Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.1,Epsilon = 0.005,Start_phase = 180
Timestamp,Phase,Offset,Ping?
1595824788.0000193,180,0,0
1595824788.0100362,181.80180072784424,1.0,0
1595824788.020045,183.60338687896729,1.0,0
1595824788.030037,185.4019260406494,1.0,0
1595824788.040028,187.20033645629883,1.0,0
1595824788.0500317,189.00097846984863,1.0,0
1595824788.0600455,190.80346584320068,1.0,0
1595824788.0700262,192.5999879837036,1.0,0
1595824788.0800369,194.40191745758057,1.0,0
1595824788.0900366,196.20187282562256,1.0,0
1595824788.1000414,198.00272941589355,1.0,0
1595824788.1100311,199.80088233947754,1.0,0
1595824788.1200297,201.60062313079834,1.0,0
1595824788.1300452,203.40341091156006,1.0,0
1595824788.1400406,205.20259380340576,1.0,0
1595824788.1500392,207.00233459472656,1.0,0
1595824788.1600337,208.8013458251953,1.0,0
1595824788.1700442,210.60323238372803,1.0,0
1595824788.180033,212.40121364593506,1.0,0
1595824788.190037,214.20194149017334,1.0,0
1595824788.2000277,216.00026607513428,1.0,0
1595824788.2100291,217.80052185058594,1.0,0
1595824788.2200322,219.60107803344727,1.0,0
1595824788.2300441,221.4032220840454,1.0,0
1595824788.240045,223.2033920288086,1.0,0
1595824788.2500393,225.0023603439331,1.0,0
1595824788.2600381,226.80214405059814,1.0,0
1595824788.270041,228.60265731811523,1.0,0
1595824788.2800336,230.40132522583008,1.0,0
1595824788.2900364,232.20183849334717,1.0,0
1595824788.3000433,234.0030813217163,1.0,0
1595824788.3100283,235.80037593841553,1.0,0
1595824788.3200297,237.6006317138672,1.0,0
1595824788.3300333,239.401273727417,1.0,0
1595824788.340032,241.20105743408203,1.0,0
1595824788.3500342,243.0014419555664,1.0,0
1595824788.3600333,244.80126857757568,1.0,0
1595824788.370036,246.60173892974854,1.0,0
1595824788.3800375,248.40203762054443,1.0,0
1595824788.390042,250.2028512954712,1.0,0
1595824788.4000316,252.00096130371094,1.0,0
1595824788.410033,253.8012170791626,1.0,0
1595824788.4200308,255.60082912445068,1.0,0
1595824788.4300303,257.40074157714844,1.0,0
1595824788.4400375,259.2020273208618,1.0,0
1595824788.4500399,261.00245475769043,1.0,0
1595824788.460043,262.80301094055176,1.0,0
1595824788.4700325,264.6011209487915,1.0,0
1595824788.4800293,266.40056133270264,1.0,0
1595824788.490038,268.20210456848145,1.0,0
1595824788.500037,270.0019311904907,1.0,0
1595824788.5100293,271.8005561828613,1.0,0
1595824788.5200422,273.6028718948364,1.0,0
1595824788.5300398,275.4024410247803,1.0,0
1595824788.5400362,277.20179557800293,1.0,0
1595824788.55004,279.002480506897,1.0,0
1595824788.560029,280.80050468444824,1.0,0
1595824788.570043,282.60303497314453,1.0,0
1595824788.5800316,284.4009733200073,1.0,0
1595824788.5900316,286.20097160339355,1.0,0
1595824788.6000283,288.00036907196045,1.0,0
1595824788.6100256,289.79989528656006,1.0,0
1595824788.6200395,291.6023826599121,1.0,0
1595824788.6300304,293.4007501602173,1.0,0
1595824788.6400445,295.2032804489136,1.0,0
1595824788.6500401,297.0025062561035,1.0,0
1595824788.6600387,298.8022470474243,1.0,0
1595824788.670042,300.6028461456299,1.0,0
1595824788.6800373,302.40198612213135,1.0,0
1595824788.6900332,304.2012548446655,1.0,0
1595824788.700032,306.00103855133057,1.0,0
1595824788.710027,307.8001356124878,1.0,0
1595824788.7200296,309.60060596466064,1.0,0
1595824788.7300358,311.40172004699707,1.0,0
1595824788.7400305,313.20077419281006,1.0,0
1595824788.7500405,315.0025749206543,1.0,0
1595824788.760036,316.8017578125,1.0,0
1595824788.7700324,318.60111236572266,1.0,0
1595824788.7800336,320.4013252258301,1.0,0
1595824788.790037,322.20192432403564,1.0,0
1595824788.80003,324.00067806243896,1.0,0
1595824788.8100436,325.8031225204468,1.0,0
1595824788.8200302,327.60071754455566,1.0,0
1595824788.8300421,329.4028615951538,1.0,0
1595824788.8400369,331.2019157409668,1.0,0
1595824788.8500261,332.9999828338623,1.0,0
1595824788.8600273,334.8001956939697,1.0,0
1595824788.8700352,336.6016101837158,1.0,0
1595824788.880029,338.40049266815186,1.0,0
1595824788.890037,340.2019500732422,1.0,0
1595824788.900044,342.0031929016113,1.0,0
1595824788.9100416,343.8027620315552,1.0,0
1595824788.9200413,345.60271739959717,1.0,0
1595824788.9300382,347.4021577835083,1.0,0
1595824788.9400399,349.2024564743042,1.0,0
1595824788.9500256,350.99987983703613,1.0,0
1595824788.9600377,352.8020668029785,1.0,0
1595824788.9700391,354.6023225784302,1.0,0
1595824788.9800434,356.4030933380127,1.0,0
1595824788.990031,358.20086002349854,1.0,0
1595824789.000037,360,1.0,1
1595824789.000037,0,0,0
1595824789.0100472,1.8018436431884766,0,0
1595824789.020055,3.6032581329345703,0,0
1595824789.0300388,5.400338172912598,0,0
1595824789.0400376,7.200121879577637,0,0
1595824789.050039,9.000377655029297,0,0
1595824789.060042,10.800890922546387,0,0
1595824789.0700383,12.600245475769043,0,0
1595824789.0800538,14.403033256530762,0,0
1595824789.0900419,16.200885772705078,0,0
1595824789.100054,18.00307273864746,0,0
1595824789.1100538,19.803028106689453,0,0
1595824789.1200483,21.602039337158203,0,0
1595824789.1300416,23.40083599090576,0,0
1595824789.1400456,25.201563835144043,0,0
1595824789.1500423,27.000961303710938,0,0
1595824789.1600442,28.801302909851074,0,0
1595824789.1700435,30.60117244720459,0,0
1595824789.1800501,32.40237236022949,0,0
1595824789.1900418,34.20086860656738,0,0
1595824789.200043,36.001081466674805,0,0
1595824789.210046,37.80163764953613,0,0
1595824789.2200408,39.60069179534912,0,0
1595824789.2300382,41.40021800994873,0,0
1595824789.2400446,43.201375007629395,0,0
1595824789.2500548,45.00321865081787,0,0
1595824789.2600427,46.80102825164795,0,0
1595824789.2700522,48.60274314880371,0,0
1595824789.2800446,50.401368141174316,0,0
1595824789.2900379,52.200164794921875,0,0
1595824789.3000553,54.0032958984375,0,0
1595824789.3100557,55.80338001251221,0,0
1595824789.3200517,57.60264873504639,0,0
1595824789.3300524,59.40277576446533,0,0
1595824789.3400505,61.202430725097656,0,0
1595824789.3500407,63.00066947937012,0,0
1595824789.3600507,64.80247020721436,0,0
1595824789.3700438,66.60122394561768,0,0
1595824789.3800473,68.40186595916748,0,0
1595824789.3900406,70.20066261291504,0,0
1595824789.4000435,72.00117588043213,0,0
1595824789.410054,73.80306243896484,0,0
1595824789.4200416,75.60082912445068,0,0
1595824789.4300447,77.40138530731201,0,0
1595824789.4400406,79.20065402984619,0,0
1595824789.450049,81.00215435028076,0,0
1595824789.4600563,82.80348300933838,0,0
1595824789.4700413,84.6007776260376,0,0
1595824789.4800532,86.40292167663574,0,0
1595824789.490037,88.20000171661377,0,0
1595824789.5000496,90.00227451324463,0,0
1595824789.5016317,90.28706073760986,0,0
1595824789.5016317,90.28706073760986,0,0
1595824789.510047,91.80180072784424,0,0
1595824789.5200424,93.60098361968994,0,0
1595824789.5300539,95.40304183959961,0,0
1595824789.5400405,97.2006368637085,0,0
1595824789.5500453,99.00149345397949,0,0
1595824789.5600379,100.80016136169434,0,0
1595824789.570047,102.60179042816162,0,0
1595824789.580043,104.40110206604004,0,0
1595824789.5900493,106.20221614837646,0,0
1595824789.6000538,108.00302982330322,0,0
1595824789.6100404,109.80062484741211,0,0
1595824789.620056,111.60341262817383,0,0
1595824789.6300461,113.40165138244629,0,0
1595824789.6400557,115.20336627960205,0,0
1595824789.6500509,117.00250625610352,0,0
1595824789.6600401,118.80057334899902,0,0
1595824789.6700554,120.6033182144165,0,0
1595824789.6800492,122.40220069885254,0,0
1595824789.6900456,124.2015552520752,0,0
1595824789.7000537,126.00301265716553,0,0
1595824789.7100518,127.80266761779785,0,0
1595824789.7200522,129.60275173187256,0,0
1595824789.730039,131.40034675598145,0,0
1595824789.7400532,133.20291996002197,0,0
1595824789.750054,135.00304698944092,0,0
1595824789.7600443,136.80132865905762,0,0
1595824789.7700498,138.60231399536133,0,0
1595824789.7800539,140.4030418395996,0,0
1595824789.7900493,142.2022247314453,0,0
1595824789.8000493,144.00222301483154,0,0
1595824789.8100483,145.80204963684082,0,0
1595824789.8200483,147.60204792022705,0,0
1595824789.8300362,149.39985752105713,0,0
1595824789.8400548,151.20320320129395,0,0
1595824789.8500454,153.00152778625488,0,0
1595824789.860041,154.8007106781006,0,0
1595824789.8700392,156.60040855407715,0,0
1595824789.8800435,158.40117931365967,0,0
1595824789.8900454,160.2015209197998,0,0
1595824789.900043,162.00109004974365,0,0
1595824789.910037,163.80001544952393,0,0
1595824789.9200437,165.60121536254883,0,0
1595824789.9300508,167.4025011062622,0,0
1595824789.9400446,169.20138359069824,0,0
1595824789.9500496,171.00228309631348,0,0
1595824789.960041,172.80073642730713,0,0
1595824789.9700484,174.60206508636475,0,0
1595824789.9800498,176.4023208618164,0,0
1595824789.9900446,178.2013750076294,0,0
1595824790.000051,180.00253200531006,0,0
1595824790.0100365,181.79991245269775,0,0
1595824790.0200453,183.6014986038208,0,0
1595824790.0300386,185.40029525756836,0,0
1595824790.0400481,187.20201015472412,0,0
1595824790.0500422,189.0009355545044,0,0
1595824790.0600443,190.80132007598877,0,0
1595824790.0700378,192.60015964508057,0,0
1595824790.0800476,194.40191745758057,0,0
1595824790.0900412,196.20075702667236,0,0
1595824790.1000369,197.9999828338623,0,0
1595824790.1100378,199.8001527786255,0,0
1595824790.1200447,201.60139560699463,0,0
1595824790.1300404,203.40062141418457,0,0
1595824790.1400423,205.2009630203247,0,0
1595824790.1500394,207.00044631958008,0,0
1595824790.1600537,208.8030195236206,0,0
1595824790.1700494,210.60224533081055,0,0
1595824790.18005,212.40232944488525,0,0
1595824790.1900456,214.2015552520752,0,0
1595824790.200044,216.00125312805176,0,0
1595824790.2100449,217.80142307281494,0,0
1595824790.220052,219.60270881652832,0,0
1595824790.2300367,221.3999605178833,0,0
1595824790.2400503,223.2024049758911,0,0
1595824790.2500415,225.00081539154053,0,0
1595824790.2600405,226.8006420135498,0,0
1595824790.270045,228.60145568847656,0,0
1595824790.2800524,230.40278434753418,0,0
1595824790.290037,232.19999313354492,0,0
1595824790.3000546,234.00316715240479,0,0
1595824790.3100379,235.80016136169434,0,0
1595824790.3200479,237.60196208953857,0,0
1595824790.3300505,239.40243244171143,0,0
1595824790.34005,241.20234489440918,0,0
1595824790.3500478,243.00195693969727,0,0
1595824790.3600361,244.79985237121582,0,0
1595824790.3700452,246.6014814376831,0,0
1595824790.3800468,248.401780128479,0,0
1595824790.3900373,250.2000617980957,0,0
1595824790.4000385,252.00027465820312,0,0
1595824790.4100406,253.8006591796875,0,0
1595824790.4200356,255.59975624084473,0,0
1595824790.4300442,257.40129947662354,0,0
1595824790.440045,259.2014694213867,0,0
1595824790.4500432,261.00112438201904,0,0
1595824790.4600375,262.80009269714355,0,0
1595824790.4700434,264.60116386413574,0,0
1595824790.4800413,266.4007759094238,0,0
1595824790.4900544,268.20313453674316,0,0
1595824790.5000396,270.0004720687866,0,0
1595824790.5100377,271.80012702941895,0,0
1595824790.520054,273.6030864715576,0,0
1595824790.530045,275.4014539718628,0,0
1595824790.540042,277.2008943557739,0,0
1595824790.5500522,279.0027379989624,0,0
1595824790.560042,280.8008909225464,0,0
1595824790.5700357,282.5997734069824,0,0
1595824790.580047,284.40178871154785,0,0
1595824790.5900507,286.2024736404419,0,0
1595824790.6000414,288.00079822540283,0,0
1595824790.6100407,289.80066776275635,0,0
1595824790.620047,291.601824760437,0,0
1595824790.6300492,293.4022092819214,0,0
1595824790.6400504,295.2024221420288,0,0
1595824790.6500432,297.0011329650879,0,0
1595824790.6600416,298.80083084106445,0,0
1595824790.6700475,300.60190200805664,0,0
1595824790.6800418,302.40087032318115,0,0
1595824790.690045,304.2014694213867,0,0
1595824790.7000492,306.002197265625,0,0
1595824790.7100506,307.80245304107666,0,0
1595824790.720054,309.6030521392822,0,0
1595824790.7300498,311.4023208618164,0,0
1595824790.7400408,313.2006883621216,0,0
1595824790.7500432,315.0011157989502,0,0
1595824790.7600396,316.80047035217285,0,0
1595824790.7700458,318.6015844345093,0,0
1595824790.7800364,320.3999090194702,0,0
1595824790.7900488,322.20213890075684,0,0
1595824790.8000524,324.00278091430664,0,0
1595824790.8100402,325.8005905151367,0,0
