Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.005,Start_phase = 125
Timestamp,Phase,Offset,Ping?
1596171489,125,0,0
1596171489.01,126.79720878601074,0.6944444444444444,0,42
1596171489.02,128.59643459320068,0.6944444444444444,0,42
1596171489.03,130.39690494537354,0.6944444444444444,0,42
1596171489.04,132.19677448272705,0.6944444444444444,0,42
1596171489.05,133.996000289917,0.6944444444444444,0,42
1596171489.06,135.79835891723633,0.6944444444444444,0,42
1596171489.07,137.59788513183594,0.6944444444444444,0,42
1596171489.08,139.3961238861084,0.6944444444444444,0,42
1596171489.09,141.19783878326416,0.6944444444444444,0,42
1596171489.1,142.99822330474854,0.6944444444444444,0,42
1596171489.11,144.79886531829834,0.6944444444444444,0,42
1596171489.12,146.5989065170288,0.6944444444444444,0,42
1596171489.1299999,148.398175239563,0.6944444444444444,0,42
1596171489.1399999,150.19813060760498,0.6944444444444444,0,42
1596171489.1499999,151.99594020843506,0.6944444444444444,0,42
1596171489.1599998,153.79688262939453,0.6944444444444444,0,42
1596171489.1699998,155.597825050354,0.6944444444444444,0,42
1596171489.1799998,157.39906787872314,0.6944444444444444,0,42
1596171489.1899998,159.19649124145508,0.6944444444444444,0,42
1596171489.1999998,160.99807739257812,0.6944444444444444,0,42
1596171489.2099998,162.79794692993164,0.6944444444444444,0,42
1596171489.2199998,164.59760189056396,0.6944444444444444,0,42
1596171489.2299998,166.39588356018066,0.6944444444444444,0,42
1596171489.2399998,168.19721221923828,0.6944444444444444,0,42
1596171489.2499998,169.99905586242676,0.6944444444444444,0,42
1596171489.2599998,171.7973804473877,0.6944444444444444,0,42
1596171489.2699997,173.59694957733154,0.6944444444444444,0,42
1596171489.2799997,175.39913654327393,0.6944444444444444,0,42
1596171489.2899997,177.196044921875,0.6944444444444444,0,42
1596171489.2999997,178.99767398834229,0.6944444444444444,0,42
1596171489.3099997,180.7966423034668,0.6944444444444444,0,42
1596171489.3199997,182.59591102600098,0.6944444444444444,0,42
1596171489.3299997,184.39788341522217,0.6944444444444444,0,42
1596171489.3399997,186.19612216949463,0.6944444444444444,0,42
1596171489.3499997,187.997407913208,0.6944444444444444,0,42
1596171489.3599997,189.79809284210205,0.6944444444444444,0,42
1596171489.3699996,191.59761905670166,0.6944444444444444,0,42
1596171489.3799996,193.39748859405518,0.6944444444444444,0,42
1596171489.3899996,195.1982593536377,0.6944444444444444,0,42
1596171489.3999996,196.99641227722168,0.6944444444444444,0,42
1596171489.4099996,198.79902839660645,0.6944444444444444,0,42
1596171489.4199996,200.5976963043213,0.6944444444444444,0,42
1596171489.4299996,202.3974370956421,0.6944444444444444,0,42
1596171489.4399996,204.19649124145508,0.6944444444444444,0,42
1596171489.4499996,205.9989356994629,0.6944444444444444,0,42
1596171489.4599996,207.79730319976807,0.6944444444444444,0,42
1596171489.4699996,209.59700107574463,0.6944444444444444,0,42
1596171489.4799995,211.39661312103271,0.6944444444444444,0,42
1596171489.4899995,213.19785594940186,0.6944444444444444,0,42
1596171489.4999995,214.9967384338379,0.6944444444444444,0,42
1596171489.5099995,216.79866790771484,0.6944444444444444,0,42
1596171489.5199995,218.59729290008545,0.6944444444444444,0,42
1596171489.5299995,220.3990936279297,0.6944444444444444,0,42
1596171489.5399995,222.19801902770996,0.6944444444444444,0,42
1596171489.5499995,223.99896144866943,0.6944444444444444,0,42
1596171489.5599995,225.79805850982666,0.6944444444444444,0,42
1596171489.5699995,227.5972843170166,0.6944444444444444,0,42
1596171489.5799994,229.39917087554932,0.6944444444444444,0,42
1596171489.5899994,231.19891166687012,0.6944444444444444,0,42
1596171489.5999994,232.9987382888794,0.6944444444444444,0,42
1596171489.6099994,234.7961187362671,0.6944444444444444,0,42
1596171489.6199994,236.59727573394775,0.6944444444444444,0,42
1596171489.6299994,238.3967161178589,0.6944444444444444,0,42
1596171489.6399994,240.19817352294922,0.6944444444444444,0,42
1596171489.6499994,241.99842929840088,0.6944444444444444,0,42
1596171489.6599994,243.79877090454102,0.6944444444444444,0,42
1596171489.6699994,245.59743881225586,0.6944444444444444,0,42
1596171489.6799994,247.39898204803467,0.6944444444444444,0,42
1596171489.6899993,249.1964054107666,0.6944444444444444,0,42
1596171489.6999993,250.99910736083984,0.6944444444444444,0,42
1596171489.7099993,252.79893398284912,0.6944444444444444,0,42
1596171489.7199993,254.59846019744873,0.6944444444444444,0,42
1596171489.7299993,256.3974714279175,0.6944444444444444,0,42
1596171489.7399993,258.1982421875,0.6944444444444444,0,42
1596171489.7499993,259.99759674072266,0.6944444444444444,0,42
1596171489.7599993,261.7983675003052,0.6944444444444444,0,42
1596171489.7699993,263.59617710113525,0.6944444444444444,0,42
1596171489.7799993,265.3963041305542,0.6944444444444444,0,42
1596171489.7899992,267.19754695892334,0.6944444444444444,0,42
1596171489.7999992,268.9962577819824,0.6944444444444444,0,42
1596171489.8099992,270.79840183258057,0.6944444444444444,0,42
1596171489.8199992,272.5989580154419,0.6944444444444444,0,42
1596171489.8299992,274.3971109390259,0.6944444444444444,0,42
1596171489.8399992,276.19736671447754,0.6944444444444444,0,42
1596171489.8499992,277.99792289733887,0.6944444444444444,0,42
1596171489.8599992,279.79629039764404,0.6944444444444444,0,42
1596171489.8699992,281.5978765487671,0.6944444444444444,0,42
1596171489.8799992,283.3986473083496,0.6944444444444444,0,42
1596171489.8899992,285.197057723999,0.6944444444444444,0,42
1596171489.8999991,286.99662685394287,0.6944444444444444,0,42
1596171489.9099991,288.7964105606079,0.6944444444444444,0,42
1596171489.9199991,290.5976963043213,0.6944444444444444,0,42
1596171489.929999,292.39829540252686,0.6944444444444444,0,42
1596171489.939999,294.19593334198,0.6944444444444444,0,42
1596171489.949999,295.9963607788086,0.6944444444444444,0,42
