Timestamp,Phase,Angle,Ping?
1595477229.0000997,0.0,0,0
1595477229.0001152,-777.1975875608163,0,0
1595477229.0001366,-777.1991325132088,0,0
1595477229.0001442,-777.1996818296149,0,0
1595477229.0001507,-777.2001453153327,0,0
1595477229.000159,-777.2007461301521,0,0
1595477229.000166,-777.2012439481452,0,0
1595477229.0001726,-777.2017246000007,0,0
1595477229.0001795,-777.202222417994,0,0
1595477229.0001876,-777.2028060666755,0,0
1595477229.0001943,-777.2032867185309,0,0
1595477229.0002012,-777.2037845365242,0,0
1595477229.000208,-777.2042651883796,0,0
1595477229.0002148,-777.2047630063728,0,0
1595477229.0002215,-777.2052436582283,0,0
1595477229.0002282,-777.2057243100837,0,0
1595477229.000235,-777.2062221280769,0,0
1595477229.0002422,-777.2067371122077,0,0
1595477229.0002491,-777.2072349302008,0,0
1595477229.0002558,-777.2077155820565,0,0
1595477229.0002625,-777.2081962339118,0,0
1595477229.0002692,-777.2086768857673,0,0
1595477229.0002756,-777.2091403714851,0,0
1595477229.0002823,-777.2096210233406,0,0
1595477229.000289,-777.210101675196,0,0
1595477229.0002956,-777.2105823270514,0,0
1595477229.0003035,-777.2111488095956,0,0
1595477229.0003102,-777.2116294614509,0,0
1595477229.0003169,-777.2121101133064,0,0
1595477229.0003235,-777.2125907651618,0,0
1595477229.0003302,-777.2130714170172,0,0
1595477229.000337,-777.2135520688729,0,0
1595477229.0003436,-777.2140327207283,0,0
1595477229.0003502,-777.2145133725837,0,0
1595477229.000357,-777.2149940244392,0,0
1595477229.0003636,-777.2154746762945,0,0
1595477229.000371,-777.2160068265632,0,0
1595477229.000378,-777.2165046445563,0,0
1595477229.0003846,-777.216985296412,0,0
1595477229.000391,-777.2174487821295,0,0
1595477229.0003977,-777.2179294339852,0,0
1595477229.000429,-777.2201781980232,0,0
1595477229.0004363,-777.2207103482916,0,0
1595477229.000443,-777.2211910001473,0,0
1595477229.0004494,-777.2216544858649,0,0
1595477229.000456,-777.2221351377206,0,0
1595477229.0004628,-777.2226157895759,0,0
1595477229.0004702,-777.2231479398445,0,0
1595477229.000477,-777.2236457578376,0,0
1595477229.0004838,-777.2241264096931,0,0
1595477229.0004904,-777.2246070615486,0,0
1595477229.000497,-777.2250877134039,0,0
1595477229.0005038,-777.2255683652596,0,0
1595477229.0005105,-777.226049017115,0,0
1595477229.0005171,-777.2265296689704,0,0
1595477229.0005238,-777.2270103208259,0,0
1595477229.0005305,-777.2274909726813,0,0
1595477229.0005372,-777.227971624537,0,0
1595477229.0005436,-777.2284351102545,0,0
1595477229.0005515,-777.2290015927987,0,0
1595477229.0005581,-777.229482244654,0,0
1595477229.0005705,-777.2303748838143,0,0
1595477229.0005777,-777.2308898679452,0,0
1595477229.0005844,-777.2313705198005,0,0
1595477229.000591,-777.231851171656,0,0
1595477229.0005977,-777.2323318235115,0,0
1595477229.0006044,-777.2328124753668,0,0
1595477229.000611,-777.2332931272225,0,0
1595477229.0006177,-777.2337737790779,0,0
1595477229.0006244,-777.2342544309333,0,0
1595477229.0006309,-777.2347179166511,0,0
1595477229.0006378,-777.2352157346442,0,0
1595477229.0006444,-777.2356963864999,0,0
1595477229.000652,-777.2362457029059,0,0
1595477229.000659,-777.2367435208992,0,0
1595477229.0006657,-777.2372241727546,0,0
1595477229.0006723,-777.23770482461,0,0
1595477229.000679,-777.2381854764657,0,0
1595477229.0006852,-777.2386317960456,0,0
1595477229.000692,-777.2391124479011,0,0
1595477229.0006986,-777.2395930997565,0,0
1595477229.0007052,-777.2400737516122,0,0
1595477229.000712,-777.2405544034675,0,0
1595477229.0007186,-777.241035055323,0,0
1595477229.0007253,-777.2415157071785,0,0
1595477229.000732,-777.2419963590338,0,0
1595477229.0007386,-777.2424770108895,0,0
1595477229.0007453,-777.2429576627449,0,0
1595477229.000752,-777.2434383146003,0,0
1595477229.0007603,-777.2440391294197,0,0
1595477229.000767,-777.2445197812751,0,0
1595477229.0007737,-777.2450004331305,0,0
1595477229.0007803,-777.2454810849862,0,0
1595477229.000787,-777.2459617368415,0,0
1595477229.0007937,-777.246442388697,0,0
