Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.3,Start_phase = 62
Timestamp,Phase,Offset,Ping?
1596165712,62,0,0
1596165708.7032578,360,0.34444444444444444,1
1596165708.7032578,0,0,0
1596165708.7132578,1.8004274368286133,0,0
1596165708.7232578,3.6006832122802734,0,0
1596165708.7332578,5.400552749633789,0,0
1596165708.7432578,7.200250625610352,0,0
1596165708.7532578,9.003124237060547,0,0
1596165708.7632577,10.802006721496582,0,0
1596165708.7732577,12.603464126586914,0,0
1596165708.7832577,14.402132034301758,0,0
1596165708.7932577,16.200542449951172,0,0
1596165708.8032577,18.00285816192627,0,0
1596165708.8132577,19.800710678100586,0,0
1596165708.8232577,21.60208225250244,0,0
1596165708.8332577,23.401951789855957,0,0
1596165708.8432577,25.20263671875,0,0
1596165708.8532577,27.00113296508789,0,0
1596165708.8632576,28.802976608276367,0,0
1596165708.8732576,30.600571632385254,0,0
1596165708.8832576,32.40039825439453,0,0
1596165708.8932576,34.20288562774658,0,0
1596165708.9032576,36.001081466674805,0,0
1596165708.9132576,37.8033971786499,0,0
1596165708.9232576,39.60292339324951,0,0
1596165708.9332576,41.40043258666992,0,0
1596165708.9432576,43.2031774520874,0,0
1596165708.9532576,45.00167369842529,0,0
1596165708.9632576,46.80295944213867,0,0
1596165708.9732575,48.60257148742676,0,0
1596165708.9832575,50.40102481842041,0,0
1596165708.9932575,52.20179557800293,0,0
1596165709.0032575,54.00321006774902,0,0
1596165709.0132575,55.80050468444824,0,0
1596165709.0232575,57.60161876678467,0,0
1596165709.0332575,59.40088748931885,0,0
1596165709.0432575,61.20316028594971,0,0
1596165709.0532575,63.00002574920654,0,0
1596165709.0632575,64.80032444000244,0,0
1596165709.0732574,66.6016960144043,0,0
1596165709.0832574,68.40315341949463,0,0
1596165709.0932574,70.20122051239014,0,0
1596165709.1032574,72.00006008148193,0,0
1596165709.1132574,73.80083084106445,0,0
1596165709.1232574,75.60306072235107,0,0
1596165709.1332574,77.4032735824585,0,0
1596165709.1432574,79.20228481292725,0,0
1596165709.1532574,81.00099563598633,0,0
1596165709.1632574,82.80245304107666,0,0
1596165709.1732574,84.60064888000488,0,0
1596165709.1832573,86.40047550201416,0,0
1596165709.1932573,88.20077419281006,0,0
1596165709.2032573,90.0020170211792,0,0
1596165709.2132573,91.80313110351562,0,0
1596165709.2232573,93.60244274139404,0,0
1596165709.2332573,95.4026985168457,0,0
1596165709.2432573,97.20261096954346,0,0
1596165709.2532573,99.00046348571777,0,0
1596165709.2632573,100.80260753631592,0,0
1596165709.2732573,102.60290622711182,0,0
1596165709.2832572,104.40148830413818,0,0
1596165709.2932572,106.20144367218018,0,0
1596165709.3032572,108.00294399261475,0,0
1596165709.3132572,109.80131149291992,0,0
1596165709.3232572,111.60135269165039,0,0
1596165709.3332572,113.4023380279541,0,0
1596165709.3432572,115.20036220550537,0,0
1596165709.3532572,117.00014591217041,0,0
1596165709.3632572,118.80310535430908,0,0
1596165709.3732572,120.60267448425293,0,0
1596165709.3832572,122.40056991577148,0,0
1596165709.3932571,124.20095443725586,0,0
1596165709.4032571,126.00172519683838,0,0
1596165709.4132571,127.8013801574707,0,0
1596165709.423257,129.60064888000488,0,0
1596165709.433257,131.40047550201416,0,0
1596165709.443257,133.20017337799072,0,0
1596165709.453257,135.00004291534424,0,0
1596165709.463257,136.80055618286133,0,0
1596165709.473257,138.60252857208252,0,0
1596165709.483257,140.40287017822266,0,0
1596165709.493257,142.20145225524902,0,0
1596165709.503257,144.00024890899658,0,0
1596165709.513257,145.8026933670044,0,0
1596165709.523257,147.6005458831787,0,0
1596165709.533257,149.39998626708984,0,0
1596165709.543257,151.203031539917,0,0
1596165709.553257,153.0013132095337,0,0
1596165709.563257,154.80204105377197,0,0
1596165709.573257,156.60130977630615,0,0
1596165709.583257,158.40186595916748,0,0
1596165709.593257,160.2028512954712,0,0
1596165709.603257,162.0031499862671,0,0
1596165709.613257,163.80181789398193,0,0
1596165709.623257,165.60237407684326,0,0
1596165709.633257,167.40198612213135,0,0
1596165709.643257,169.202241897583,0,0
1596165709.653257,171.00082397460938,0,0
1596165709.663257,172.801251411438,0,0
1596165709.6732569,174.60069179534912,0,0
1596165709.6832569,176.40300750732422,0,0
1596165709.6932569,178.20030212402344,0,0
1596165709.7032568,180.0021457672119,0,0
1596165709.7132568,181.80132865905762,0,0
1596165709.7232568,183.60098361968994,0,0
1596165709.7332568,185.40278434753418,0,0
1596165709.7432568,187.2028684616089,0,0
1596165709.7532568,189.0019655227661,0,0
1596165709.7632568,190.80071926116943,0,0
1596165709.7732568,192.60260581970215,0,0
1596165709.7832568,194.4025182723999,0,0
1596165709.7932568,196.20264530181885,0,0
1596165709.8032568,198.0013132095337,0,0
1596165709.8132567,199.80225563049316,0,0
1596165709.8232567,201.60233974456787,0,0
1596165709.8332567,203.40173721313477,0,0
1596165709.8432567,205.20306587219238,0,0
1596165709.8532567,207.00212001800537,0,0
1596165709.8632567,208.80048751831055,0,0
1596165709.8732567,210.60280323028564,0,0
1596165709.8832567,212.40117073059082,0,0
1596165709.8932567,214.20271396636963,0,0
1596165709.9032567,216.00181102752686,0,0
1596165709.9132566,217.80176639556885,0,0
1596165709.9232566,219.60060596466064,0,0
1596165709.9332566,221.40270709991455,0,0
1596165709.9432566,223.20176124572754,0,0
1596165709.9532566,225.0006866455078,0,0
1596165709.9632566,226.80313110351562,0,0
1596165709.9732566,228.60312938690186,0,0
1596165709.9832566,230.40295600891113,0,0
1596165709.9932566,232.20282554626465,0,0
1596165710.0032566,234.0020513534546,0,0
1596165710.0132565,235.8008909225464,0,0
1596165710.0232565,237.60033130645752,0,0
1596165710.0332565,239.40165996551514,0,0
1596165710.0432565,241.203031539917,0,0
1596165710.0532565,242.99989700317383,0,0
1596165710.0632565,244.80045318603516,0,0
1596165710.0732565,246.6031551361084,0,0
1596165710.0832565,248.40190887451172,0,0
1596165710.0932565,250.20147800445557,0,0
1596165710.1032565,252.0022487640381,0,0
1596165710.1132565,253.80151748657227,0,0
1596165710.1232564,255.60250282287598,0,0
1596165710.1332564,257.4008274078369,0,0
1596165710.1432564,259.1999673843384,0,0
1596165710.1532564,260.9997510910034,0,0
1596165710.1632564,262.80309677124023,0,0
1596165710.1732564,264.60163593292236,0,0
1596165710.1832564,266.402792930603,0,0
1596165710.1932564,268.2004737854004,0,0
1596165710.2032564,269.9999141693115,0,0
1596165710.2132564,271.8027448654175,0,0
1596165710.2232563,273.6004686355591,0,0
1596165710.2332563,275.40003776550293,0,0
1596165710.2432563,277.2004222869873,0,0
1596165710.2532563,279.00020599365234,0,0
1596165710.2632563,280.8012342453003,0,0
1596165710.2732563,282.60024547576904,0,0
1596165710.2832563,284.4004154205322,0,0
1596165710.2932563,286.2005424499512,0,0
1596165710.3032563,288.0007553100586,0,0
1596165710.3132563,289.8021697998047,0,0
1596165710.3232563,291.6019105911255,0,0
1596165710.3332562,293.40147972106934,0,0
1596165710.3432562,295.20079135894775,0,0
1596165710.3532562,297.0029354095459,0,0
1596165710.3632562,298.79992961883545,0,0
1596165710.3732562,300.60271739959717,0,0
1596165710.3832562,302.4007844924927,0,0
1596165710.3932562,304.20095443725586,0,0
1596165710.4032562,306.0021114349365,0,0
1596165710.4132562,307.80163764953613,0,0
1596165710.4232562,309.6009063720703,0,0
1596165710.4332561,311.400089263916,0,0
1596165710.4432561,313.200945854187,0,0
1596165710.4532561,315.00004291534424,0,0
1596165710.4632561,316.80059909820557,0,0
1596165710.473256,318.60124111175537,0,0
1596165710.483256,320.4031276702881,0,0
1596165710.493256,322.2009801864624,0,0
1596165710.503256,324.00213718414307,0,0
1596165710.513256,325.8011484146118,0,0
1596165710.523256,327.60024547576904,0,0
1596165710.533256,329.40200328826904,0,0
1596165710.543256,331.2014436721802,0,0
1596165710.553256,333.0005407333374,0,0
1596165710.563256,334.8021697998047,0,0
1596165710.573256,336.59985065460205,0,0
1596165710.583256,338.402681350708,0,0
1596165710.593256,340.2025079727173,0,0
1596165710.603256,342.00267791748047,0,0
1596165710.613256,343.800573348999,0,0
1596165710.623256,345.59988498687744,0,0
1596165710.633256,347.40232944488525,0,0
1596165710.643256,349.20172691345215,0,0
1596165710.653256,351.0028409957886,0,0
1596165710.663256,352.80009269714355,0,0
1596165710.673256,354.6007776260376,0,0
1596165710.683256,356.4014196395874,0,0
1596165710.693256,358.20146083831787,0,0
1596165710.7032619,360,0,1
1596165710.7032619,0,0,0
1596165710.7132618,1.8004703521728516,0,0
1596165710.7232618,3.6027002334594727,0,0
1596165710.7332618,5.401067733764648,0,0
1596165710.7432618,7.202439308166504,0,0
1596165710.7532618,9.000506401062012,0,0
1596165710.7632618,10.800118446350098,0,0
1596165710.7732618,12.602176666259766,0,0
1596165710.7832618,14.401788711547852,0,0
1596165710.7932618,16.201272010803223,0,0
1596165710.8032618,18.003287315368652,0,0
1596165710.8132617,19.80113983154297,0,0
1596165710.8232617,21.603283882141113,0,0
1596165710.8332617,23.40285301208496,0,0
1596165710.8432617,25.200834274291992,0,0
1596165710.8532617,27.000961303710938,0,0
1596165710.8632617,28.801302909851074,0,0
1596165710.8732617,30.60164451599121,0,0
1596165710.8832617,32.40074157714844,0,0
1596165710.8932617,34.20142650604248,0,0
1596165710.9032617,36.00069522857666,0,0
1596165710.9132617,37.80198097229004,0,0
1596165710.9232616,39.60322380065918,0,0
1596165710.9332616,41.40305042266846,0,0
1596165710.9432616,43.20326328277588,0,0
1596165710.9532616,45.00270366668701,0,0
1596165710.9632616,46.80244445800781,0,0
1596165710.9732616,48.601884841918945,0,0
1596165710.9832616,50.40072441101074,0,0
1596165710.9932616,52.202696800231934,0,0
1596165711.0032616,54.00063514709473,0,0
1596165711.0132616,55.80235004425049,0,0
1596165711.0232615,57.60088920593262,0,0
1596165711.0332615,59.401230812072754,0,0
1596165711.0432615,61.2022590637207,0,0
1596165711.0532615,63.00088405609131,0,0
1596165711.0632615,64.80122566223145,0,0
1596165711.0732615,66.60066604614258,0,0
1596165711.0832615,68.40229511260986,0,0
1596165711.0932615,70.20113468170166,0,0
1596165711.1032615,72.00284957885742,0,0
1596165711.1132615,73.8017749786377,0,0
1596165711.1232615,75.60310363769531,0,0
1596165711.1332614,77.40074157714844,0,0
1596165711.1432614,79.20138359069824,0,0
1596165711.1532614,81.00082397460938,0,0
1596165711.1632614,82.80107975006104,0,0
1596165711.1732614,84.60219383239746,0,0
1596165711.1832614,86.40317916870117,0,0
1596165711.1932614,88.20300579071045,0,0
1596165711.2032614,90.00330448150635,0,0
1596165711.2132614,91.80330276489258,0,0
1596165711.2232614,93.60098361968994,0,0
1596165711.2332613,95.40274143218994,0,0
1596165711.2432613,97.2026538848877,0,0
1596165711.2532613,99.00115013122559,0,0
1596165711.2632613,100.80071926116943,0,0
1596165711.2732613,102.60118961334229,0,0
1596165711.2832613,104.40277576446533,0,0
1596165711.2932613,106.20157241821289,0,0
1596165711.3032613,108.00066947937012,0,0
1596165711.3132613,109.8008394241333,0,0
1596165711.3232613,111.60032272338867,0,0
1596165711.3332613,113.40186595916748,0,0
1596165711.3432612,115.20147800445557,0,0
1596165711.3532612,117.00280666351318,0,0
1596165711.3632612,118.80001544952393,0,0
1596165711.3732612,120.6007432937622,0,0
1596165711.3832612,122.40082740783691,0,0
1596165711.3932612,124.20224189758301,0,0
1596165711.4032612,126.00133895874023,0,0
1596165711.4132612,127.80262470245361,0,0
1596165711.4232612,129.60060596466064,0,0
1596165711.4332612,131.4005184173584,0,0
1596165711.4432611,133.20287704467773,0,0
1596165711.4532611,135.00248908996582,0,0
1596165711.4632611,136.80270195007324,0,0
1596165711.473261,138.6000394821167,0,0
1596165711.483261,140.4020118713379,0,0
1596165711.493261,142.2017526626587,0,0
1596165711.503261,144.0011501312256,0,0
1596165711.513261,145.80097675323486,0,0
1596165711.523261,147.60282039642334,0,0
1596165711.533261,149.40221786499023,0,0
1596165711.543261,151.2001132965088,0,0
1596165711.553261,153.00169944763184,0,0
1596165711.563261,154.80204105377197,0,0
1596165711.573261,156.60130977630615,0,0
1596165711.583261,158.39989185333252,0,0
1596165711.593261,160.20302295684814,0,0
1596165711.603261,162.00117588043213,0,0
1596165711.613261,163.8008737564087,0,0
1596165711.623261,165.60224533081055,0,0
1596165711.633261,167.40168571472168,0,0
1596165711.643261,169.19996738433838,0,0
1596165711.653261,171.0025405883789,0,0
1596165711.663261,172.80090808868408,0,0
1596165711.673261,174.60073471069336,0,0
1596165711.683261,176.40172004699707,0,0
1596165711.693261,178.2030487060547,0,0
1596165711.703261,180.00107288360596,0,0
1596165711.713261,181.80094242095947,0,0
1596165711.7232609,183.60085487365723,0,0
1596165711.7332609,185.40098190307617,0,0
1596165711.7432609,187.20067977905273,0,0
1596165711.7532609,189.00080680847168,0,0
1596165711.7632608,190.80307960510254,0,0
1596165711.7732608,192.59990215301514,0,0
1596165711.7832608,194.3999433517456,0,0
1596165711.7932608,196.20105743408203,0,0
1596165711.8032608,198.00251483917236,0,0
1596165711.8132608,199.80289936065674,0,0
1596165711.8232608,201.60221099853516,0,0
1596165711.8332608,203.399977684021,0,0
1596165711.8432608,205.2019500732422,0,0
1596165711.8532608,207.0018196105957,0,0
1596165711.8632607,208.80125999450684,0,0
1596165711.8732607,210.6009578704834,0,0
1596165711.8832607,212.39988327026367,0,0
1596165711.8932607,214.20018196105957,0,0
1596165711.9032607,216.00284099578857,0,0
1596165711.9132607,217.80206680297852,0,0
1596165711.9232607,219.603009223938,0,0
1596165711.9332607,221.3999605178833,0,0
1596165711.9432607,223.2020616531372,0,0
1596165711.9532607,225.00218868255615,0,0
1596165711.9632607,226.80038452148438,0,0
1596165711.9732606,228.60055446624756,0,0
1596165711.9832606,230.3997802734375,0,0
1596165711.9932606,232.20192432403564,0,0
1596165712.0032606,234.00123596191406,0,0
1596165712.0132606,235.80217838287354,0,0
1596165712.0232606,237.60058879852295,0,0
1596165712.0332606,239.40114498138428,0,0
1596165712.0432606,241.20294570922852,0,0
1596165712.0532606,243.00315856933594,0,0
1596165712.0632606,244.80294227600098,0,0
1596165712.0732605,246.60268306732178,0,0
1596165712.0832605,248.40246677398682,0,0
1596165712.0932605,250.2013063430786,0,0
1596165712.1032605,252.00310707092285,0,0
1596165712.1132605,253.8019037246704,0,0
