Timestamp,HeadingPhase,Heading,HeadPing?,TimerPhase,TimerPing?
1596071319.814623,0,298.2358844071164,0,0,0
1596071319.8246655,0,298.2358844071164,0,1.805877685546875,0
1596071319.8346531,0,298.2358844071164,0,3.603644371032715,0
1596071319.8446414,0,298.2358844071164,0,5.4015398025512695,0
1596071319.8546484,0,298.2358844071164,0,7.20278263092041,0
1596071319.8646727,0,298.2358844071164,0,9.007158279418945,0
1596071319.8746533,0,298.2358844071164,0,10.803680419921875,0
1596071319.8846395,0,298.2358844071164,0,12.601189613342285,0
1596071319.894645,0,298.2358844071164,0,14.402174949645996,0
1596071319.9046535,0,298.2358844071164,0,16.203718185424805,0
1596071319.9146476,0,298.2358844071164,0,18.002643585205078,0
1596071319.9246492,0,298.2358844071164,0,19.802942276000977,0
1596071319.9346464,0,298.2358844071164,0,21.602425575256348,0
1596071319.9446516,0,298.2358844071164,0,23.40336799621582,0
1596071319.9546497,0,298.2358844071164,0,25.203022956848145,0
1596071319.9646327,0,298.2358844071164,0,26.999974250793457,0
1596071319.974638,0,298.2358844071164,0,28.80091667175293,0
1596071319.9846582,0,298.2358844071164,0,30.604562759399414,0
1596071319.9946408,0,298.2358844071164,0,32.40142822265625,0
1596071320.0046334,0,298.2358844071164,0,34.200096130371094,0
1596071320.0146368,0,298.2358844071164,0,36.00069522857666,0
1596071320.0246391,0,298.2358844071164,0,37.80112266540527,0
1596071320.0346563,0,298.2358844071164,0,39.60421085357666,0
1596071320.0446413,0,298.2358844071164,0,41.40150547027588,0
1596071320.0546436,0,298.2358844071164,0,43.20193290710449,0
1596071320.064646,0,298.2358844071164,0,45.002360343933105,0
1596071320.074639,0,298.2358844071164,0,46.801114082336426,0
1596071320.084651,0,298.2358844071164,0,48.60325813293457,0
1596071320.0946531,0,298.2358844071164,0,50.403642654418945,0
1596071320.1046495,0,298.2358844071164,0,52.2029972076416,0
1596071320.1146352,0,298.2358844071164,0,54.000420570373535,0
1596071320.1246438,0,298.2358844071164,0,55.801963806152344,0
1596071320.1346471,0,298.2358844071164,0,57.60256290435791,0
1596071320.1446402,0,298.2358844071164,0,59.40131664276123,0
1596071320.1546354,0,298.2358844071164,0,61.200456619262695,0
1596071320.164645,0,298.2358844071164,0,63.00217151641846,0
1596071320.1746333,0,298.2358844071164,0,64.80006694793701,0
1596071320.1846385,0,298.2358844071164,0,66.60100936889648,0
1596071320.194641,0,298.2358844071164,0,68.40147972106934,0
1596071320.204653,0,298.2358844071164,0,70.20362377166748,0
1596071320.2146482,0,298.2358844071164,0,72.00276374816895,0
1596071320.2246387,0,298.2358844071164,0,73.80104541778564,0
1596071320.234653,0,298.2358844071164,0,75.60361862182617,0
1596071320.2446494,0,298.2358844071164,0,77.40297317504883,0
1596071320.254644,0,298.2358844071164,0,79.20198440551758,0
1596071320.2646558,0,298.2358844071164,0,81.00412845611572,0
1596071320.2746527,0,298.2358844071164,0,82.80356884002686,0
1596071320.2846413,0,298.2358844071164,0,84.60150718688965,0
1596071320.2946339,0,298.2358844071164,0,86.40017509460449,0
1596071320.3046482,0,298.2358844071164,0,88.20274829864502,0
1596071320.3146324,0,298.2358844071164,0,89.99991416931152,0
1596071320.3246439,0,298.2358844071164,0,91.80197238922119,0
1596071320.334644,0,298.2358844071164,0,93.60201358795166,0
1596071320.344638,0,298.2358844071164,0,95.40093898773193,0
1596071320.3546524,0,298.2358844071164,0,97.20351219177246,0
1596071320.3646562,0,298.2358844071164,0,99.0041971206665,0
1596071320.3746526,0,298.2358844071164,0,100.80355167388916,0
1596071320.384646,0,298.2358844071164,0,102.60234832763672,0
1596071320.394642,0,298.2358844071164,0,104.40165996551514,0
1596071320.4046435,0,298.2358844071164,0,106.2019157409668,0
1596071320.4146543,0,298.2358844071164,0,108.00384521484375,0
1596071320.4246342,0,298.2358844071164,0,109.80023860931396,0
1596071320.4346519,0,298.2358844071164,0,111.60341262817383,0
1596071320.4446347,0,298.2358844071164,0,113.4003210067749,0
1596071320.4546537,0,298.2358844071164,0,115.2037525177002,0
1596071320.4646568,0,298.2358844071164,0,117.00430870056152,0
1596071320.4746342,0,298.2358844071164,0,118.80023002624512,0
1596071320.4846563,0,298.2358844071164,0,120.60421943664551,0
1596071320.4946373,0,298.2358844071164,0,122.40078449249268,0
1596071320.504651,0,298.2358844071164,0,124.20327186584473,0
1596071320.5146348,0,298.2358844071164,0,126.00035190582275,0
1596071320.5246475,0,298.2358844071164,0,127.80262470245361,0
1596071320.5346327,0,298.2358844071164,0,129.59996223449707,0
1596071320.5446563,0,298.2358844071164,0,131.4042091369629,0
1596071320.5546484,0,298.2358844071164,0,133.20279121398926,0
1596071320.5646374,0,298.2358844071164,0,135.00081539154053,0
1596071320.574656,0,298.2358844071164,0,136.80416107177734,0
1596071320.5846384,0,298.2358844071164,0,138.60098361968994,0
1596071320.594636,0,298.2358844071164,0,140.4005527496338,0
1596071320.6046414,0,298.2358844071164,0,142.2015380859375,0
1596071320.6146326,0,298.2358844071164,0,143.9999485015869,0
1596071320.6246552,0,298.2358844071164,0,145.80402374267578,0
