Timestamp,Phase,Heading,Ping?
1596031318.0001168,70.0,70.0,0
1596031318.010137,71.8023157119751,70.0,0
1596031318.0201387,73.602614402771,70.0,0
1596031318.030131,75.4012393951416,70.0,0
1596031318.040128,77.20067977905273,70.0,0
1596031318.050129,79.00084972381592,70.0,0
1596031318.060135,80.8019208908081,70.0,0
1596031318.070125,82.60015964508057,70.0,0
1596031318.0801442,84.40359115600586,70.0,0
1596031318.0901432,86.20341777801514,70.0,0
1596031318.1001277,88.00062656402588,70.0,0
1596031318.1101367,89.80225563049316,70.0,0
1596031318.1201315,91.60130977630615,70.0,0
1596031318.1301274,93.40057849884033,70.0,0
1596031318.1401355,95.20203590393066,70.0,0
1596031318.1501315,97.00130462646484,70.0,0
1596031318.160136,98.8021183013916,70.0,0
1596031318.1701367,100.60224533081055,70.0,0
1596031318.1801293,102.40091323852539,70.0,0
1596031318.1901426,104.20331478118896,70.0,0
1596031318.2001433,106.00344181060791,70.0,0
1596031318.2101276,107.80060768127441,70.0,0
1596031318.2201326,109.60150718688965,70.0,0
1596031318.2301266,111.40043258666992,70.0,0
1596031318.2401369,113.2022762298584,70.0,0
1596031318.2501397,115.00278949737549,70.0,0
1596031318.2601416,116.80313110351562,70.0,0
1596031318.2701304,118.60111236572266,70.0,0
1596031318.2801316,120.40132522583008,70.0,0
1596031318.2901242,122.19999313354492,70.0,0
1596031318.3001301,124.00106430053711,70.0,0
1596031318.3101413,125.80307960510254,70.0,0
1596031318.3201349,127.60191917419434,70.0,0
1596031318.3301415,129.40311908721924,70.0,0
1596031318.3401444,131.20363235473633,70.0,0
1596031318.3501346,133.0018711090088,70.0,0
1596031318.3601294,134.80092525482178,70.0,0
1596031318.3701334,136.60165309906006,70.0,0
1596031318.3801303,138.4010934829712,70.0,0
1596031318.3901312,140.20126342773438,70.0,0
1596031318.4001443,142.0036220550537,70.0,0
1596031318.4101443,143.80362033843994,70.0,0
1596031318.4201324,145.60147285461426,70.0,0
1596031318.4301252,147.40018367767334,70.0,0
1596031318.4401436,149.20348644256592,70.0,0
1596031318.4501393,151.00271224975586,70.0,0
1596031318.460142,152.8031826019287,70.0,0
1596031318.4701397,154.6027946472168,70.0,0
1596031318.4801247,156.40008926391602,70.0,0
1596031318.4901445,158.20364952087402,70.0,0
1596031318.5001328,160.00154495239258,70.0,0
1596031318.510144,161.803560256958,70.0,0
1596031318.5201359,163.60209941864014,70.0,0
1596031318.5301347,165.40188312530518,70.0,0
1596031318.5401285,167.2007656097412,70.0,0
1596031318.5501404,169.00290966033936,70.0,0
1596031318.5601323,170.80144882202148,70.0,0
1596031318.5701375,172.60239124298096,70.0,0
1596031318.5801334,174.40165996551514,70.0,0
1596031318.590137,176.20230197906494,70.0,0
1596031318.6001434,178.0034589767456,70.0,0
1596031318.610133,179.80156898498535,70.0,0
1596031318.6201296,181.60096645355225,70.0,0
1596031318.6301386,183.40259552001953,70.0,0
1596031318.6401381,185.20250797271729,70.0,0
1596031318.6501272,187.00053215026855,70.0,0
1596031318.6601427,188.80331993103027,70.0,0
1596031318.6701438,190.6035327911377,70.0,0
1596031318.6801379,192.40245819091797,70.0,0
1596031318.69013,194.20104026794434,70.0,0
1596031318.7001295,196.0009527206421,70.0,0
1596031318.7101278,197.80065059661865,70.0,0
1596031318.7201374,199.6023654937744,70.0,0
1596031318.7301342,201.40180587768555,70.0,0
1596031318.7401297,203.20098876953125,70.0,0
1596031318.7501433,205.00343322753906,70.0,0
1596031318.760141,206.8030023574829,70.0,0
1596031318.7701297,208.60098361968994,70.0,0
1596031318.780125,210.4001235961914,70.0,0
1596031318.7901287,212.20080852508545,70.0,0
1596031318.800142,214.00321006774902,70.0,0
1596031318.810125,215.80016136169434,70.0,0
1596031318.820135,217.60196208953857,70.0,0
1596031318.830127,219.4005012512207,70.0,0
1596031318.840133,221.2015724182129,70.0,0
1596031318.8501403,223.0029010772705,70.0,0
1596031318.860135,224.8019552230835,70.0,0
1596031318.870137,226.60229682922363,70.0,0
1596031318.8801267,228.40044975280762,70.0,0
1596031318.890135,230.2019500732422,70.0,0
1596031318.9001262,232.0003604888916,70.0,0
1596031318.910141,233.8030195236206,70.0,0
1596031318.9201317,235.60134410858154,70.0,0
1596031318.9301388,237.40262985229492,70.0,0
1596031318.9401429,239.2033576965332,70.0,0
1596031318.9501307,241.00116729736328,70.0,0
1596031318.9601367,242.80223846435547,70.0,0
1596031318.9701402,244.60288047790527,70.0,0
1596031318.9801307,246.40116214752197,70.0,0
1596031318.9901311,248.20124626159668,70.0,0
1596031319.0001435,250.0034761428833,70.0,0
1596031319.0101435,251.80347442626953,70.0,0
1596031319.0201242,253.59999656677246,70.0,0
1596031319.0301437,255.40351390838623,70.0,0
1596031319.0401437,257.20351219177246,70.0,0
1596031319.0501344,259.0018367767334,70.0,0
1596031319.0601373,260.8023500442505,70.0,0
1596031319.070126,262.6003313064575,70.0,0
1596031319.0801244,264.4000291824341,70.0,0
1596031319.0901287,266.2007999420166,70.0,0
1596031319.100142,268.0032014846802,70.0,0
1596031319.1101277,269.8006248474121,70.0,0
1596031319.120138,271.6024684906006,70.0,0
1596031319.1301265,273.4004068374634,70.0,0
1596031319.1401365,275.2022075653076,70.0,0
1596031319.150129,277.00087547302246,70.0,0
1596031319.1601295,278.80095958709717,70.0,0
1596031319.1701345,280.6018590927124,70.0,0
1596031319.1801379,282.40245819091797,70.0,0
1596031319.1901438,284.20352935791016,70.0,0
1596031319.200143,286.0033988952637,70.0,0
1596031319.210127,287.80052185058594,70.0,0
1596031319.2201269,289.60047721862793,70.0,0
1596031319.2301347,291.401891708374,70.0,0
1596031319.240137,293.20231914520264,70.0,0
1596031319.2501383,295.00253200531006,70.0,0
1596031319.2601442,296.80360317230225,70.0,0
1596031319.2701378,298.60244274139404,70.0,0
1596031319.2801425,300.40329933166504,70.0,0
1596031319.290133,302.20158100128174,70.0,0
1596031319.2982807,303.66816997528076,70.0,0
1596031319.2982807,392.10045099258423,70.0,0
1596031319.3001373,-15613.80823135376,70.0,0
1596031319.3101254,-15612.010378837585,70.0,0
1596031319.3201294,-15610.209650993347,70.0,0
1596031319.3301404,-15608.407678604126,70.0,0
1596031319.3401277,-15606.609954833984,70.0,0
1596031319.3501363,-15604.808411598206,70.0,0
1596031319.3601434,-15603.007125854492,70.0,0
1596031319.3701377,-15601.208157539368,70.0,0
1596031319.3801398,-15599.407773017883,70.0,0
1596031319.3901272,-15597.610049247742,70.0,0
1596031319.400124,-15595.81060886383,70.0,0
1596031319.410125,-15594.010438919067,70.0,0
1596031319.4201272,-15592.210054397583,70.0,0
1596031319.4301443,-15590.406966209412,70.0,0
1596031319.4401362,-15588.60842704773,70.0,0
1596031319.4501343,-15586.808772087097,70.0,0
1596031319.46014,-15585.00774383545,70.0,0
1596031319.4701283,-15583.20984840393,70.0,0
1596031319.4801283,-15581.409850120544,70.0,0
1596031319.4901264,-15579.610195159912,70.0,0
1596031319.5001428,-15577.807235717773,70.0,0
1596031319.510136,-15576.00848197937,70.0,0
1596031319.5201266,-15574.21015739441,70.0,0
1596031319.5301263,-15572.410202026367,70.0,0
1596031319.5401363,-15570.608401298523,70.0,0
1596031319.5501308,-15568.809390068054,70.0,0
1596031319.5601304,-15567.009477615356,70.0,0
1596031319.5701358,-15565.208492279053,70.0,0
1596031319.580123,-15563.410811424255,70.0,0
1596031319.59014,-15561.607723236084,70.0,0
1596031319.6001332,-15559.80896949768,70.0,0
1596031319.6101425,-15558.00729751587,70.0,0
1596031319.6201403,-15556.207685470581,70.0,0
1596031319.6301255,-15554.410347938538,70.0,0
1596031319.6401265,-15552.610177993774,70.0,0
1596031319.6501348,-15550.80867767334,70.0,0
1596031319.660125,-15549.010438919067,70.0,0
1596031319.67013,-15547.209539413452,70.0,0
1596031319.6801229,-15545.410828590393,70.0,0
1596031319.6901314,-15543.609285354614,70.0,0
1596031319.700133,-15541.808986663818,70.0,0
1596031319.710144,-15540.007014274597,70.0,0
1596031319.7201347,-15538.208689689636,70.0,0
1596031319.7301416,-15536.407446861267,70.0,0
