Timestamp,HeadingPhase,Heading,HeadPing?,TimerPhase,TimerPing?
1596080415.0455794,0,100.0,0,0,0
1596080415.055594,0,100.0,0,0.9008145332336426,0
1596080415.0655985,0,100.0,0,1.8012213706970215,0
1596080415.075591,0,100.0,0,2.7005553245544434,0
1596080415.085605,0,100.0,0,3.6017990112304688,0
1596080415.0956106,0,100.0,0,4.502313137054443,0
1596080415.1056094,0,100.0,0,5.402204990386963,0
1596080415.1155984,0,100.0,0,6.301217079162598,0
1596080415.125607,0,100.0,0,7.201988697052002,0
1596080415.1355999,0,100.0,0,8.101344108581543,0
1596080415.1455848,0,100.0,0,8.999991416931152,0
1596080415.1556063,0,100.0,0,9.90192174911499,0
1596080415.1655939,0,100.0,0,10.80080509185791,0
1596080415.1755872,0,100.0,0,11.70020341873169,0
1596080415.185591,0,100.0,0,12.600545883178711,0
1596080415.1956081,0,100.0,0,13.502089977264404,0
1596080415.2056072,0,100.0,0,14.402003288269043,0
1596080415.215594,0,100.0,0,15.300822257995605,0
1596080415.225594,0,100.0,0,16.20082139968872,0
1596080415.2355952,0,100.0,0,17.10092782974243,0
1596080415.2455993,0,100.0,0,18.001291751861572,0
1596080415.255592,0,100.0,0,18.900647163391113,0
1596080415.2656002,0,100.0,0,19.80137586593628,0
1596080415.2755873,0,100.0,0,20.70021629333496,0
1596080415.2855866,0,100.0,0,21.60015106201172,0
1596080415.295607,0,100.0,0,22.50199556350708,0
1596080415.305599,0,100.0,0,23.401265144348145,0
1596080415.3155968,0,100.0,0,24.301071166992188,0
1596080415.3255968,0,100.0,0,25.201070308685303,0
1596080415.3355994,0,100.0,0,26.10130548477173,0
1596080415.3455927,0,100.0,0,27.000703811645508,0
1596080415.3555877,0,100.0,0,27.90025234222412,0
1596080415.3655953,0,100.0,0,28.80093812942505,0
1596080415.3755968,0,100.0,0,29.70106601715088,0
1596080415.3855984,0,100.0,0,30.601215362548828,0
1596080415.395603,0,100.0,0,31.501622200012207,0
1596080415.405585,0,100.0,0,32.40001201629639,0
1596080415.4155877,0,100.0,0,33.30024719238281,0
1596080415.4255865,0,100.0,0,34.20013904571533,0
1596080415.4356024,0,100.0,0,35.10157585144043,0
1596080415.4455876,0,100.0,0,36.00024461746216,0
1596080415.4555943,0,100.0,0,36.90084457397461,0
