Timestamp,HeadingPhase,Heading,HeadPing?,TimerPhase,TimerPing?
1596072433.9676788,0,180.0,0,0,0
1596072433.977727,0,180.0,0,0.9035396575927734,0
1596072433.987694,0,180.0,0,1.8005776405334473,0
1596072433.9976928,0,180.0,0,2.700469493865967,0
1596072434.007692,0,180.0,0,3.6004042625427246,0
1596072434.017702,0,180.0,0,4.501304626464844,0
1596072434.027702,0,180.0,0,5.401303768157959,0
1596072434.0376894,0,180.0,0,6.30016565322876,0
1596072434.0477211,0,180.0,0,7.203018665313721,0
1596072434.0577161,0,180.0,0,8.102567195892334,0
1596072434.067695,0,180.0,0,9.000656604766846,0
1596072434.0777266,0,180.0,0,9.903509616851807,0
1596072434.087692,0,180.0,0,10.800397396087646,0
1596072434.0976896,0,180.0,0,11.70018196105957,0
1596072434.1076882,0,180.0,0,12.60005235671997,0
1596072434.1176913,0,180.0,0,13.500330448150635,0
1596072434.1276991,0,180.0,0,14.401037693023682,0
1596072434.1376975,0,180.0,0,15.300886631011963,0
1596072434.1477058,0,180.0,0,16.201636791229248,0
1596072434.1576948,0,180.0,0,17.100648880004883,0
1596072434.167698,0,180.0,0,18.000926971435547,0
1596072434.1777074,0,180.0,0,18.901784420013428,0
1596072434.1877084,0,180.0,0,19.80186939239502,0
1596072434.1976988,0,180.0,0,20.70101022720337,0
1596072434.2076983,0,180.0,0,21.600966453552246,0
1596072434.2177098,0,180.0,0,22.50199556350708,0
1596072434.2277088,0,180.0,0,23.40190887451172,0
1596072434.2376924,0,180.0,0,24.300427436828613,0
1596072434.247699,0,180.0,0,25.201027393341064,0
1596072434.2577121,0,180.0,0,26.102206707000732,0
1596072434.267707,0,180.0,0,27.001755237579346,0
1596072434.2777042,0,180.0,0,27.90149688720703,0
1596072434.2877054,0,180.0,0,28.801603317260742,0
1596072434.2977076,0,180.0,0,29.70179557800293,0
1596072434.3077037,0,180.0,0,30.60145139694214,0
1596072434.3176882,0,180.0,0,31.50005578994751,0
1596072434.327694,0,180.0,0,32.400569915771484,0
1596072434.3376968,0,180.0,0,33.30082654953003,0
1596072434.3477042,0,180.0,0,34.20149087905884,0
1596072434.3576896,0,180.0,0,35.100181102752686,0
1596072434.3676984,0,180.0,0,36.00097417831421,0
1596072434.3776877,0,180.0,0,36.90000772476196,0
1596072434.3877075,0,180.0,0,37.80178785324097,0
1596072434.3976977,0,180.0,0,38.7009072303772,0
1596072434.4076946,0,180.0,0,39.600627422332764,0
1596072434.4177024,0,180.0,0,40.50133466720581,0
1596072434.4276922,0,180.0,0,41.4004111289978,0
1596072434.4376953,0,180.0,0,42.30068922042847,0
1596072434.4477105,0,180.0,0,43.20206165313721,0
1596072434.4576871,0,180.0,0,44.09995794296265,0
1596072434.4676871,0,180.0,0,44.99995708465576,0
1596072434.4776938,0,180.0,0,45.90055704116821,0
1596072434.4877045,0,180.0,0,46.80152177810669,0
1596072434.497687,0,180.0,0,47.69995450973511,0
1596072434.507706,0,180.0,0,48.601648807525635,0
1596072434.5177107,0,180.0,0,49.50207710266113,0
1596072434.527694,0,180.0,0,50.40057420730591,0
1596072434.5376952,0,180.0,0,51.30068063735962,0
1596072434.547711,0,180.0,0,52.2020959854126,0
1596072434.5576935,0,180.0,0,53.100528717041016,0
1596072434.5677075,0,180.0,0,54.00179386138916,0
1596072434.5777051,0,180.0,0,54.901578426361084,0
1596072434.5877025,0,180.0,0,55.80134153366089,0
1596072434.5977044,0,180.0,0,56.70151233673096,0
1596072434.6077075,0,180.0,0,57.60179042816162,0
1596072434.6177042,0,180.0,0,58.50148916244507,0
1596072434.6276972,0,180.0,0,59.40086603164673,0
1596072434.6376987,0,180.0,0,60.30099391937256,0
1596072434.647705,0,180.0,0,61.20157241821289,0
1596072434.6576962,0,180.0,0,62.1007776260376,0
1596072434.6677067,0,180.0,0,63.001720905303955,0
1596072434.6776996,0,180.0,0,63.901076316833496,0
1596072434.687693,0,180.0,0,64.8004961013794,0
1596072434.697694,0,180.0,0,65.70058107376099,0
1596072434.7077115,0,180.0,0,66.6021466255188,0
1596072434.7176998,0,180.0,0,67.50109434127808,0
1596072434.7276974,0,180.0,0,68.40087890625,0
1596072434.7376978,0,180.0,0,69.30092096328735,0
1596072434.7476869,0,180.0,0,70.19993305206299,0
1596072434.7577038,0,180.0,0,71.10145568847656,0
1596072434.7677112,0,180.0,0,72.00212001800537,0
1596072434.7776954,0,180.0,0,72.90070295333862,0
