Timestamp,Phase,Heading,HeadPing?,Timer,TimerPing?
1596050102.000077,100.0,100.0,0,0,0
1596050102.0101035,101.80373191833496,100.0,0,1.803731918334961,0
1596050102.0201046,103.60394477844238,100.0,0,3.603944778442383,0
1596050102.030104,105.4038143157959,100.0,0,5.403814315795898,0
1596050102.0400977,107.20269680023193,100.0,0,7.202696800231934,0
1596050102.05009,109.00132179260254,100.0,0,9.001321792602539,0
1596050102.0601048,110.80398082733154,100.0,0,10.803980827331543,0
1596050102.0700972,112.60260581970215,100.0,0,12.602605819702148,0
1596050102.0800903,114.40135955810547,100.0,0,14.401359558105469,0
1596050102.0900893,116.20118618011475,100.0,0,16.201186180114746,0
1596050102.100089,118.00114154815674,100.0,0,18.00114154815674,0
1596050102.1100955,119.8022985458374,100.0,0,19.802298545837402,0
1596050102.1200988,121.60289764404297,100.0,0,21.60289764404297,0
1596050102.130083,123.40006351470947,100.0,0,23.400063514709473,0
1596050102.1400905,125.20139217376709,100.0,0,25.20139217376709,0
1596050102.150086,127.0005750656128,100.0,0,27.000575065612793,0
1596050102.1601014,128.8033628463745,100.0,0,28.80336284637451,0
1596050102.170099,130.60293197631836,100.0,0,30.60293197631836,0
1596050102.1800838,132.40018367767334,100.0,0,32.40018367767334,0
1596050102.190084,134.2002248764038,100.0,0,34.20022487640381,0
1596050102.2000885,136.00103855133057,100.0,0,36.001038551330566,0
1596050102.2100859,137.80056476593018,100.0,0,37.800564765930176,0
1596050102.2201004,139.60318088531494,100.0,0,39.60318088531494,0
1596050102.2300973,141.40262126922607,100.0,0,41.402621269226074,0
1596050102.240087,143.20077419281006,100.0,0,43.20077419281006,0
1596050102.250103,145.00364780426025,100.0,0,45.003647804260254,0
1596050102.260086,146.80059909820557,100.0,0,46.800599098205566,0
1596050102.2700832,148.60008239746094,100.0,0,48.60008239746094,0
1596050102.280104,150.4038143157959,100.0,0,50.4038143157959,0
1596050102.290084,152.2002077102661,100.0,0,52.20020771026611,0
1596050102.3000975,154.00265216827393,100.0,0,54.002652168273926,0
1596050102.3101037,155.80376625061035,100.0,0,55.80376625061035,0
1596050102.3200972,157.60260581970215,100.0,0,57.60260581970215,0
1596050102.3300855,159.4005012512207,100.0,0,59.4005012512207,0
1596050102.3400896,161.20122909545898,100.0,0,61.201229095458984,0
1596050102.350095,163.0022144317627,100.0,0,63.002214431762695,0
1596050102.3601038,164.80380058288574,100.0,0,64.80380058288574,0
1596050102.3701026,166.60358428955078,100.0,0,66.60358428955078,0
1596050102.380101,168.40328216552734,100.0,0,68.40328216552734,0
1596050102.390089,170.20113468170166,100.0,0,70.20113468170166,0
1596050102.400101,172.0032787322998,100.0,0,72.0032787322998,0
1596050102.4101007,173.8032341003418,100.0,0,73.8032341003418,0
1596050102.420094,175.60203075408936,100.0,0,75.60203075408936,0
1596050102.430098,177.40275859832764,100.0,0,77.40275859832764,0
1596050102.4400992,179.20297145843506,100.0,0,79.20297145843506,0
1596050102.450088,181.0009527206421,100.0,0,81.00095272064209,0
1596050102.460098,182.80275344848633,100.0,0,82.80275344848633,0
1596050102.4700966,184.60249423980713,100.0,0,84.60249423980713,0
1596050102.480094,186.40202045440674,100.0,0,86.40202045440674,0
1596050102.4900956,188.20231914520264,100.0,0,88.20231914520264,0
1596050102.5000892,190.00115871429443,100.0,0,90.00115871429443,0
1596050102.5100837,191.80016994476318,100.0,0,91.80016994476318,0
1596050102.5200994,193.60300064086914,100.0,0,93.60300064086914,0
1596050102.530093,195.40184020996094,100.0,0,95.40184020996094,0
1596050102.5400825,197.19995021820068,100.0,0,97.19995021820068,0
1596050102.5500858,199.00054931640625,100.0,0,99.00054931640625,0
1596050102.5601027,200.8035945892334,100.0,0,100.8035945892334,0
1596050102.5700943,202.6020908355713,100.0,0,102.60209083557129,0
1596050102.5800924,204.4017457962036,100.0,0,104.40174579620361,0
1596050102.590105,206.20401859283447,100.0,0,106.20401859283447,0
1596050102.6000972,208.00260066986084,100.0,0,108.00260066986084,0
1596050102.6100838,209.80019569396973,100.0,0,109.80019569396973,0
1596050102.620097,211.60255432128906,100.0,0,111.60255432128906,0
1596050102.6300976,213.402681350708,100.0,0,113.40268135070801,0
1596050102.6400955,215.2022933959961,100.0,0,115.2022933959961,0
