Timestamp,Phase,Heading,HeadPing?,Timer,TimerPing?
1596051210.1556685,140.0,140.0,0,0,0
1596051210.1656985,141.80373191833496,140.0,0,1.803731918334961,0
1596051210.175685,143.6012840270996,140.0,0,3.6012840270996094,0
1596051210.1857173,145.40711879730225,140.0,0,5.407118797302246,0
1596051210.1956997,147.20394134521484,140.0,0,7.203941345214844,0
1596051210.205718,149.00724411010742,140.0,0,9.007244110107422,0
1596051210.2157185,150.80732822418213,140.0,0,10.807328224182129,0
1596051210.2257051,152.60492324829102,140.0,0,12.604923248291016,0
1596051210.235689,154.40200328826904,140.0,0,14.402003288269043,0
1596051210.2456927,156.2026882171631,140.0,0,16.202688217163086,0
1596051210.2557049,158.00487518310547,140.0,0,18.00487518310547,0
1596051210.265678,159.80002403259277,140.0,0,19.800024032592773,0
1596051210.2757015,161.6042709350586,140.0,0,21.604270935058594,0
1596051210.285698,163.40362548828125,140.0,0,23.40362548828125,0
1596051210.2956882,165.2018642425537,140.0,0,25.20186424255371,0
1596051210.3056922,167.002592086792,140.0,0,27.002592086791992,0
1596051210.3156865,168.8015604019165,140.0,0,28.801560401916504,0
1596051210.3256853,170.60134410858154,140.0,0,30.601344108581543,0
1596051210.3356867,172.4015998840332,140.0,0,32.4015998840332,0
1596051210.3456874,174.20172691345215,140.0,0,34.20172691345215,0
1596051210.355688,176.0018539428711,140.0,0,36.001853942871094,0
1596051210.3656816,177.8006935119629,140.0,0,37.80069351196289,0
1596051210.3756835,179.60103511810303,140.0,0,39.60103511810303,0
1596051210.385689,181.40202045440674,140.0,0,41.40202045440674,0
1596051210.3956835,183.2010316848755,140.0,0,43.20103168487549,0
1596051210.4056885,185.00193119049072,140.0,0,45.00193119049072,0
1596051210.4156973,186.80351734161377,140.0,0,46.80351734161377,0
1596051210.4256952,188.60312938690186,140.0,0,48.603129386901855,0
1596051210.4356885,190.4019260406494,140.0,0,50.401926040649414,0
1596051210.4456954,192.20316886901855,140.0,0,52.203168869018555,0
1596051210.4556904,194.00226593017578,140.0,0,54.00226593017578,0
1596051210.4656863,195.80153465270996,140.0,0,55.80153465270996,0
1596051210.4756942,197.60294914245605,140.0,0,57.602949142456055,0
1596051210.485685,199.40131664276123,140.0,0,59.40131664276123,0
1596051210.4956872,201.2017011642456,140.0,0,61.201701164245605,0
1596051210.5056965,203.00337314605713,140.0,0,63.00337314605713,0
1596051210.515699,204.80380058288574,140.0,0,64.80380058288574,0
1596051210.525697,206.60345554351807,140.0,0,66.60345554351807,0
1596051210.535684,208.40113639831543,140.0,0,68.40113639831543,0
1596051210.5456977,210.20358085632324,140.0,0,70.20358085632324,0
1596051210.555697,212.00345039367676,140.0,0,72.00345039367676,0
1596051210.565684,213.80113124847412,140.0,0,73.80113124847412,0
1596051210.575681,215.60057163238525,140.0,0,75.60057163238525,0
1596051210.5856805,217.400484085083,140.0,0,77.40048408508301,0
1596051210.5947247,219.02843475341797,140.0,0,79.02843475341797,0
1596051210.5947247,317.7085304260254,238.68009567260742,0,79.02843475341797,0
1596051210.5956855,317.88147926330566,238.68009567260742,0,79.20138359069824,0
1596051210.6056807,319.68061923980713,238.68009567260742,0,81.0005235671997,0
1596051210.6156824,321.480917930603,238.68009567260742,0,82.8008222579956,0
1596051210.625687,323.2817316055298,238.68009567260742,0,84.60163593292236,0
1596051210.6356773,325.0800132751465,238.68009567260742,0,86.39991760253906,0
