Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.3,Start_phase = 90
Timestamp,Phase,Offset,Ping?
1596169635,90,0,0
1596169635.01,91.79647922515869,0.5,0,42
1596169635.02,93.59613418579102,0.5,0,42
1596169635.03,95.39621829986572,0.5,0,42
1596169635.04,97.195143699646,0.5,0,42
1596169635.05,98.9952278137207,0.5,0,42
1596169635.06,100.79586982727051,0.5,0,42
1596169635.07,102.5963830947876,0.5,0,42
1596169635.08,104.39539432525635,0.5,0,42
1596169635.09,106.19625091552734,0.5,0,42
1596169635.1,107.99466133117676,0.5,0,42
1596169635.11,109.79538917541504,0.5,0,42
1596169635.12,111.59646034240723,0.5,0,42
1596169635.1299999,113.39396953582764,0.5,0,42
1596169635.1399999,115.19469738006592,0.5,0,42
1596169635.1499999,116.9959831237793,0.5,0,42
1596169635.1599998,118.7962818145752,0.5,0,42
1596169635.1699998,120.59628009796143,0.5,0,42
1596169635.1799998,122.39657878875732,0.5,0,42
1596169635.1899998,124.19395923614502,0.5,0,42
1596169635.1999998,125.99533081054688,0.5,0,42
1596169635.2099998,127.79404163360596,0.5,0,42
1596169635.2199998,129.59657192230225,0.5,0,42
1596169635.2299998,131.39451026916504,0.5,0,42
1596169635.2399998,133.1948947906494,0.5,0,42
1596169635.2499998,134.99691009521484,0.5,0,42
1596169635.2599998,136.7945909500122,0.5,0,42
1596169635.2699997,138.59519004821777,0.5,0,42
1596169635.2799997,140.39480209350586,0.5,0,42
1596169635.2899997,142.19522953033447,0.5,0,42
1596169635.2999997,143.995099067688,0.5,0,42
1596169635.3099997,145.7969856262207,0.5,0,42
1596169635.3199997,147.59385108947754,0.5,0,42
1596169635.3299997,149.39548015594482,0.5,0,42
1596169635.3399997,151.1960792541504,0.5,0,42
1596169635.3499997,152.99697875976562,0.5,0,42
1596169635.3599997,154.79689121246338,0.5,0,42
1596169635.362583,155.25883197784424,0.5,0
1596169635.362583,155.25883197784424,0.5,0
1596169635.3699996,156.5941858291626,0.5,0,42
1596169635.3799996,158.3940553665161,0.5,0,42
1596169635.387703,159.7804355621338,0.5,0
1596169635.387703,159.7804355621338,0.5,0
1596169635.3899996,160.1947832107544,0.5,0,42
1596169635.3999996,161.99701309204102,0.5,0,42
1596169635.4099996,163.79658222198486,0.5,0,42
1596169635.4199996,165.59610843658447,0.5,0,42
1596169635.4299996,167.3952054977417,0.5,0,42
1596169635.4399996,169.19589042663574,0.5,0,42
1596169635.4499996,170.99408626556396,0.5,0,42
1596169635.4599996,172.79528617858887,0.5,0,42
1596169635.4699996,174.59519863128662,0.5,0,42
1596169635.4799995,176.39532566070557,0.5,0,42
1596169635.4899995,178.19480895996094,0.5,0,42
1596169635.4999995,179.99442100524902,0.5,0,42
1596169635.5099995,181.79381847381592,0.5,0,42
1596169635.5199995,183.59441757202148,0.5,0,42
1596169635.5299995,185.39613246917725,0.5,0,42
1596169635.5399995,187.19428539276123,0.5,0,42
1596169635.5499995,188.996000289917,0.5,0,42
1596169635.5599995,190.79625606536865,0.5,0,42
1596169635.5699995,192.59608268737793,0.5,0,42
1596169635.5799994,194.3944501876831,0.5,0,42
1596169635.5899994,196.19569301605225,0.5,0,42
1596169635.5999994,197.99633502960205,0.5,0,42
1596169635.6099994,199.7951316833496,0.5,0,42
1596169635.6199994,201.59525871276855,0.5,0,42
1596169635.6299994,203.39512825012207,0.5,0,42
1596169635.6399994,205.19542694091797,0.5,0,42
1596169635.6499994,206.99606895446777,0.5,0,42
1596169635.6599994,208.79623889923096,0.5,0,42
1596169635.6699994,210.59460639953613,0.5,0,42
1596169635.6799994,212.3970079421997,0.5,0,42
1596169635.6899993,214.19443130493164,0.5,0,42
1596169635.6999993,215.99477291107178,0.5,0,42
1596169635.7099993,217.7940845489502,0.5,0,42
1596169635.7199993,219.59446907043457,0.5,0,42
1596169635.7299993,221.3959264755249,0.5,0,42
1596169635.7399993,223.19523811340332,0.5,0,42
1596169635.7499993,224.9965238571167,0.5,0,42
1596169635.7599993,226.79596424102783,0.5,0,42
1596169635.7699993,228.5939884185791,0.5,0,42
1596169635.7799993,230.39424419403076,0.5,0,42
1596169635.7899992,232.19703197479248,0.5,0,42
1596169635.7999992,233.99651527404785,0.5,0,42
1596169635.8099992,235.7938528060913,0.5,0,42
1596169635.8199992,237.59539604187012,0.5,0,42
1596169635.8299992,239.39565181732178,0.5,0,42
1596169635.8399992,241.19444847106934,0.5,0,42
1596169635.8499992,242.9943609237671,0.5,0,42
1596169635.8599992,244.79508876800537,0.5,0,42
1596169635.8699992,246.59534454345703,0.5,0,42
1596169635.8799992,248.3944845199585,0.5,0,42
1596169635.8899992,250.19439697265625,0.5,0,42
1596169635.8999991,251.99662685394287,0.5,0,42
1596169635.9099991,253.79658222198486,0.5,0,42
1596169635.9199991,255.59387683868408,0.5,0,42
1596169635.929999,257.3955488204956,0.5,0,42
1596169635.939999,259.1964054107666,0.5,0,42
1596169635.949999,260.99597454071045,0.5,0,42
1596169635.959999,262.79695987701416,0.5,0,42
1596169635.969999,264.59657192230225,0.5,0,42
1596169635.979999,266.39699935913086,0.5,0,42
1596169635.989999,268.19502353668213,0.5,0,42
1596169635.999999,269.9961805343628,0.5,0,42
1596169636.009999,271.7964792251587,0.5,0,42
1596169636.019999,273.5946750640869,0.5,0,42
1596169636.029999,275.3951025009155,0.5,0,42
1596169636.039999,277.19407081604004,0.5,0,42
1596169636.049999,278.99492740631104,0.5,0,42
1596169636.059999,280.7967710494995,0.5,0,42
1596169636.069999,282.59586811065674,0.5,0,42
1596169636.079999,284.39586639404297,0.5,0,42
1596169636.089999,286.19672298431396,0.5,0,42
1596169636.099999,287.9942321777344,0.5,0,42
1596169636.109999,289.79663372039795,0.5,0,42
1596169636.119999,291.59414291381836,0.5,0,42
1596169636.129999,293.3962869644165,0.5,0,42
1596169636.139999,295.1960277557373,0.5,0,42
1596169636.149999,296.9961977005005,0.5,0,42
1596169636.159999,298.7956380844116,0.5,0,42
1596169636.169999,300.5938768386841,0.5,0,42
1596169636.1799989,302.3958492279053,0.5,0,42
1596169636.1899989,304.19524669647217,0.5,0,42
1596169636.1999989,305.99644660949707,0.5,0,42
1596169636.2099988,307.7942991256714,0.5,0,42
1596169636.2199988,309.5966148376465,0.5,0,42
1596169636.2299988,311.3966989517212,0.5,0,42
1596169636.2399988,313.1943368911743,0.5,0,42
1596169636.2499988,314.99648094177246,0.5,0,42
1596169636.2599988,316.7947196960449,0.5,0,42
1596169636.2699988,318.5960912704468,0.5,0,42
1596169636.2799988,320.39411544799805,0.5,0,42
1596169636.2899988,322.1966028213501,0.5,0,42
1596169636.2999988,323.9943265914917,0.5,0,42
1596169636.3099988,325.79715728759766,0.5,0,42
1596169636.3199987,327.59496688842773,0.5,0,42
1596169636.3299987,329.39706802368164,0.5,0,42
1596169636.3399987,331.1951780319214,0.5,0,42
1596169636.3499987,332.99397468566895,0.5,0,42
1596169636.3599987,334.79650497436523,0.5,0,42
1596169636.3699987,336.5956449508667,0.5,0,42
1596169636.3799987,338.39568614959717,0.5,0,42
1596169636.3899987,340.19516944885254,0.5,0,42
1596169636.3999987,341.9944381713867,0.5,0,42
1596169636.4099987,343.79692554473877,0.5,0,42
1596169636.4199986,345.59404850006104,0.5,0,42
1596169636.4299986,347.39627838134766,0.5,0,42
1596169636.4399986,349.19666290283203,0.5,0,42
1596169636.4499986,350.99507331848145,0.5,0,42
1596169636.4599986,352.7954149246216,0.5,0,42
1596169636.4699986,354.59545612335205,0.5,0,42
1596169636.4799986,356.39519691467285,0.5,0,42
1596169636.4899986,358.1938648223877,0.5,0,42
1596169636.4999986,359.99600887298584,0.5,0,42
1596169636.5000343,360,0.5,1
1596169636.5000343,0,0,0
1596169636.5100343,112.02260816139095,0.6123292360064119,0,42
1596169636.5200343,113.82054650825374,0.6123292360064119,0,42
1596169636.5300343,115.62183225196712,0.6123292360064119,0,42
1596169636.5400343,117.41947019142025,0.6123292360064119,0,42
1596169636.5500343,119.22148549598568,0.6123292360064119,0,42
1596169636.5600343,121.02126920265071,0.6123292360064119,0,42
1596169636.5700343,122.82062375587337,0.6123292360064119,0,42
1596169636.5800343,124.62040746253841,0.6123292360064119,0,42
1596169636.5900342,126.42165029090755,0.6123292360064119,0,42
1596169636.6000342,128.22173440498227,0.6123292360064119,0,42
1596169636.6100342,130.02014482063169,0.6123292360064119,0,42
1596169636.6200342,131.81941354316587,0.6123292360064119,0,42
