Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.01,Start_phase = 62
Timestamp,Phase,Offset,Ping?
1596175240,62,0,0
1596175240.01,63.79579257965088,0.34444444444444444,0,42
1596175240.02,65.59742164611816,0.34444444444444444,0,42
1596175240.03,67.3957462310791,0.34444444444444444,0,42
1596175240.04,69.19630241394043,0.34444444444444444,0,42
1596175240.05,70.99621486663818,0.34444444444444444,0,42
1596175240.06,72.79707145690918,0.34444444444444444,0,42
1596175240.07,74.59556770324707,0.34444444444444444,0,42
1596175240.08,76.39732551574707,0.34444444444444444,0,42
1596175240.09,78.19719505310059,0.34444444444444444,0,42
1596175240.1,79.99491882324219,0.34444444444444444,0,42
1596175240.11,81.79749202728271,0.34444444444444444,0,42
1596175240.12,83.59547328948975,0.34444444444444444,0,42
1596175240.1299999,85.39675903320312,0.34444444444444444,0,42
1596175240.1399999,87.19791603088379,0.34444444444444444,0,42
1596175240.1499999,88.9963264465332,0.34444444444444444,0,42
1596175240.1599998,90.79791259765625,0.34444444444444444,0,42
1596175240.1699998,92.59821128845215,0.34444444444444444,0,42
1596175240.1799998,94.39619255065918,0.34444444444444444,0,42
1596175240.1899998,96.19687747955322,0.34444444444444444,0,42
1596175240.1999998,97.99485874176025,0.34444444444444444,0,42
1596175240.2099998,99.79477119445801,0.34444444444444444,0,42
1596175240.2199998,101.5950698852539,0.34444444444444444,0,42
1596175240.2299998,103.39708518981934,0.34444444444444444,0,42
1596175240.2399998,105.19545269012451,0.34444444444444444,0,42
1596175240.2499998,106.99721050262451,0.34444444444444444,0,42
1596175240.2599998,108.79605007171631,0.34444444444444444,0,42
1596175240.2699997,110.59707832336426,0.34444444444444444,0,42
1596175240.2799997,112.39694786071777,0.34444444444444444,0,42
1596175240.2899997,114.19518661499023,0.34444444444444444,0,42
1596175240.2999997,115.99715900421143,0.34444444444444444,0,42
1596175240.3099997,117.79655647277832,0.34444444444444444,0,42
1596175240.3199997,119.59685516357422,0.34444444444444444,0,42
1596175240.3299997,121.39548015594482,0.34444444444444444,0,42
1596175240.3399997,123.19492053985596,0.34444444444444444,0,42
1596175240.3499997,124.99753665924072,0.34444444444444444,0,42
1596175240.3599997,126.79641914367676,0.34444444444444444,0,42
1596175240.3699996,128.59491539001465,0.34444444444444444,0,42
1596175240.3799996,130.3956003189087,0.34444444444444444,0,42
1596175240.3899996,132.19675731658936,0.34444444444444444,0,42
1596175240.3999996,133.99662685394287,0.34444444444444444,0,42
1596175240.4099996,135.79632472991943,0.34444444444444444,0,42
1596175240.4199996,137.59696674346924,0.34444444444444444,0,42
1596175240.4299996,139.39524841308594,0.34444444444444444,0,42
1596175240.4399996,141.1967487335205,0.34444444444444444,0,42
1596175240.4499996,142.9978199005127,0.34444444444444444,0,42
1596175240.4599996,144.79803276062012,0.34444444444444444,0,42
1596175240.4699996,146.59515571594238,0.34444444444444444,0,42
1596175240.4799995,148.3953685760498,0.34444444444444444,0,42
1596175240.4899995,150.196439743042,0.34444444444444444,0,42
1596175240.4999995,151.99733924865723,0.34444444444444444,0,42
1596175240.5099995,153.79510593414307,0.34444444444444444,0,42
1596175240.5199995,155.59694957733154,0.34444444444444444,0,42
1596175240.5299995,157.39600372314453,0.34444444444444444,0,42
1596175240.5399995,159.1967315673828,0.34444444444444444,0,42
1596175240.5499995,160.99514198303223,0.34444444444444444,0,42
1596175240.5599995,162.7957410812378,0.34444444444444444,0,42
1596175240.5699995,164.59466648101807,0.34444444444444444,0,42
1596175240.5799994,166.3968105316162,0.34444444444444444,0,42
1596175240.5899994,168.1949634552002,0.34444444444444444,0,42
1596175240.5999994,169.9969358444214,0.34444444444444444,0,42
1596175240.6099994,171.79517459869385,0.34444444444444444,0,42
1596175240.6199994,173.59534454345703,0.34444444444444444,0,42
1596175240.6299994,175.3946990966797,0.34444444444444444,0,42
1596175240.6399994,177.19495487213135,0.34444444444444444,0,42
1596175240.6499994,178.99761390686035,0.34444444444444444,0,42
1596175240.6599994,180.7967109680176,0.34444444444444444,0,42
1596175240.6699994,182.59628009796145,0.34444444444444444,0,42
1596175240.6799994,184.39490509033206,0.34444444444444444,0,42
1596175240.6899993,186.19606208801272,0.34444444444444444,0,42
1596175240.6999993,187.99468708038333,0.34444444444444444,0,42
1596175240.7099993,189.79773235321048,0.34444444444444444,0,42
1596175240.7199993,191.59579944610599,0.34444444444444444,0,42
1596175240.7299993,193.39725685119632,0.34444444444444444,0,42
1596175240.7399993,195.1970834732056,0.34444444444444444,0,42
1596175240.7499993,196.99497890472415,0.34444444444444444,0,42
1596175240.7599993,198.795449256897,0.34444444444444444,0,42
1596175240.7699993,200.59780788421634,0.34444444444444444,0,42
1596175240.7799993,202.3977203369141,0.34444444444444444,0,42
1596175240.7899992,204.19617366790774,0.34444444444444444,0,42
1596175240.7999992,205.9976739883423,0.34444444444444444,0,42
1596175240.8099992,207.79621315002444,0.34444444444444444,0,42
1596175240.8199992,209.59805679321292,0.34444444444444444,0,42
1596175240.8299992,211.39466476440433,0.34444444444444444,0,42
1596175240.8399992,213.19702339172366,0.34444444444444444,0,42
1596175240.8499992,214.99526214599612,0.34444444444444444,0,42
1596175240.8599992,216.79646205902102,0.34444444444444444,0,42
1596175240.8699992,218.5960741043091,0.34444444444444444,0,42
1596175240.8799992,220.39585781097415,0.34444444444444444,0,42
1596175240.8899992,222.19559860229495,0.34444444444444444,0,42
1596175240.8999991,223.99486732482913,0.34444444444444444,0,42
1596175240.9099991,225.79576683044436,0.34444444444444444,0,42
1596175240.9199991,227.59507846832278,0.34444444444444444,0,42
1596175240.929999,229.39739418029788,0.34444444444444444,0,42
1596175240.939999,231.19597625732425,0.34444444444444444,0,42
1596175240.949999,232.9965753555298,0.34444444444444444,0,42
1596175240.959999,234.7968740463257,0.34444444444444444,0,42
1596175240.969999,236.59721565246585,0.34444444444444444,0,42
1596175240.979999,238.39596939086917,0.34444444444444444,0,42
1596175240.989999,240.1961822509766,0.34444444444444444,0,42
1596175240.999999,241.9951505661011,0.34444444444444444,0,42
1596175241.009999,243.7956638336182,0.34444444444444444,0,42
1596175241.019999,245.59587669372561,0.34444444444444444,0,42
1596175241.029999,247.39518833160403,0.34444444444444444,0,42
1596175241.039999,249.1946716308594,0.34444444444444444,0,42
1596175241.049999,250.99750232696536,0.34444444444444444,0,42
1596175241.059999,252.7954835891724,0.34444444444444444,0,42
1596175241.069999,254.5953531265259,0.34444444444444444,0,42
1596175241.079999,256.39732551574707,0.34444444444444444,0,42
1596175241.089999,258.19758129119873,0.34444444444444444,0,42
1596175241.099999,259.99766540527344,0.34444444444444444,0,42
1596175241.109999,261.7971487045288,0.34444444444444444,0,42
1596175241.119999,263.59624576568604,0.34444444444444444,0,42
1596175241.129999,265.3973169326782,0.34444444444444444,0,42
1596175241.139999,267.197057723999,0.34444444444444444,0,42
1596175241.149999,268.9978713989258,0.34444444444444444,0,42
1596175241.159999,270.7972688674927,0.34444444444444444,0,42
1596175241.169999,272.5976963043213,0.34444444444444444,0,42
1596175241.1799989,274.39670753479004,0.34444444444444444,0,42
1596175241.1899989,276.19533252716064,0.34444444444444444,0,42
1596175241.1999989,277.99743366241455,0.34444444444444444,0,42
1596175241.2099988,279.79584407806396,0.34444444444444444,0,42
1596175241.2199988,281.59657192230225,0.34444444444444444,0,42
1596175241.2299988,283.39554023742676,0.34444444444444444,0,42
1596175241.2399988,285.1967830657959,0.34444444444444444,0,42
1596175241.2499988,286.9948501586914,0.34444444444444444,0,42
1596175241.2599988,288.79540634155273,0.34444444444444444,0,42
1596175241.2699988,290.5973787307739,0.34444444444444444,0,42
1596175241.2799988,292.3976774215698,0.34444444444444444,0,42
1596175241.2899988,294.1961307525635,0.34444444444444444,0,42
1596175241.2999988,295.9973735809326,0.34444444444444444,0,42
1596175241.3099988,297.79780101776123,0.34444444444444444,0,42
1596175241.3199987,299.5952672958374,0.34444444444444444,0,42
1596175241.3266506,300.7918758392334,0.34444444444444444,0
1596175241.3266506,300.7918758392334,0.34444444444444444,0
1596175241.3299987,301.3965530395508,0.34444444444444444,0,42
1596175241.3399987,303.1964225769043,0.34444444444444444,0,42
1596175241.3499987,304.9948329925537,0.34444444444444444,0,42
1596175241.3599987,306.79586124420166,0.34444444444444444,0,42
1596175241.3699987,308.5961170196533,0.34444444444444444,0,42
1596175241.3799987,310.39465618133545,0.34444444444444444,0,42
1596175241.3899987,312.19551277160645,0.34444444444444444,0,42
1596175241.3999987,313.99581146240234,0.34444444444444444,0,42
1596175241.4099987,315.7956380844116,0.34444444444444444,0,42
1596175241.4199986,317.59640884399414,0.34444444444444444,0,42
1596175241.4299986,319.39572048187256,0.34444444444444444,0,42
1596175241.4399986,321.1955900192261,0.34444444444444444,0,42
1596175241.4499986,322.9976053237915,0.34444444444444444,0,42
1596175241.4599986,324.7952003479004,0.34444444444444444,0,42
1596175241.4699986,326.59790229797363,0.34444444444444444,0,42
1596175241.4799986,328.3962697982788,0.34444444444444444,0,42
1596175241.4899986,330.1951093673706,0.34444444444444444,0,42
1596175241.4999986,331.9966526031494,0.34444444444444444,0,42
1596175241.5099986,333.7957925796509,0.34444444444444444,0,42
1596175241.5199986,335.59574794769287,0.34444444444444444,0,42
1596175241.5299985,337.39514541625977,0.34444444444444444,0,42
1596175241.5399985,339.1961736679077,0.34444444444444444,0,42
1596175241.5499985,340.99617195129395,0.34444444444444444,0,42
1596175241.5599985,342.79591274261475,0.34444444444444444,0,42
1596175241.5699985,344.59531021118164,0.34444444444444444,0,42
1596175241.5799985,346.3977975845337,0.34444444444444444,0,42
1596175241.5899985,348.1946630477905,0.34444444444444444,0,42
1596175241.5999985,349.99676418304443,0.34444444444444444,0,42
1596175241.6099985,351.7958183288574,0.34444444444444444,0,42
1596175241.6199985,353.5974473953247,0.34444444444444444,0,42
1596175241.6299984,355.3946132659912,0.34444444444444444,0,42
