Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.002,Start_phase = 270
Timestamp,Phase,Offset,Ping?
1596173694,270,0,0
1596173694.01,271.79441928863525,1.5,0,42
1596173694.02,273.5960054397583,1.5,0,42
1596173694.03,275.39604663848877,1.5,0,42
1596173694.04,277.19733238220215,1.5,0,42
1596173694.05,278.99775981903076,1.5,0,42
1596173694.06,280.79522609710693,1.5,0,42
1596173694.07,282.59767055511475,1.5,0,42
1596173694.08,284.395694732666,1.5,0,42
1596173694.09,286.19758129119873,1.5,0,42
1596173694.1,287.9977512359619,1.5,0,42
1596173694.1011791,288.20662021636963,1.5,0
1596173694.1011791,288.20662021636963,1.5,0
1596173694.11,289.7974491119385,1.5,0,42
1596173694.12,291.5960741043091,1.5,0,42
1596173694.1299999,293.39521408081055,1.5,0,42
1596173694.1399999,295.197229385376,1.5,0,42
1596173694.1499999,296.99491024017334,1.5,0,42
1596173694.1599998,298.79632472991943,1.5,0,42
1596173694.1699998,300.59452056884766,1.5,0,42
1596173694.1799998,302.3974370956421,1.5,0,42
1596173694.1899998,304.19580459594727,1.5,0,42
1596173694.1999998,305.9953308105469,1.5,0,42
1596173694.2099998,307.7945566177368,1.5,0,42
1596173694.2199998,309.5954132080078,1.5,0,42
1596173694.2299998,311.39472484588623,1.5,0,42
1596173694.2399998,313.1969976425171,1.5,0,42
1596173694.2499998,314.9958372116089,1.5,0,42
1596173694.2599998,316.796350479126,1.5,0,42
1596173694.2699997,318.59639167785645,1.5,0,42
1596173694.2799997,320.3957462310791,1.5,0,42
1596173694.2899997,322.19441413879395,1.5,0,42
1596173694.2999997,323.9966011047363,1.5,0,42
1596173694.3099997,325.79535484313965,1.5,0,42
1596173694.3199997,327.59621143341064,1.5,0,42
1596173694.3299997,329.3948793411255,1.5,0,42
1596173694.3399997,331.1944055557251,1.5,0,42
1596173694.3499997,332.9949617385864,1.5,0,42
1596173694.3599997,334.7961187362671,1.5,0,42
1596173694.3699996,336.5950012207031,1.5,0,42
1596173694.3799996,338.39714527130127,1.5,0,42
1596173694.3899996,340.19615650177,1.5,0,42
1596173694.3999996,341.99559688568115,1.5,0,42
1596173694.4099996,343.7967538833618,1.5,0,42
1596173694.4199996,345.5962800979614,1.5,0,42
1596173694.4299996,347.39490509033203,1.5,0,42
1596173694.4399996,349.19524669647217,1.5,0,42
1596173694.4499996,350.99721908569336,1.5,0,42
1596173694.4599996,352.7974319458008,1.5,0,42
1596173694.4699996,354.59455490112305,1.5,0,42
1596173694.4799995,356.3977289199829,1.5,0,42
1596173694.4899995,358.19661140441895,1.5,0,42
1596173694.4999995,359.9975538253784,1.5,0,42
1596173694.5000405,360,1.5,1
1596173694.5000405,0,0,0
1596173694.5100405,2.3793915808044597,0.003205500211893808,0,42
1596173694.5200405,4.177673250421159,0.003205500211893808,0,42
1596173694.5300405,5.977499872430436,0.003205500211893808,0,42
1596173694.5400405,7.779086023553483,0.003205500211893808,0,42
1596173694.5500405,9.577753931268326,0.003205500211893808,0,42
1596173694.5600405,11.378825098260513,0.003205500211893808,0,42
1596173694.5700405,13.17817965148317,0.003205500211893808,0,42
1596173694.5800405,14.977491289361588,0.003205500211893808,0,42
1596173694.5900404,16.77972117064821,0.003205500211893808,0,42
1596173694.6000404,18.579891115411392,0.003205500211893808,0,42
1596173694.6100404,20.38023272155153,0.003205500211893808,0,42
1596173694.6200404,22.17894354461061,0.003205500211893808,0,42
1596173694.6300404,23.979113489373795,0.003205500211893808,0,42
1596173694.6400404,25.778682619317642,0.003205500211893808,0,42
1596173694.6500404,27.5794962942444,0.003205500211893808,0,42
1596173694.6600404,29.37726297973024,0.003205500211893808,0,42
1596173694.6700404,31.18026533721315,0.003205500211893808,0,42
1596173694.6800404,32.97949114440309,0.003205500211893808,0,42
1596173694.6900403,34.77824488280641,0.003205500211893808,0,42
1596173694.7000403,36.57850065825807,0.003205500211893808,0,42
1596173694.7100403,38.3775977194153,0.003205500211893808,0,42
1596173694.7200403,40.179183870538346,0.003205500211893808,0,42
1596173694.7300403,41.97750845549928,0.003205500211893808,0,42
1596173694.7400403,43.77935209868776,0.003205500211893808,0,42
1596173694.7500403,45.579007059320084,0.003205500211893808,0,42
1596173694.7600403,47.37818995116579,0.003205500211893808,0,42
1596173694.7700403,49.17990484832155,0.003205500211893808,0,42
1596173694.7800403,50.979001909478775,0.003205500211893808,0,42
1596173694.7900403,52.778528124078385,0.003205500211893808,0,42
1596173694.8000402,54.57947054503786,0.003205500211893808,0,42
1596173694.8100402,56.37895384429323,0.003205500211893808,0,42
1596173694.8200402,58.179552942498795,0.003205500211893808,0,42
1596173694.8300402,59.97744837401735,0.003205500211893808,0,42
1596173694.8400402,61.778090387567154,0.003205500211893808,0,42
1596173694.8500402,63.5796765386902,0.003205500211893808,0,42
1596173694.8600402,65.37843027709353,0.003205500211893808,0,42
1596173694.8700402,67.17997351287234,0.003205500211893808,0,42
1596173694.8800402,68.97881308196413,0.003205500211893808,0,42
1596173694.8900402,70.77958384154665,0.003205500211893808,0,42
1596173694.9000401,72.57756510375368,0.003205500211893808,0,42
1596173694.9100401,74.3803528845154,0.003205500211893808,0,42
1596173694.9200401,76.18017950652468,0.003205500211893808,0,42
1596173694.9300401,77.979834467157,0.003205500211893808,0,42
