Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.002,Start_phase = 59
Timestamp,Phase,Offset,Ping?
1596173419,59,0,0
1596173419.01,60.79596424102783,0.3277777777777778,0,42
1596173419.02,62.5965633392334,0.3277777777777778,0,42
1596173419.03,64.39746284484863,0.3277777777777778,0,42
1596173419.04,66.19518661499023,0.3277777777777778,0,42
1596173419.05,67.99505615234375,0.3277777777777778,0,42
1596173419.06,69.7960844039917,0.3277777777777778,0,42
1596173419.07,71.59488105773926,0.3277777777777778,0,42
1596173419.08,73.39569473266602,0.3277777777777778,0,42
1596173419.09,75.19740962982178,0.3277777777777778,0,42
1596173419.1,76.99397468566895,0.3277777777777778,0,42
1596173419.11,78.79723453521729,0.3277777777777778,0,42
1596173419.12,80.59671783447266,0.3277777777777778,0,42
1596173419.1299999,82.39414119720459,0.3277777777777778,0,42
1596173419.1399999,84.19452571868896,0.3277777777777778,0,42
1596173419.1499999,85.99405193328857,0.3277777777777778,0,42
1596173419.1599998,87.79396438598633,0.3277777777777778,0,42
1596173419.1699998,89.59413433074951,0.3277777777777778,0,42
1596173419.1799998,91.39503383636473,0.3277777777777778,0,42
1596173419.1899998,93.19490337371825,0.3277777777777778,0,42
1596173419.1999998,94.99417209625243,0.3277777777777778,0,42
1596173419.2099998,96.79635906219481,0.3277777777777778,0,42
1596173419.2199998,98.59515571594237,0.3277777777777778,0,42
1596173419.2299998,100.39541149139403,0.3277777777777778,0,42
1596173419.2399998,102.1952381134033,0.3277777777777778,0,42
1596173419.2499998,103.99527931213377,0.3277777777777778,0,42
1596173419.2599998,105.79527759552,0.3277777777777778,0,42
1596173419.2699997,107.595232963562,0.3277777777777778,0,42
1596173419.2799997,109.39471626281737,0.3277777777777778,0,42
1596173419.2899997,111.19737529754637,0.3277777777777778,0,42
1596173419.2999997,112.99471282958983,0.3277777777777778,0,42
1596173419.3099997,114.7941961288452,0.3277777777777778,0,42
1596173419.3199997,116.59453773498534,0.3277777777777778,0,42
1596173419.3299997,118.39492225646971,0.3277777777777778,0,42
1596173419.3399997,120.19693756103514,0.3277777777777778,0,42
1596173419.3499997,121.9957342147827,0.3277777777777778,0,42
1596173419.3599997,123.79732036590575,0.3277777777777778,0,42
1596173419.3699996,125.59697532653807,0.3277777777777778,0,42
1596173419.3799996,127.39671611785887,0.3277777777777778,0,42
1596173419.3899996,129.1940107345581,0.3277777777777778,0,42
1596173419.3999996,130.9974422454834,0.3277777777777778,0,42
1596173419.4099996,132.79602432250977,0.3277777777777778,0,42
1596173419.4199996,134.5947780609131,0.3277777777777778,0,42
1596173419.4299996,136.39692211151123,0.3277777777777778,0,42
1596173419.4399996,138.19503211975098,0.3277777777777778,0,42
1596173419.4499996,139.99674701690674,0.3277777777777778,0,42
1596173419.4599996,141.79618740081787,0.3277777777777778,0,42
1596173419.4699996,143.59476947784424,0.3277777777777778,0,42
1596173419.4799995,145.39395236968994,0.3277777777777778,0,42
1596173419.4899995,147.19669723510742,0.3277777777777778,0,42
1596173419.4999995,148.99545097351074,0.3277777777777778,0,42
1596173419.5099995,150.7941188812256,0.3277777777777778,0,42
1596173419.5199995,152.5969066619873,0.3277777777777778,0,42
1596173419.5299995,154.39690494537354,0.3277777777777778,0,42
1596173419.5399995,156.19398498535156,0.3277777777777778,0,42
1596173419.5499995,157.99595737457275,0.3277777777777778,0,42
1596173419.5599995,159.79565525054932,0.3277777777777778,0,42
1596173419.5699995,161.5941514968872,0.3277777777777778,0,42
1596173419.5799994,163.39642429351807,0.3277777777777778,0,42
1596173419.5899994,165.1946201324463,0.3277777777777778,0,42
1596173419.5999994,166.99599170684814,0.3277777777777778,0,42
1596173419.6099994,168.7956895828247,0.3277777777777778,0,42
1596173419.6199994,170.59615993499756,0.3277777777777778,0,42
1596173419.6299994,172.39568614959717,0.3277777777777778,0,42
1596173419.6399994,174.19671440124512,0.3277777777777778,0,42
1596173419.6499994,175.9965410232544,0.3277777777777778,0,42
1596173419.6599994,177.79473686218262,0.3277777777777778,0,42
1596173419.6699994,179.5971384048462,0.3277777777777778,0,42
1596173419.6799994,181.39400386810303,0.3277777777777778,0,42
1596173419.6899993,183.1962766647339,0.3277777777777778,0,42
1596173419.6999993,184.9946870803833,0.3277777777777778,0,42
1596173419.7099993,186.79541492462158,0.3277777777777778,0,42
1596173419.7199993,188.59571361541748,0.3277777777777778,0,42
1596173419.7299993,190.39601230621338,0.3277777777777778,0,42
1596173419.7399993,192.19729804992676,0.3277777777777778,0,42
1596173419.7405899,192.30016613006592,0.3277777777777778,0
1596173419.7405899,192.30016613006592,0.3277777777777778,0
1596173419.7499993,193.99609470367432,0.3277777777777778,0,42
1596173419.7599993,195.79720878601074,0.3277777777777778,0,42
1596173419.7699993,197.59716415405273,0.3277777777777778,0,42
1596173419.7799993,199.3968620300293,0.3277777777777778,0,42
1596173419.7899992,201.19608783721924,0.3277777777777778,0,42
1596173419.7957125,202.22223663330078,0.3277777777777778,0
1596173419.7957125,202.22223663330078,0.3277777777777778,0
1596173419.7999992,202.99587154388428,0.3277777777777778,0,42
1596173419.8099992,204.7944107055664,0.3277777777777778,0,42
1596173419.8199992,206.59711265563965,0.3277777777777778,0,42
1596173419.8299992,208.39509391784668,0.3277777777777778,0,42
1596173419.8399992,210.19431972503662,0.3277777777777778,0,42
1596173419.8499992,211.9958200454712,0.3277777777777778,0,42
1596173419.8599992,213.79633331298828,0.3277777777777778,0,42
1596173419.8699992,215.59693241119385,0.3277777777777778,0,42
1596173419.8799992,217.39723110198975,0.3277777777777778,0,42
1596173419.8899992,219.1951265335083,0.3277777777777778,0,42
