Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.002,Start_phase = 225
Timestamp,Phase,Offset,Ping?
1596173419,225,0,0
1596173419.01,226.79823875427246,1.25,0,42
1596173419.02,228.59561920166016,1.25,0,42
1596173419.03,230.39750576019287,1.25,0,42
1596173419.04,232.19767570495605,1.25,0,42
1596173419.05,233.996000289917,1.25,0,42
1596173419.06,235.7958698272705,1.25,0,42
1596173419.07,237.59719848632812,1.25,0,42
1596173419.08,239.39603805541992,1.25,0,42
1596173419.09,241.1985683441162,1.25,0,42
1596173419.1,242.99697875976562,1.25,0,42
1596173419.11,244.7959041595459,1.25,0,42
1596173419.12,246.59753322601318,1.25,0,42
1596173419.1299999,248.39675903320312,1.25,0,42
1596173419.1399999,250.19864559173584,1.25,0,42
1596173419.1499999,251.99559688568115,1.25,0,42
1596173419.1599998,253.79791259765625,1.25,0,42
1596173419.1699998,255.59808254241943,1.25,0,42
1596173419.1799998,257.3956775665283,1.25,0,42
1596173419.1899998,259.19520378112793,1.25,0,42
1596173419.1999998,260.99833488464355,1.25,0,42
1596173419.2099998,262.79683113098145,1.25,0,42
1596173419.2199998,264.5960998535156,1.25,0,42
1596173419.2299998,266.39519691467285,1.25,0,42
1596173419.2399998,268.19854259490967,1.25,0,42
1596173419.2499998,269.9968671798706,1.25,0,42
1596173419.2599998,271.7966938018799,1.25,0,42
1596173419.2699997,273.5960912704468,1.25,0,42
1596173419.2799997,275.3970766067505,1.25,0,42
1596173419.2899997,277.19531536102295,1.25,0,42
1596173419.2999997,278.9961290359497,1.25,0,42
1596173419.3099997,280.7971143722534,1.25,0,42
1596173419.3199997,282.59642601013184,1.25,0,42
1596173419.3299997,284.3960380554199,1.25,0,42
1596173419.3399997,286.19762420654297,1.25,0,42
1596173419.3499997,287.99590587615967,1.25,0,42
1596173419.3599997,289.79852199554443,1.25,0,42
1596173419.3699996,291.59624576568604,1.25,0,42
1596173419.3799996,293.3979606628418,1.25,0,42
1596173419.3899996,295.19731521606445,1.25,0,42
1596173419.3999996,296.99804306030273,1.25,0,42
1596173419.4099996,298.7966251373291,1.25,0,42
1596173419.4199996,300.5964517593384,1.25,0,42
1596173419.4299996,302.3955488204956,1.25,0,42
1596173419.4399996,304.195761680603,1.25,0,42
1596173419.4499996,305.99833488464355,1.25,0,42
1596173419.4599996,307.79571533203125,1.25,0,42
1596173419.4699996,309.5959711074829,1.25,0,42
1596173419.4799995,311.3972997665405,1.25,0,42
1596173419.4899995,313.1978130340576,1.25,0,42
1596173419.4999995,314.99746799468994,1.25,0,42
1596173419.5099995,316.7984962463379,1.25,0,42
1596173419.5199995,318.59742164611816,1.25,0,42
1596173419.5299995,320.396990776062,1.25,0,42
1596173419.5399995,322.1963882446289,1.25,0,42
1596173419.5499995,323.9958715438843,1.25,0,42
1596173419.5599995,325.7981014251709,1.25,0,42
1596173419.5699995,327.5953531265259,1.25,0,42
1596173419.5799994,329.39831256866455,1.25,0,42
1596173419.5899994,331.1959934234619,1.25,0,42
1596173419.5999994,332.99702167510986,1.25,0,42
1596173419.6099994,334.7968053817749,1.25,0,42
1596173419.6199994,336.5972328186035,1.25,0,42
1596173419.6299994,338.3969306945801,1.25,0,42
1596173419.6399994,340.1977872848511,1.25,0,42
1596173419.6499994,341.99692726135254,1.25,0,42
1596173419.6599994,343.796067237854,1.25,0,42
1596173419.6699994,345.595121383667,1.25,0,42
1596173419.6799994,347.3976945877075,1.25,0,42
1596173419.6899993,349.1983366012573,1.25,0,42
1596173419.6999993,350.9955883026123,1.25,0,42
1596173419.7099993,352.7981185913086,1.25,0,42
1596173419.7199993,354.5980739593506,1.25,0,42
1596173419.7299993,356.39742851257324,1.25,0,42
1596173419.7399993,358.1968688964844,1.25,0,42
1596173419.7499993,359.99669551849365,1.25,0,42
1596173419.7500298,360,1.25,1
1596173419.7500298,0,0,0
1596173419.7600298,1.8033885955810547,0,0,42
1596173419.7700298,3.602614402770996,0,0,42
1596173419.7800298,5.402870178222656,0,0,42
1596173419.7900298,7.200250625610352,0,0,42
1596173419.8000298,9.001879692077637,0,0,42
1596173419.8100297,10.80355167388916,0,0,42
1596173419.8122153,11.193394660949707,0,0
1596173419.8122153,11.193394660949707,0,0
1596173419.8200297,12.602477073669434,0,0,42
1596173419.8300297,14.40183162689209,0,0,42
1596173419.8400297,16.20131492614746,0,0,42
1596173419.8500297,18.000497817993164,0,0,42
1596173419.8600297,19.80358600616455,0,0,42
1596173419.8700297,21.60212516784668,0,0,42
1596173419.8800297,23.40040683746338,0,0,42
1596173419.8900297,25.20190715789795,0,0,42
1596173419.9000297,27.000446319580078,0,0,42
1596173419.9100296,28.80070209503174,0,0,42
1596173419.9200296,30.60314655303955,0,0,42
1596173419.9300296,32.40284442901611,0,0,42
1596173419.9400296,34.20194149017334,0,0,42
1596173419.9500296,36.00271224975586,0,0,42
1596173419.9600296,37.802796363830566,0,0,42
1596173419.9700296,39.602365493774414,0,0,42
1596173419.9800296,41.40116214752197,0,0,42
1596173419.9900296,43.20270538330078,0,0,42
1596173420.0000296,45.00330448150635,0,0,42
1596173420.0100296,46.800642013549805,0,0,42
1596173420.0200295,48.601112365722656,0,0,42
1596173420.0300295,50.40098190307617,0,0,42
1596173420.0400295,52.20346927642822,0,0,42
1596173420.0500295,54.00033473968506,0,0,42
1596173420.0600295,55.80200672149658,0,0,42
1596173420.0700295,57.60106086730957,0,0,42
1596173420.0800295,59.40354824066162,0,0,42
1596173420.0900295,61.200456619262695,0,0,42
1596173420.1000295,63.00101280212402,0,0,42
1596173420.1100295,64.80208396911621,0,0,42
1596173420.1200294,66.60302639007568,0,0,42
1596173420.1300294,68.40096473693848,0,0,42
1596173420.1400294,70.20250797271729,0,0,42
1596173420.1500294,72.00130462646484,0,0,42
1596173420.1600294,73.8015604019165,0,0,42
1596173420.1700294,75.60155868530273,0,0,42
1596173420.1800294,77.40301609039307,0,0,42
1596173420.1900294,79.20031070709229,0,0,42
1596173420.2000294,81.00125312805176,0,0,42
1596173420.2100294,82.80086517333984,0,0,42
1596173420.2200294,84.60172176361084,0,0,42
1596173420.2300293,86.40390872955322,0,0,42
1596173420.2400293,88.20103168487549,0,0,42
1596173420.2500293,90.00107288360596,0,0,42
1596173420.2600293,91.80257320404053,0,0,42
1596173420.2700293,93.60227108001709,0,0,42
1596173420.2800293,95.40098190307617,0,0,42
1596173420.2900293,97.20089435577393,0,0,42
1596173420.3000293,98.99999141693115,0,0,42
1596173420.3100293,100.80050468444824,0,0,42
1596173420.3200293,102.60024547576904,0,0,42
1596173420.3300292,104.39990043640137,0,0,42
1596173420.3400292,106.20007038116455,0,0,42
1596173420.3500292,108.00011157989502,0,0,42
1596173420.3600292,109.80071067810059,0,0,42
1596173420.3700292,111.60354137420654,0,0,42
1596173420.3800292,113.40242385864258,0,0,42
1596173420.3900292,115.20049095153809,0,0,42
1596173420.4000292,117.00100421905518,0,0,42
1596173420.4100292,118.80074501037598,0,0,42
1596173420.4200292,120.6003999710083,0,0,42
1596173420.4300292,122.40142822265625,0,0,42
