Type = Mirollor Strogatz (-ish),Function = Peskin,Refract =0.05,Epsilon =0.3,Gamma =1,Start_phase =270
Timestamp,Phase,Offset,Ping?
1596169285,270,0,0
1596169285.01,271.79540634155273,1.5,0,42
1596169285.02,273.5955762863159,1.5,0,42
1596169285.03,275.3947591781616,1.5,0,42
1596169285.04,277.1975040435791,1.5,0,42
1596169285.05,278.996901512146,1.5,0,42
1596169285.06,280.79479694366455,1.5,0,42
1596169285.07,282.59578227996826,1.5,0,42
1596169285.08,284.39663887023926,1.5,0,42
1596169285.09,286.1966800689697,1.5,0,42
1596169285.1,287.99500465393066,1.5,0,42
1596169285.1093419,289.67612743377686,1.5,0
1596169285.1093419,289.67612743377686,1.5,0
1596169285.11,289.796462059021,1.5,0,42
1596169285.1169689,291.0489892959595,1.5,0
1596169285.1169689,291.0489892959595,1.5,0
1596169285.12,291.5962028503418,1.5,0,42
1596169285.1299999,293.39512825012207,1.5,0,42
1596169285.1399999,295.19744396209717,1.5,0,42
1596169285.1499999,296.9957685470581,1.5,0,42
1596169285.1599998,298.7964105606079,1.5,0,42
1596169285.1699998,300.59640884399414,1.5,0,42
1596169285.1799998,302.3971366882324,1.5,0,42
1596169285.1899998,304.19477462768555,1.5,0,42
1596169285.1999998,305.9953308105469,1.5,0,42
1596169285.2099998,307.7955436706543,1.5,0,42
1596169285.2199998,309.59725856781006,1.5,0,42
1596169285.2299998,311.3945960998535,1.5,0,42
1596169285.2399998,313.1976842880249,1.5,0,42
1596169285.2499998,314.99682426452637,1.5,0,42
1596169285.2599998,316.79476261138916,1.5,0,42
1596169285.2699997,318.5962200164795,1.5,0,42
1596169285.2799997,320.3953170776367,1.5,0,42
1596169285.2899997,322.1952295303345,1.5,0,42
1596169285.2999997,323.995099067688,1.5,0,42
1596169285.3099997,325.7968997955322,1.5,0,42
1596169285.3199997,327.594838142395,1.5,0,42
1596169285.3299997,329.39698219299316,1.5,0,42
1596169285.3399997,331.1978816986084,1.5,0,42
1596169285.3499997,332.99612045288086,1.5,0,42
1596169285.3599997,334.7954750061035,1.5,0,42
1596169285.3699996,336.59512996673584,1.5,0,42
1596169285.3799996,338.3969306945801,1.5,0,42
1596169285.3899996,340.19654273986816,1.5,0,42
1596169285.3999996,341.99649810791016,1.5,0,42
1596169285.4099996,343.7956380844116,1.5,0,42
1596169285.4199996,345.5973958969116,1.5,0,42
1596169285.4299996,347.396879196167,1.5,0,42
1596169285.4399996,349.19636249542236,1.5,0,42
1596169285.4499996,350.9950304031372,1.5,0,42
1596169285.4599996,352.79605865478516,1.5,0,42
1596169285.4699996,354.5966577529907,1.5,0,42
1596169285.4799995,356.3960123062134,1.5,0,42
1596169285.4899995,358.19536685943604,1.5,0,42
1596169285.4999995,359.99454975128174,1.5,0,42
1596169285.5000415,360,1.5,1
1596169285.5000415,0,0,0
1596169285.5100415,1.8029594421386719,0,0,42
1596169285.5200415,3.6007261276245117,0,0,42
1596169285.5300415,5.401668548583984,0,0,42
1596169285.5400414,7.200379371643066,0,0,42
1596169285.5500414,9.001364707946777,0,0,42
1596169285.5600414,10.8030366897583,0,0,42
1596169285.5700414,12.6033353805542,0,0,42
1596169285.5800414,14.40058708190918,0,0,42
1596169285.5900414,16.200542449951172,0,0,42
1596169285.6000414,18.002901077270508,0,0,42
1596169285.6100414,19.803285598754883,0,0,42
1596169285.6200414,21.6005802154541,0,0,42
1596169285.6300414,23.400793075561523,0,0,42
1596169285.6400414,25.20237922668457,0,0,42
1596169285.6500413,27.00169086456299,0,0,42
1596169285.6600413,28.80061626434326,0,0,42
1596169285.6700413,30.601730346679688,0,0,42
1596169285.6800413,32.40095615386963,0,0,42
1596169285.6900413,34.20065402984619,0,0,42
1596169285.7000413,36.00271224975586,0,0,42
1596169285.7100413,37.80253887176514,0,0,42
1596169285.7200413,39.60266590118408,0,0,42
1596169285.7300413,41.400389671325684,0,0,42
1596169285.7400413,43.20291996002197,0,0,42
1596169285.7500412,45.00107288360596,0,0,42
1596169285.7600412,46.80184364318848,0,0,42
1596169285.7700412,48.603386878967285,0,0,42
1596169285.7800412,50.40231227874756,0,0,42
1596169285.7900412,52.2020959854126,0,0,42
1596169285.8000412,54.00097846984863,0,0,42
1596169285.8100412,55.8030366897583,0,0,42
1596169285.8200412,57.60157585144043,0,0,42
1596169285.8300412,59.400715827941895,0,0,42
1596169285.8400412,61.20015621185303,0,0,42
1596169285.8500412,63.00264358520508,0,0,42
1596169285.8600411,64.80019569396973,0,0,42
1596169285.8700411,66.6031551361084,0,0,42
1596169285.8800411,68.40036392211914,0,0,42
1596169285.890041,70.20169258117676,0,0,42
1596169285.900041,72.00173377990723,0,0,42
1596169285.910041,73.80173206329346,0,0,42
1596169285.920041,75.60211658477783,0,0,42
1596169285.930041,77.40237236022949,0,0,42
1596169285.940041,79.2000961303711,0,0,42
1596169285.950041,81.00155353546143,0,0,42
1596169285.960041,82.80313968658447,0,0,42
1596169285.970041,84.60245132446289,0,0,42
1596169285.980041,86.4025354385376,0,0,42
1596169285.990041,88.19995880126953,0,0,42
1596169286.000041,90.00051498413086,0,0,42
1596169286.010041,91.80004119873047,0,0,42
1596169286.020041,93.60197067260742,0,0,42
1596169286.030041,95.4023551940918,0,0,42
1596169286.040041,97.20278263092041,0,0,42
1596169286.050041,99.00080680847168,0,0,42
1596169286.060041,100.80209255218506,0,0,42
1596169286.070041,102.60239124298096,0,0,42
1596169286.080041,104.40333366394043,0,0,42
1596169286.090041,106.20122909545898,0,0,42
1596169286.100041,108.00264358520508,0,0,42
1596169286.110041,109.80002403259277,0,0,42
1596169286.120041,111.600022315979,0,0,42
1596169286.130041,113.40332508087158,0,0,42
1596169286.1400409,115.20079135894775,0,0,42
1596169286.1500409,117.0014762878418,0,0,42
1596169286.1600409,118.80224704742432,0,0,42
1596169286.1700408,120.60014247894287,0,0,42
1596169286.1800408,122.40232944488525,0,0,42
1596169286.1900408,124.20061111450195,0,0,42
1596169286.2000408,126.00005149841309,0,0,42
1596169286.2100408,127.8024959564209,0,0,42
1596169286.2200408,129.60326671600342,0,0,42
1596169286.2300408,131.4005184173584,0,0,42
1596169286.2400408,133.2011604309082,0,0,42
1596169286.2500408,135.00060081481934,0,0,42
1596169286.2600408,136.80068492889404,0,0,42
1596169286.2700408,138.60085487365723,0,0,42
1596169286.2800407,140.4004669189453,0,0,42
1596169286.2900407,142.20201015472412,0,0,42
1596169286.3000407,144.00046348571777,0,0,42
1596169286.3100407,145.80312252044678,0,0,42
1596169286.3200407,147.601318359375,0,0,42
1596169286.3300407,149.40135955810547,0,0,42
1596169286.3400407,151.2000274658203,0,0,42
1596169286.3500407,153.00281524658203,0,0,42
1596169286.3600407,154.80165481567383,0,0,42
1596169286.3700407,156.60062313079834,0,0,42
1596169286.3800406,158.40023517608643,0,0,42
1596169286.3900406,160.2009630203247,0,0,42
1596169286.4000406,162.00096130371094,0,0,42
1596169286.4100406,163.8014316558838,0,0,42
1596169286.4200406,165.59997081756592,0,0,42
1596169286.4300406,167.40134239196777,0,0,42
1596169286.4400406,169.20138359069824,0,0,42
1596169286.4500406,171.00193977355957,0,0,42
1596169286.4600406,172.8013801574707,0,0,42
1596169286.4700406,174.60030555725098,0,0,42
1596169286.4800406,176.40133380889893,0,0,42
1596169286.4900405,178.20180416107178,0,0,42
1596169286.5000405,179.99995708465576,0,0,42
1596169286.5100405,181.80004119873047,0,0,42
1596169286.5200405,183.60201358795166,0,0,42
1596169286.5300405,185.40209770202637,0,0,42
1596169286.5400405,187.20162391662598,0,0,42
1596169286.5500405,189.00140762329102,0,0,42
1596169286.5600405,190.80187797546387,0,0,42
1596169286.5700405,192.6020908355713,0,0,42
1596169286.5800405,194.40062999725342,0,0,42
1596169286.5900404,196.20062828063965,0,0,42
1596169286.6000404,198.00092697143555,0,0,42
1596169286.6100404,199.8019552230835,0,0,42
1596169286.6200404,201.60264015197754,0,0,42
1596169286.6300404,203.40139389038086,0,0,42
1596169286.6400404,205.20074844360352,0,0,42
1596169286.6500404,206.99988842010498,0,0,42
1596169286.6600404,208.80314826965332,0,0,42
1596169286.6700404,210.60245990753174,0,0,42
1596169286.6800404,212.4000120162964,0,0,42
1596169286.6900403,214.2017698287964,0,0,42
1596169286.7000403,216.00181102752686,0,0,42
1596169286.7100403,217.801251411438,0,0,42
1596169286.7200403,219.60275173187256,0,0,42
1596169286.7300403,221.4026641845703,0,0,42
1596169286.7400403,223.20064544677734,0,0,42
1596169286.7500403,225.00248908996582,0,0,42
1596169286.7600403,226.8025302886963,0,0,42
1596169286.7700403,228.5998249053955,0,0,42
1596169286.7800403,230.40244102478027,0,0,42
1596169286.7900403,232.2013235092163,0,0,42
1596169286.8000402,234.00187969207764,0,0,42
1596169286.8100402,235.8010196685791,0,0,42
1596169286.8200402,237.59977340698242,0,0,42
1596169286.8300402,239.4014024734497,0,0,42
1596169286.8400402,241.20174407958984,0,0,42
1596169286.8500402,243.00045490264893,0,0,42
1596169286.8600402,244.80298519134521,0,0,42
1596169286.8700402,246.60195350646973,0,0,42
1596169286.8800402,248.40049266815186,0,0,42
1596169286.8900402,250.2029800415039,0,0,42
1596169286.9000401,252.0012617111206,0,0,42
1596169286.9100401,253.80091667175293,0,0,42
1596169286.9200401,255.6020736694336,0,0,42
1596169286.9300401,257.40164279937744,0,0,42
1596169286.94004,259.2012548446655,0,0,42
1596169286.95004,260.99992275238037,0,0,42
1596169286.96004,262.8022813796997,0,0,42
1596169286.97004,264.6018934249878,0,0,42
1596169286.98004,266.40296459198,0,0,42
1596169286.99004,268.200945854187,0,0,42
1596169287.00004,270.0030469894409,0,0,42
1596169287.01004,271.80025577545166,0,0,42
1596169287.02004,273.6015844345093,0,0,42
1596169287.03004,275.40252685546875,0,0,42
1596169287.04004,277.20179557800293,0,0,42
1596169287.05004,279.0026521682739,0,0,42
1596169287.06004,280.80106258392334,0,0,42
1596169287.07004,282.60183334350586,0,0,42
