Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.3,Start_phase = 102
Timestamp,Phase,Offset,Ping?
1596169760,102,0,0
1596169760.01,103.79600715637207,0.5666666666666667,0,42
1596169760.02,105.59806537628174,0.5666666666666667,0,42
1596169760.03,107.39711952209473,0.5666666666666667,0,42
1596169760.04,109.19780445098877,0.5666666666666667,0,42
1596169760.05,110.99621486663818,0.5666666666666667,0,42
1596169760.06,112.79737186431885,0.5666666666666667,0,42
1596169760.07,114.59603977203369,0.5666666666666667,0,42
1596169760.08,116.39801216125488,0.5666666666666667,0,42
1596169760.09,118.19689464569092,0.5666666666666667,0,42
1596169760.1,119.99766540527344,0.5666666666666667,0,42
1596169760.11,121.79616165161133,0.5666666666666667,0,42
1596169760.12,123.59701824188232,0.5666666666666667,0,42
1596169760.1299999,125.39611530303955,0.5666666666666667,0,42
1596169760.1399999,127.19701480865479,0.5666666666666667,0,42
1596169760.1499999,128.99692726135254,0.5666666666666667,0,42
1596169760.1599998,130.79735469818115,0.5666666666666667,0,42
1596169760.1699998,132.59791088104248,0.5666666666666667,0,42
1596169760.1799998,134.39507675170898,0.5666666666666667,0,42
1596169760.1899998,136.19533252716064,0.5666666666666667,0,42
1596169760.1999998,137.99799156188965,0.5666666666666667,0,42
1596169760.2099998,139.7957582473755,0.5666666666666667,0,42
1596169760.2199998,141.59734439849854,0.5666666666666667,0,42
1596169760.2299998,143.39601230621338,0.5666666666666667,0,42
1596169760.2399998,145.19536685943604,0.5666666666666667,0,42
1596169760.2499998,146.99703884124756,0.5666666666666667,0,42
1596169760.2599998,148.79583549499512,0.5666666666666667,0,42
1596169760.2699997,150.59613418579102,0.5666666666666667,0,42
1596169760.2799997,152.39510250091553,0.5666666666666667,0,42
1596169760.2899997,154.19789028167725,0.5666666666666667,0,42
1596169760.2999997,155.99763107299805,0.5666666666666667,0,42
1596169760.3099997,157.79745769500732,0.5666666666666667,0,42
1596169760.3199997,159.59531021118164,0.5666666666666667,0,42
1596169760.3299997,161.39766883850098,0.5666666666666667,0,42
1596169760.3399997,163.19715213775635,0.5666666666666667,0,42
1596169760.3499997,164.99805164337158,0.5666666666666667,0,42
1596169760.3599997,166.79809284210205,0.5666666666666667,0,42
1596169760.3699996,168.59568786621094,0.5666666666666667,0,42
1596169760.3799996,170.3957290649414,0.5666666666666667,0,42
1596169760.3899996,172.19598484039307,0.5666666666666667,0,42
1596169760.3999996,173.99662685394287,0.5666666666666667,0,42
1596169760.4099996,175.79671096801758,0.5666666666666667,0,42
1596169760.4199996,177.59662342071533,0.5666666666666667,0,42
1596169760.4299996,179.39606380462646,0.5666666666666667,0,42
1596169760.4399996,181.19803619384766,0.5666666666666667,0,42
1596169760.4499996,182.9973907470703,0.5666666666666667,0,42
1596169760.4599996,184.79545783996582,0.5666666666666667,0,42
1596169760.4699996,186.59575653076172,0.5666666666666667,0,42
1596169760.4799995,188.39545440673828,0.5666666666666667,0,42
1596169760.4899995,190.19811344146729,0.5666666666666667,0,42
1596169760.4999995,191.99811172485352,0.5666666666666667,0,42
1596169760.5099995,193.79583549499512,0.5666666666666667,0,42
1596169760.5199995,195.59694957733154,0.5666666666666667,0,42
1596169760.5299995,197.39694786071777,0.5666666666666667,0,42
1596169760.5399995,199.19677448272705,0.5666666666666667,0,42
1596169760.5499995,200.99595737457275,0.5666666666666667,0,42
1596169760.5599995,202.79758644104004,0.5666666666666667,0,42
1596169760.5699995,204.59771347045898,0.5666666666666667,0,42
1596169760.5799994,206.39784049987793,0.5666666666666667,0,42
1596169760.5899994,208.1959934234619,0.5666666666666667,0,42
1596169760.5999994,209.99487590789795,0.5666666666666667,0,42
1596169760.6099994,211.79671955108643,0.5666666666666667,0,42
1596169760.6199994,213.5962028503418,0.5666666666666667,0,42
1596169760.6299994,215.3976173400879,0.5666666666666667,0,42
1596169760.6399994,217.1979160308838,0.5666666666666667,0,42
1596169760.6499994,218.99606895446777,0.5666666666666667,0,42
1596169760.6599994,220.79675388336182,0.5666666666666667,0,42
1596169760.6699994,222.59709548950195,0.5666666666666667,0,42
1596169760.6799994,224.39717960357666,0.5666666666666667,0,42
1596169760.6899993,226.1952896118164,0.5666666666666667,0,42
1596169760.6999993,227.99575996398926,0.5666666666666667,0,42
1596169760.7099993,229.79524326324463,0.5666666666666667,0,42
1596169760.7199993,231.59712982177734,0.5666666666666667,0,42
1596169760.7299993,233.39605522155762,0.5666666666666667,0,42
1596169760.7399993,235.19575309753418,0.5666666666666667,0,42
1596169760.7499993,236.9970817565918,0.5666666666666667,0,42
1596169760.7599993,238.7971658706665,0.5666666666666667,0,42
1596169760.7699993,240.59497547149658,0.5666666666666667,0,42
1596169760.7799993,242.39587497711182,0.5666666666666667,0,42
1596169760.7899992,244.19565868377686,0.5666666666666667,0,42
1596169760.7999992,245.9956569671631,0.5666666666666667,0,42
1596169760.8099992,247.79522609710693,0.5666666666666667,0,42
1596169760.8199992,249.59698390960693,0.5666666666666667,0,42
1596169760.8299992,251.3948793411255,0.5666666666666667,0,42
1596169760.8399992,253.1966371536255,0.5666666666666667,0,42
1596169760.8499992,254.99496173858643,0.5666666666666667,0,42
1596169760.8599992,256.79710578918457,0.5666666666666667,0,42
1596169760.8699992,258.5975332260132,0.5666666666666667,0,42
1596169760.8799992,260.3980464935303,0.5666666666666667,0,42
1596169760.8899992,262.1964998245239,0.5666666666666667,0,42
1596169760.8999991,263.9970989227295,0.5666666666666667,0,42
1596169760.9099991,265.7950801849365,0.5666666666666667,0,42
1596169760.9199991,267.5975675582886,0.5666666666666667,0,42
1596169760.929999,269.39649295806885,0.5666666666666667,0,42
1596169760.939999,271.19490337371826,0.5666666666666667,0,42
1596169760.949999,272.9956741333008,0.5666666666666667,0,42
1596169760.959999,274.79494285583496,0.5666666666666667,0,42
1596169760.969999,276.59635734558105,0.5666666666666667,0,42
1596169760.979999,278.3959264755249,0.5666666666666667,0,42
1596169760.989999,280.19528102874756,0.5666666666666667,0,42
1596169760.999999,281.99489307403564,0.5666666666666667,0,42
1596169761.009999,283.795449256897,0.5666666666666667,0,42
1596169761.019999,285.5949754714966,0.5666666666666667,0,42
1596169761.029999,287.39626121520996,0.5666666666666667,0,42
1596169761.039999,289.19776153564453,0.5666666666666667,0,42
1596169761.049999,290.9949703216553,0.5666666666666667,0,42
1596169761.059999,292.794882774353,0.5666666666666667,0,42
1596169761.069999,294.59586811065674,0.5666666666666667,0,42
1596169761.079999,296.39762592315674,0.5666666666666667,0,42
