Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.3,Start_phase = 225
Timestamp,Phase,Offset,Ping?
1596169660,225,0,0
1596169660.01,226.79523468017578,1.25,0,42
1596169660.02,228.59789371490479,1.25,0,42
1596169660.03,230.39604663848877,1.25,0,42
1596169660.04,232.1971607208252,1.25,0,42
1596169660.05,233.99827480316162,1.25,0,42
1596169660.06,235.79668521881104,1.25,0,42
1596169660.07,237.59822845458984,1.25,0,42
1596169660.08,239.39732551574707,1.25,0,42
1596169660.09,241.19526386260986,1.25,0,42
1596169660.1,242.99607753753662,1.25,0,42
1596169660.11,244.79551792144775,1.25,0,42
1596169660.12,246.59573078155518,1.25,0,42
1596169660.1299999,248.39667320251465,1.25,0,42
1596169660.1399999,250.19684314727783,1.25,0,42
1596169660.1499999,251.99825763702393,1.25,0,42
1596169660.1599998,253.79602432250977,1.25,0,42
1596169660.1699998,255.59537887573242,1.25,0,42
1596169660.1799998,257.3963212966919,1.25,0,42
1596169660.1899998,259.1964912414551,1.25,0,42
1596169660.1999998,260.9971332550049,1.25,0,42
1596169660.2099998,262.79829025268555,1.25,0,42
1596169660.2199998,264.5963144302368,1.25,0,42
1596169660.2299998,266.39755725860596,1.25,0,42
1596169660.2399998,268.19819927215576,1.25,0,42
1596169660.2499998,269.99781131744385,1.25,0,42
1596169660.2599998,271.7976379394531,1.25,0,42
1596169660.2699997,273.59772205352783,1.25,0,42
1596169660.2799997,275.3952741622925,1.25,0,42
1596169660.2899997,277.1958303451538,1.25,0,42
1596169660.2999997,278.9963436126709,1.25,0,42
1596169660.3099997,280.79514026641846,1.25,0,42
1596169660.3199997,282.59543895721436,1.25,0,42
1596169660.3299997,284.3971538543701,1.25,0,42
1596169660.3399997,286.19783878326416,1.25,0,42
1596169660.3499997,287.99586296081543,1.25,0,42
1596169660.3599997,289.7965478897095,1.25,0,42
1596169660.3699996,291.5971040725708,1.25,0,42
1596169660.3799996,293.3964157104492,1.25,0,42
1596169660.3899996,295.1957702636719,1.25,0,42
1596169660.3999996,296.9954252243042,1.25,0,42
1596169660.4099996,298.7971830368042,1.25,0,42
1596169660.4199996,300.5980396270752,1.25,0,42
1596169660.4299996,302.39593505859375,1.25,0,42
1596169660.4399996,304.19520378112793,1.25,0,42
