Type = Mirollor Strogatz (-ish),Function = Mirollor Strogatz,Refract = 0.05,Epsilon = 0.3,B = 5,Start_phase = 62
Timestamp,Phase,Offset,Ping?
1596169435,62,0,0
1596169435.01,63.79944038391113,0.34444444444444444,0,42
1596169435.02,65.59652042388916,0.34444444444444444,0,42
1596169435.03,67.39638996124268,0.34444444444444444,0,42
1596169435.04,69.19754695892334,0.34444444444444444,0,42
1596169435.05,70.99844646453857,0.34444444444444444,0,42
1596169435.06,72.7978868484497,0.34444444444444444,0,42
1596169435.07,74.5967264175415,0.34444444444444444,0,42
1596169435.08,76.39749717712402,0.34444444444444444,0,42
1596169435.09,78.19839668273926,0.34444444444444444,0,42
1596169435.1,79.99740791320801,0.34444444444444444,0,42
1596169435.11,81.79620456695557,0.34444444444444444,0,42
1596169435.12,83.59929275512695,0.34444444444444444,0,42
1596169435.1299999,85.39800357818604,0.34444444444444444,0,42
1596169435.1399999,87.19911766052246,0.34444444444444444,0,42
1596169435.1499999,88.9965410232544,0.34444444444444444,0,42
1596169435.1599998,90.7971830368042,0.34444444444444444,0,42
1596169435.1699998,92.59889793395996,0.34444444444444444,0,42
1596169435.1799998,94.398681640625,0.34444444444444444,0,42
1596169435.1899998,96.1978645324707,0.34444444444444444,0,42
1596169435.1999998,97.9990644454956,0.34444444444444444,0,42
1596169435.2099998,99.79850482940674,0.34444444444444444,0,42
1596169435.2199998,101.59760189056396,0.34444444444444444,0,42
1596169435.2299998,103.39721393585205,0.34444444444444444,0,42
1596169435.2399998,105.199143409729,0.34444444444444444,0,42
1596169435.2499998,106.99931335449219,0.34444444444444444,0,42
1596169435.2599998,108.79789543151855,0.34444444444444444,0,42
1596169435.2699997,110.59888076782227,0.34444444444444444,0,42
1596169435.2799997,112.39926528930664,0.34444444444444444,0,42
1596169435.2899997,114.19651699066162,0.34444444444444444,0,42
1596169435.2999997,115.99681568145752,0.34444444444444444,0,42
1596169435.3099997,117.79934597015381,0.34444444444444444,0,42
1596169435.3199997,119.5989580154419,0.34444444444444444,0,42
1596169435.3299997,121.39874172210693,0.34444444444444444,0,42
1596169435.3399997,123.19856834411621,0.34444444444444444,0,42
1596169435.3499997,124.99749374389648,0.34444444444444444,0,42
1596169435.3599997,126.79895114898682,0.34444444444444444,0,42
1596169435.3699996,128.59663200378418,0.34444444444444444,0,42
1596169435.3799996,130.39946269989014,0.34444444444444444,0,42
1596169435.3899996,132.19740104675293,0.34444444444444444,0,42
1596169435.3999996,133.99920177459717,0.34444444444444444,0,42
1596169435.4099996,135.79889965057373,0.34444444444444444,0,42
1596169435.4199996,137.59954166412354,0.34444444444444444,0,42
1596169435.4299996,139.39838123321533,0.34444444444444444,0,42
1596169435.4399996,141.19700622558594,0.34444444444444444,0,42
1596169435.4499996,142.99833488464355,0.34444444444444444,0,42
1596169435.4599996,144.79653072357178,0.34444444444444444,0,42
1596169435.4699996,146.5978593826294,0.34444444444444444,0,42
1596169435.4799995,148.39742851257324,0.34444444444444444,0,42
1596169435.4899995,150.19695472717285,0.34444444444444444,0,42
1596169435.4999995,151.99759674072266,0.34444444444444444,0,42
1596169435.5099995,153.7966079711914,0.34444444444444444,0,42
1596169435.5199995,155.5989236831665,0.34444444444444444,0,42
1596169435.5299995,157.3970766067505,0.34444444444444444,0,42
1596169435.5399995,159.19866275787354,0.34444444444444444,0,42
1596169435.5499995,160.9991331100464,0.34444444444444444,0,42
1596169435.5599995,162.79805850982666,0.34444444444444444,0,42
1596169435.5699995,164.59865760803223,0.34444444444444444,0,42
1596169435.5799994,166.39745426177979,0.34444444444444444,0,42
1596169435.5899994,168.1962080001831,0.34444444444444444,0,42
1596169435.5999994,169.99835205078125,0.34444444444444444,0,42
1596169435.6099994,171.79697704315186,0.34444444444444444,0,42
1596169435.6199994,173.59813404083252,0.34444444444444444,0,42
1596169435.6299994,175.39701652526855,0.34444444444444444,0,42
1596169435.6399994,177.19920349121094,0.34444444444444444,0,42
1596169435.6499994,178.99860095977783,0.34444444444444444,0,42
1596169435.6599994,180.79808425903323,0.34444444444444444,0,42
1596169435.6699994,182.59821128845218,0.34444444444444444,0,42
1596169435.6799994,184.39653587341311,0.34444444444444444,0,42
1596169435.6899993,186.19910907745364,0.34444444444444444,0,42
1596169435.6999993,187.99910736083987,0.34444444444444444,0,42
1596169435.7099993,189.79867649078372,0.34444444444444444,0,42
1596169435.7199993,191.5990610122681,0.34444444444444444,0,42
1596169435.7299993,193.39717102050784,0.34444444444444444,0,42
1596169435.7399993,195.19759845733645,0.34444444444444444,0,42
1596169435.7499993,196.99613761901858,0.34444444444444444,0,42
1596169435.7599993,198.79789543151858,0.34444444444444444,0,42
1596169435.7699993,200.59716415405276,0.34444444444444444,0,42
1596169435.7799993,202.39797782897952,0.34444444444444444,0,42
1596169435.7899992,204.19733238220218,0.34444444444444444,0,42
1596169435.7999992,205.99737358093265,0.34444444444444444,0,42
1596169435.8099992,207.79934597015384,0.34444444444444444,0,42
1596169435.8199992,209.5973701477051,0.34444444444444444,0,42
1596169435.8299992,211.3973255157471,0.34444444444444444,0,42
1596169435.8399992,213.19689464569095,0.34444444444444444,0,42
1596169435.8499992,214.99873828887942,0.34444444444444444,0,42
1596169435.8599992,216.79753494262698,0.34444444444444444,0,42
1596169435.8699992,218.59890651702884,0.34444444444444444,0,42
1596169435.8799992,220.3980464935303,0.34444444444444444,0,42
1596169435.8899992,222.19933223724368,0.34444444444444444,0,42
1596169435.8999991,223.9973134994507,0.34444444444444444,0,42
1596169435.9099991,225.79924297332767,0.34444444444444444,0,42
1596169435.9199991,227.5988121032715,0.34444444444444444,0,42
1596169435.929999,229.3978662490845,0.34444444444444444,0,42
1596169435.939999,231.1976070404053,0.34444444444444444,0,42
1596169435.949999,232.99769115448,0.34444444444444444,0,42
1596169435.959999,234.79824733734134,0.34444444444444444,0,42
1596169435.969999,236.59708690643313,0.34444444444444444,0,42
1596169435.979999,238.3974714279175,0.34444444444444444,0,42
1596169435.989999,240.19948673248294,0.34444444444444444,0,42
1596169435.999999,241.9988412857056,0.34444444444444444,0,42
1596169436.009999,243.79875373840335,0.34444444444444444,0,42
1596169436.019999,245.5985374450684,0.34444444444444444,0,42
1596169436.029999,247.3968191146851,0.34444444444444444,0,42
1596169436.039999,249.19879150390628,0.34444444444444444,0,42
1596169436.049999,250.99741649627688,0.34444444444444444,0,42
1596169436.059999,252.79677104949954,0.34444444444444444,0,42
1596169436.069999,254.59874343872073,0.34444444444444444,0,42
1596169436.079999,256.39732551574707,0.34444444444444444,0,42
1596169436.089999,258.196551322937,0.34444444444444444,0,42
1596169436.099999,259.99835205078125,0.34444444444444444,0,42
1596169436.109999,261.7985649108887,0.34444444444444444,0,42
1596169436.119999,263.597318649292,0.34444444444444444,0,42
1596169436.129999,265.3965015411377,0.34444444444444444,0,42
1596169436.139999,267.19933223724365,0.34444444444444444,0,42
1596169436.149999,268.99602603912354,0.34444444444444444,0,42
1596169436.159999,270.7976121902466,0.34444444444444444,0,42
1596169436.169999,272.59696674346924,0.34444444444444444,0,42
1596169436.1799989,274.39773750305176,0.34444444444444444,0,42
1596169436.1899989,276.19812202453613,0.34444444444444444,0,42
1596169436.1999989,277.99709033966064,0.34444444444444444,0,42
1596169436.2099988,279.79661655426025,0.34444444444444444,0,42
1596169436.2199988,281.5987606048584,0.34444444444444444,0,42
1596169436.2299988,283.3979434967041,0.34444444444444444,0,42
1596169436.2399988,285.19931507110596,0.34444444444444444,0,42
1596169436.2499988,286.9974250793457,0.34444444444444444,0,42
1596169436.2599988,288.7961359024048,0.34444444444444444,0,42
1596169436.2699988,290.5973787307739,0.34444444444444444,0,42
1596169436.2799988,292.3985357284546,0.34444444444444444,0,42
1596169436.2899988,294.19621658325195,0.34444444444444444,0,42
1596169436.2999988,295.9975881576538,0.34444444444444444,0,42
1596169436.3099988,297.7991313934326,0.34444444444444444,0,42
1596169436.3199987,299.59642601013184,0.34444444444444444,0,42
1596169436.3275836,300.9612627029419,0.34444444444444444,0
1596169436.3275836,360.0,0.6724374294281005,0
1596169436.3277783,360,0.6724374294281005,1
1596169436.3277783,0,0,0
1596169436.3377783,1.8033456802368164,0,0,42
1596169436.3477783,3.603215217590332,0,0,42
1596169436.3577783,5.400080680847168,0,0,42
1596169436.3677783,7.203125953674316,0,0,42
1596169436.3777783,9.002180099487305,0,0,42
1596169436.3877783,10.803079605102539,0,0,42
1596169436.3977783,12.601103782653809,0,0,42
1596169436.4077783,14.402947425842285,0,0,42
1596169436.4177783,16.203289031982422,0,0,42
1596169436.4277782,18.001742362976074,0,0,42
1596169436.4377782,19.802770614624023,0,0,42
1596169436.4477782,21.603198051452637,0,0,42
1596169436.4577782,23.401565551757812,0,0,42
1596169436.4677782,25.202722549438477,0,0,42
1596169436.4777782,27.000532150268555,0,0,42
1596169436.4877782,28.80164623260498,0,0,42
1596169436.4977782,30.600357055664062,0,0,42
1596169436.5077782,32.402071952819824,0,0,42
1596169436.5177782,34.20069694519043,0,0,42
1596169436.5277781,36.00146770477295,0,0,42
1596169436.5377781,37.80202388763428,0,0,42
1596169436.5477781,39.60215091705322,0,0,42
1596169436.5577781,41.40176296234131,0,0,42
1596169436.567778,43.20180416107178,0,0,42
1596169436.577778,45.000128746032715,0,0,42
1596169436.587778,46.8032169342041,0,0,42
1596169436.597778,48.602356910705566,0,0,42
1596169436.607778,50.403127670288086,0,0,42
1596169436.617778,52.20025062561035,0,0,42
1596169436.627778,54.002437591552734,0,0,42
1596169436.637778,55.80282211303711,0,0,42
1596169436.647778,57.60157585144043,0,0,42
