Timestamp,Phase,Heading,Ping?
1595880514.010094,51.80171489715576,50.0,0
1595880514.0200996,53.60274314880371,50.0,0
1595880514.0300903,55.40106773376465,50.0,0
1595880514.0400991,57.202653884887695,50.0,0
1595880514.0500884,59.0007209777832,50.0,0
1595880514.0600884,60.800719261169434,50.0,0
1595880514.0700948,62.6018762588501,50.0,0
1595880514.0800846,64.40002918243408,50.0,0
1595880514.0900912,66.20122909545898,50.0,0
1595880514.1000981,68.00247192382812,50.0,0
1595880514.1101,69.80281352996826,50.0,0
1595880514.1200986,71.60255432128906,50.0,0
1595880514.1300921,73.40139389038086,50.0,0
1595880514.140091,75.2011775970459,50.0,0
1595880514.150096,77.00207710266113,50.0,0
1595880514.160097,78.80224704742432,50.0,0
1595880514.1700993,80.60267448425293,50.0,0
1595880514.1800885,82.40074157714844,50.0,0
1595880514.1901028,84.20331478118896,50.0,0
1595880514.2000945,86.00181102752686,50.0,0
1595880514.2100852,87.8001356124878,50.0,0
1595880514.22011,89.6045970916748,50.0,0
1595880514.2300951,91.40193462371826,50.0,0
1595880514.240099,93.2026195526123,50.0,0
1595880514.2501018,95.0031328201294,50.0,0
1595880514.260097,96.80227279663086,50.0,0
1595880514.2700968,98.60222816467285,50.0,0
1595880514.2800844,100.39999485015869,50.0,0
1595880514.2900946,102.20183849334717,50.0,0
1595880514.300086,104.00029182434082,50.0,0
1595880514.3100946,105.80183506011963,50.0,0
1595880514.320096,107.60209083557129,50.0,0
1595880514.3300946,109.40183162689209,50.0,0
1595880514.3344412,110.1842212677002,50.0,0
1595880514.3344412,77.12895488739014,16.94473361968994,0
1595880514.3400984,78.14725017547607,16.94473361968994,0
1595880514.3500986,79.94729137420654,16.94473361968994,0
1595880514.3600852,81.74488639831543,16.94473361968994,0
1595880514.3701005,83.54763126373291,16.94473361968994,0
1595880514.3800893,85.34561252593994,16.94473361968994,0
1595880514.3901017,87.14784240722656,16.94473361968994,0
1595880514.4000862,88.9450511932373,16.94473361968994,0
1595880514.4100869,90.74517822265625,16.94473361968994,0
1595880514.4201038,92.5482234954834,16.94473361968994,0
1595880514.4300978,94.34714889526367,16.94473361968994,0
1595880514.440089,96.14555931091309,16.94473361968994,0
1595880514.450087,97.94521427154541,16.94473361968994,0
1595880514.4600935,99.74637126922607,16.94473361968994,0
1595880514.4700851,101.54486751556396,16.94473361968994,0
1595880514.4801033,103.3481273651123,16.94473361968994,0
1595880514.4900997,105.14748191833496,16.94473361968994,0
1595880514.5001023,106.94795227050781,16.94473361968994,0
1595880514.5100994,108.74743556976318,16.94473361968994,0
1595880514.520088,110.54537391662598,16.94473361968994,0
1595880514.5300915,112.34601593017578,16.94473361968994,0
1595880514.540085,114.14485549926758,16.94473361968994,0
1595880514.550102,115.94790077209473,16.94473361968994,0
1595880514.5600853,117.74489498138428,16.94473361968994,0
1595880514.5700874,119.54527950286865,16.94473361968994,0
1595880514.5800986,121.34729480743408,16.94473361968994,0
1595880514.5900912,123.14596271514893,16.94473361968994,0
1595880514.6000972,124.94703388214111,16.94473361968994,0
1595880514.6100981,126.7472038269043,16.94473361968994,0
1595880514.62009,128.54574298858643,16.94473361968994,0
1595880514.6300848,130.3447971343994,16.94473361968994,0
1595880514.640087,132.1451816558838,16.94473361968994,0
1595880514.6500897,133.94569492340088,16.94473361968994,0
1595880514.6600983,135.7472381591797,16.94473361968994,0
1595880514.6700964,137.546893119812,16.94473361968994,0
1595880514.6801014,139.34779262542725,16.94473361968994,0
1595880514.6901011,141.14774799346924,16.94473361968994,0
1595880514.7000976,142.9471025466919,16.94473361968994,0
