Timestamp,HeadingPhase,Heading,HeadPing?,TimerPhase,TimerPing?
1596054410.0000985,300.8934779917195,300.8934779917195,0,0,0
1596054410.010116,302.69562204231767,1.8021440505981445,0,0,0
1596054410.0201104,304.4945903574422,3.6011123657226562,0,0,0
1596054410.0301256,306.29733522285966,5.403857231140137,0,0,0
1596054410.040124,308.0970330988362,7.203555107116699,0,0,0
1596054410.0501225,309.896773890157,9.0032958984375,0,0,0
1596054410.0601068,311.6939397608235,10.800461769104004,0,0,0
1596054410.0701041,313.49346597542313,12.599987983703613,0,0,0
1596054410.0801091,315.29436548103837,14.400887489318848,0,0,0
1596054410.090105,317.09363420357255,16.200156211853027,0,0,0
1596054410.1001112,318.894748285909,18.001270294189453,0,0,0
1596054410.1101105,320.6946178232625,19.80113983154297,0,0,0
1596054410.1201193,322.49620397438554,21.602725982666016,0,0,0
1596054410.130117,324.2957731043294,23.402295112609863,0,0,0
1596054410.1401086,326.0942693506673,25.200791358947754,0,0,0
1596054410.1501167,327.8957267557576,27.002248764038086,0,0,0
1596054410.1601057,329.6937509333089,28.800272941589355,0,0,0
1596054410.1701143,331.4952941690877,30.601816177368164,0,0,0
1596054410.1801224,333.296751574178,32.403273582458496,0,0,0
1596054410.190118,335.09597738136796,34.20249938964844,0,0,0
1596054410.200117,336.89580400337724,36.002326011657715,0,0,0
1596054410.2101214,338.69657476295976,37.803096771240234,0,0,0
1596054410.2201176,340.4958864008382,39.60240840911865,0,0,0
1596054410.2301202,342.296356753011,41.402878761291504,0,0,0
1596054410.2401147,344.0953679834798,43.201889991760254,0,0,0
1596054410.2501097,345.894465044637,45.00098705291748,0,0,0
1596054410.2601101,347.6945491587117,46.80107116699219,0,0,0
1596054410.2701232,349.49690778603104,48.60342979431152,0,0,0
1596054410.280112,351.2948890482381,50.401411056518555,0,0,0
1596054410.2901053,353.09368570198563,52.20020771026611,0,0,0
1596054410.3001208,354.89647348274735,54.00299549102783,0,0,0
1596054410.310117,356.69578512062577,55.80230712890625,0,0,0
1596054410.3201098,358.49449594368485,57.60101795196533,0,0,0
1596054410.330116,0.2956100260212793,59.40213203430176,0,0,0
1596054410.340111,2.094707087178506,61.201229095458984,0,0,0
1596054410.350107,3.8939758097126855,63.000497817993164,0,0,0
1596054410.3601115,5.694789484639443,64.80131149291992,0,0,0
1596054410.3701136,7.495174006123818,66.6016960144043,0,0,0
1596054410.380109,9.294356897969521,68.40087890625,0,0,0
1596054410.3901105,11.094612673421182,70.20113468170166,0,0,0
1596054410.4001179,12.895941332478799,72.00246334075928,0,0,0
1596054410.410125,14.697227076192178,73.80374908447266,0,0,0
1596054410.42011,16.494521692891396,75.60104370117188,0,0,0
1596054410.4301062,18.293833330769814,77.4003553390503,0,0,0
1596054410.4401095,20.09443242897538,79.20095443725586,0,0,0
1596054410.450123,21.896876886983193,81.00339889526367,0,0,0
1596054410.4601147,23.695373133321084,82.80189514160156,0,0,0
1596054410.4701245,25.497130945821084,84.60365295410156,0,0,0
1596054410.4801042,27.29348142494706,86.40000343322754,0,0,0
1596054410.490117,29.095797136922158,88.20231914520264,0,0,0
