Timestamp,Phase,Offset,Ping?
1595958353.0101125,301.6831311035156,1.666,0
1595958353.0201128,303.4831723022461,1.666,0
1595958353.0300984,305.280595664978,1.666,0
1595958353.0401058,307.08192432403564,1.666,0
1595958353.0501056,308.88187969207763,1.666,0
1595958353.060098,310.68050468444824,1.666,0
1595958353.0701141,312.48342121124267,1.666,0
1595958353.0801022,314.281273727417,1.666,0
1595958353.0901144,316.08346069335937,1.666,0
1595958353.1001112,317.8829010772705,1.666,0
1595958353.1101046,319.68169773101806,1.666,0
1595958353.1201067,321.48208225250244,1.666,0
1595958353.1301134,323.28328216552734,1.666,0
1595958353.1401129,325.0831946182251,1.666,0
1595958353.1501076,326.8822487640381,1.666,0
1595958353.160104,328.68160331726074,1.666,0
1595958353.1701043,330.4816445159912,1.666,0
1595958353.1801047,332.2817286300659,1.666,0
1595958353.1901107,334.0827997970581,1.666,0
1595958353.2001016,335.8811672973633,1.666,0
1595958353.210117,337.683955078125,1.666,0
1595958353.220115,339.4835671234131,1.666,0
1595958353.2301097,341.28262126922607,1.666,0
1595958353.240109,343.0824908065796,1.666,0
1595958353.2501116,344.88296115875244,1.666,0
1595958353.2601132,346.68325984954834,1.666,0
1595958353.2701156,348.48368728637695,1.666,0
1595958353.2801168,350.28390014648437,1.666,0
1595958353.2901008,352.08102310180664,1.666,0
1595958353.3001022,353.8812788772583,1.666,0
1595958353.3101118,355.68299377441406,1.666,0
1595958353.3201072,357.48217666625976,1.666,0
1595958353.330111,359.2828615951538,1.666,0
1595958353.3341007,360,1.666,1
1595958353.3341007,0,0,0
1595958353.3441193,1.8033456802368164,0,0
1595958353.3541048,3.6007261276245117,0,0
1595958353.3641121,5.402054786682129,0,0
1595958353.3741102,7.201709747314453,0,0
1595958353.3841114,9.001922607421875,0,0
1595958353.3941202,10.803508758544922,0,0
1595958353.4041114,12.601919174194336,0,0
1595958353.4141157,14.402689933776855,0,0
1595958353.424121,16.203632354736328,0,0
1595958353.43411,18.001656532287598,0,0
1595958353.4441082,19.80135440826416,0,0
1595958353.4541032,21.600451469421387,0,0
