Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.1,Start_phase = 62
Timestamp,Phase,Offset,Ping?
1596153325,62,0,0
1596153325.01,63.79755210876465,0.34444444444444444,0,42
1596153325.02,65.59797954559326,0.34444444444444444,0,42
1596153325.03,67.39763450622559,0.34444444444444444,0,42
1596153325.04,69.196044921875,0.34444444444444444,0,42
1596153325.05,70.9952278137207,0.34444444444444444,0,42
1596153325.06,72.79569816589355,0.34444444444444444,0,42
1596153325.07,74.59634017944336,0.34444444444444444,0,42
1596153325.08,76.39573764801025,0.34444444444444444,0,42
1596153325.09,78.19522094726562,0.34444444444444444,0,42
1596153325.1,79.99723625183105,0.34444444444444444,0,42
1596153325.11,81.79684829711914,0.34444444444444444,0,42
1596153325.12,83.59525871276855,0.34444444444444444,0,42
1596153325.1299999,85.39667320251465,0.34444444444444444,0,42
1596153325.1399999,87.19697189331055,0.34444444444444444,0,42
1596153325.1499999,88.99551105499268,0.34444444444444444,0,42
1596153325.1599998,90.79769802093506,0.34444444444444444,0,42
1596153325.1699998,92.59597969055176,0.34444444444444444,0,42
1596153325.1799998,94.39687919616699,0.34444444444444444,0,42
1596153325.1899998,96.19709205627441,0.34444444444444444,0,42
1596153325.1999998,97.99515914916992,0.34444444444444444,0,42
1596153325.2099998,99.79571533203125,0.34444444444444444,0,42
1596153325.2199998,101.5958423614502,0.34444444444444444,0,42
1596153325.2299998,103.3979434967041,0.34444444444444444,0,42
1596153325.2399998,105.19549560546875,0.34444444444444444,0,42
1596153325.2499998,106.99716758728027,0.34444444444444444,0,42
1596153325.2599998,108.79811000823975,0.34444444444444444,0,42
1596153325.2699997,110.5971212387085,0.34444444444444444,0,42
1596153325.2799997,112.39806365966797,0.34444444444444444,0,42
1596153325.2899997,114.19647407531738,0.34444444444444444,0,42
1596153325.2999997,115.997802734375,0.34444444444444444,0,42
1596153325.3099997,117.79561233520508,0.34444444444444444,0,42
1596153325.3199997,119.59758472442627,0.34444444444444444,0,42
1596153325.3299997,121.3952226638794,0.34444444444444444,0,42
1596153325.3399997,123.19723796844482,0.34444444444444444,0,42
1596153325.3499997,124.99517631530762,0.34444444444444444,0,42
1596153325.3599997,126.7970199584961,0.34444444444444444,0,42
1596153325.3699996,128.59809112548828,0.34444444444444444,0,42
1596153325.3799996,130.39645862579346,0.34444444444444444,0,42
1596153325.3899996,132.19731521606445,0.34444444444444444,0,42
1596153325.3999996,133.99752807617188,0.34444444444444444,0,42
1596153325.4099996,135.79671096801758,0.34444444444444444,0,42
1596153325.4199996,137.59675216674805,0.34444444444444444,0,42
1596153325.4299996,139.3979091644287,0.34444444444444444,0,42
1596153325.4399996,141.19653415679932,0.34444444444444444,0,42
1596153325.4499996,142.9954595565796,0.34444444444444444,0,42
1596153325.4599996,144.79738903045654,0.34444444444444444,0,42
1596153325.4699996,146.596529006958,0.34444444444444444,0,42
1596153325.4799995,148.39678478240967,0.34444444444444444,0,42
1596153325.4899995,150.19618225097656,0.34444444444444444,0,42
1596153325.4999995,151.99515056610107,0.34444444444444444,0,42
1596153325.5099995,153.79656505584717,0.34444444444444444,0,42
1596153325.5199995,155.59647750854492,0.34444444444444444,0,42
1596153325.5299995,157.39613246917725,0.34444444444444444,0,42
1596153325.5399995,159.1973752975464,0.34444444444444444,0,42
1596153325.5499995,160.99638652801514,0.34444444444444444,0,42
1596153325.5599995,162.796856880188,0.34444444444444444,0,42
1596153325.5699995,164.5970697402954,0.34444444444444444,0,42
1596153325.5799994,166.39560890197754,0.34444444444444444,0,42
1596153325.5899994,168.19723796844482,0.34444444444444444,0,42
1596153325.5999994,169.99620628356934,0.34444444444444444,0,42
1596153325.6099994,171.7975778579712,0.34444444444444444,0,42
1596153325.6199994,173.59693241119385,0.34444444444444444,0,42
1596153325.6299994,175.3965015411377,0.34444444444444444,0,42
1596153325.6399994,177.1968002319336,0.34444444444444444,0,42
1596153325.6499994,178.99641227722168,0.34444444444444444,0,42
1596153325.6599994,180.79529476165774,0.34444444444444444,0,42
1596153325.6699994,182.59705257415774,0.34444444444444444,0,42
1596153325.6799994,184.39735126495364,0.34444444444444444,0,42
1596153325.6899993,186.19696331024173,0.34444444444444444,0,42
1596153325.6999993,187.9964466094971,0.34444444444444444,0,42
1596153325.7099993,189.7954149246216,0.34444444444444444,0,42
1596153325.7199993,191.59506988525393,0.34444444444444444,0,42
1596153325.7299993,193.39764308929446,0.34444444444444444,0,42
1596153325.7399993,195.19588184356692,0.34444444444444444,0,42
1596153325.7499993,196.9960517883301,0.34444444444444444,0,42
1596153325.7599993,198.79652214050296,0.34444444444444444,0,42
1596153325.7699993,200.5978937149048,0.34444444444444444,0,42
1596153325.7799993,202.39763450622561,0.34444444444444444,0,42
1596153325.7899992,204.19518661499026,0.34444444444444444,0,42
1596153325.7999992,205.99741649627688,0.34444444444444444,0,42
1596153325.8099992,207.79642772674563,0.34444444444444444,0,42
1596153325.8199992,209.59638309478763,0.34444444444444444,0,42
1596153325.8299992,211.3950939178467,0.34444444444444444,0,42
1596153325.8399992,213.19534969329837,0.34444444444444444,0,42
1596153325.8499992,214.99560546875003,0.34444444444444444,0,42
1596153325.8599992,216.7950887680054,0.34444444444444444,0,42
1596153325.8699992,218.59744739532474,0.34444444444444444,0,42
1596153325.8799992,220.39628696441653,0.34444444444444444,0,42
1596153325.8899992,222.19607067108157,0.34444444444444444,0,42
1596153325.8999991,223.99611186981204,0.34444444444444444,0,42
1596153325.9099991,225.79722595214847,0.34444444444444444,0,42
1596153325.9199991,227.59593677520755,0.34444444444444444,0,42
