Timestamp,Phase,Angle,Ping?
1595481549.153378,152.6411590576172,2.967034196853638,0
1595481549.1633768,153.3610725402832,2.967034196853638,0
1595481549.1733792,154.08124351501465,2.967034196853638,0
1595481549.1833715,154.8006935119629,2.967034196853638,0
1595481549.1933708,155.5206413269043,2.967034196853638,0
1595481549.203361,156.23993682861328,2.967034196853638,0
1595481549.2133627,156.96005630493164,2.967034196853638,0
1595481549.2233632,157.68008995056152,2.967034196853638,0
1595481549.233376,158.40101623535156,2.967034196853638,0
1595481549.2433794,159.1212558746338,2.967034196853638,0
1595481549.2533731,159.8408088684082,2.967034196853638,0
1595481549.263367,160.56036186218262,2.967034196853638,0
1595481549.2733657,161.28027534484863,2.967034196853638,0
1595481549.2833767,162.0010643005371,2.967034196853638,0
1595481549.293374,162.72087478637695,2.967034196853638,0
1595481549.3033667,163.4403419494629,2.967034196853638,0
1595481549.313372,164.16071891784668,2.967034196853638,0
1595481549.3233702,164.8805980682373,2.967034196853638,0
1595481549.333361,165.59992790222168,2.967034196853638,0
1595481549.3433652,166.3202362060547,2.967034196853638,0
1595481549.3533697,167.0405616760254,2.967034196853638,0
1595481549.3633785,167.7611961364746,2.967034196853638,0
1595481549.3733783,168.4811782836914,2.967034196853638,0
1595481549.383371,169.20066261291504,2.967034196853638,0
1595481549.3933792,169.92124557495117,2.967034196853638,0
1595481549.403371,170.64066123962402,2.967034196853638,0
1595481549.4133615,171.3599739074707,2.967034196853638,0
1595481549.423361,172.0799388885498,2.967034196853638,0
1595481549.4333713,172.8006763458252,2.967034196853638,0
1595481549.4433784,173.52119064331055,2.967034196853638,0
1595481549.4533663,174.24031448364258,2.967034196853638,0
1595481549.4633763,174.96103477478027,2.967034196853638,0
1595481549.473375,175.6809482574463,2.967034196853638,0
1595481549.4833753,176.40096473693848,2.967034196853638,0
1595481549.4933727,177.12077522277832,2.967034196853638,0
1595481549.503377,177.84108352661133,2.967034196853638,0
1595481549.5133758,178.56099700927734,2.967034196853638,0
1595481549.5233703,179.28060150146484,2.967034196853638,0
1595481549.5333612,179.9999485015869,2.967034196853638,0
1595481549.5433693,180.72053146362302,2.967034196853638,0
1595481549.5533776,181.44113159179688,2.967034196853638,0
1595481549.5633636,182.16011810302737,2.967034196853638,0
1595481549.573374,182.88087272644043,2.967034196853638,0
1595481549.5833595,183.5998249053955,2.967034196853638,0
1595481549.5933757,184.3209915161133,2.967034196853638,0
1595481549.6033766,185.04105949401855,2.967034196853638,0
1595481549.6133735,185.760835647583,2.967034196853638,0
1595481549.623374,186.4808692932129,2.967034196853638,0
1595481549.6333652,187.20023345947263,2.967034196853638,0
1595481549.6433733,187.92081642150882,2.967034196853638,0
1595481549.65336,188.63985443115234,2.967034196853638,0
1595481549.6633656,189.36026573181152,2.967034196853638,0
1595481549.6733704,190.08060836791992,2.967034196853638,0
1595481549.6833754,190.80096817016602,2.967034196853638,0
1595481549.6933684,191.52046966552737,2.967034196853638,0
1595481549.7033596,192.2398338317871,2.967034196853638,0
1595481549.7133768,192.96106910705566,2.967034196853638,0
1595481549.7233734,193.68082809448245,2.967034196853638,0
1595481549.7333739,194.40086174011233,2.967034196853638,0
1595481549.7433627,195.12005424499512,2.967034196853638,0
1595481549.753377,195.84108352661133,2.967034196853638,0
1595481549.7633753,196.56096267700198,2.967034196853638,0
1595481549.7733648,197.28020668029785,2.967034196853638,0
1595481549.7833714,198.00068664550784,2.967034196853638,0
1595481549.7933624,198.7200336456299,2.967034196853638,0
1595481549.8033698,199.44056510925293,2.967034196853638,0
1595481549.8133633,200.16010093688968,2.967034196853638,0
1595481549.8233745,200.88090705871585,2.967034196853638,0
1595481549.8333685,201.6004772186279,2.967034196853638,0
1595481549.8433764,202.32104301452637,2.967034196853638,0
1595481549.8533595,203.0398235321045,2.967034196853638,0
1595481549.863374,203.76086997985843,2.967034196853638,0
1595481549.873372,204.48073196411136,2.967034196853638,0
1595481549.8833635,205.2001132965088,2.967034196853638,0
1595481549.8933628,205.9200611114502,2.967034196853638,0
1595481549.9033759,206.64100456237796,2.967034196853638,0
1595481549.9133735,207.36083221435544,2.967034196853638,0
1595481549.9233694,208.08053970336914,2.967034196853638,0
1595481549.9333599,208.79985237121582,2.967034196853638,0
1595481549.9433708,209.5206413269043,2.967034196853638,0
1595481549.9533622,210.24002265930173,2.967034196853638,0
1595481549.9633777,210.96113777160645,2.967034196853638,0
1595481549.9733708,211.6806392669678,2.967034196853638,0
1595481549.9833648,212.40020942687985,2.967034196853638,0
1595481549.9911165,212.95833206176758,2.967034196853638,0
1595481549.9911165,257.07083244323735,2.967034196853638,0
1595481549.9933672,257.2328807830811,2.967034196853638,0
1595481550.0033717,257.95320625305175,2.967034196853638,0
1595481550.0133617,258.67248458862304,2.967034196853638,0
1595481550.0233629,259.392569732666,2.967034196853638,0
1595481550.0333781,260.113667678833,2.967034196853638,0
