Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.7,Start_phase = 90
Timestamp,Phase,Offset,Ping?
1596159546,90,0,0
1596159546.01,91.79433345794678,0.5,0,42
1596159546.02,93.59433174133301,0.5,0,42
1596159546.03,95.39681911468506,0.5,0,42
1596159546.04,97.1940279006958,0.5,0,42
1596159546.05,98.99621486663818,0.5,0,42
1596159546.06,100.79449653625488,0.5,0,42
1596159546.07,102.59565353393555,0.5,0,42
1596159546.08,104.39582347869873,0.5,0,42
1596159546.09,106.19466304779053,0.5,0,42
1596159546.1,107.99466133117676,0.5,0,42
1596159546.11,109.79560375213623,0.5,0,42
1596159546.12,111.5953016281128,0.5,0,42
1596159546.1299999,113.39491367340088,0.5,0,42
1596159546.1399999,115.19486904144287,0.5,0,42
1596159546.1499999,116.9939661026001,0.5,0,42
1596159546.1599998,118.79666805267334,0.5,0,42
1596159546.1699998,120.59597969055176,0.5,0,42
1596159546.1799998,122.39503383636475,0.5,0,42
1596159546.1899998,124.1946029663086,0.5,0,42
1596159546.1999998,125.99666118621826,0.5,0,42
1596159546.2099998,127.79494285583496,0.5,0,42
1596159546.2199998,129.59489822387695,0.5,0,42
1596159546.2299998,131.3943386077881,0.5,0,42
1596159546.2399998,133.19661140441895,0.5,0,42
1596159546.2499998,134.99493598937988,0.5,0,42
1596159546.2599998,136.79617881774902,0.5,0,42
1596159546.2699997,138.59506130218506,0.5,0,42
1596159546.2799997,140.39480209350586,0.5,0,42
1596159546.2899997,142.1938133239746,0.5,0,42
1596159546.2999997,143.99505615234375,0.5,0,42
1596159546.3099997,145.7955265045166,0.5,0,42
1596159546.3199997,147.59668350219727,0.5,0,42
1596159546.3299997,149.39517974853516,0.5,0,42
1596159546.3399997,151.19513511657715,0.5,0,42
1596159546.3499997,152.99577713012695,0.5,0,42
1596159546.3599997,154.7944450378418,0.5,0,42
1596159546.360733,154.92542266845703,0.5,0
1596159546.360733,46.47762680053712,-0.1024877548217773,0
1596159546.3696067,48.074892997741706,-0.1024877548217773,0
1596159546.3696067,14.422467899322514,-0.28944567203521726,0
1596159546.3699996,14.494308185577397,-0.28944567203521726,0,42
1596159546.3799996,16.29443521499634,-0.28944567203521726,0,42
1596159546.3899996,18.09374685287476,-0.28944567203521726,0,42
1596159546.3999996,19.893659305572513,-0.28944567203521726,0,42
1596159546.4099996,21.693400096893313,-0.28944567203521726,0,42
1596159546.4199996,23.49425668716431,-0.28944567203521726,0,42
1596159546.4299996,25.29429788589478,-0.28944567203521726,0,42
1596159546.4399996,27.094467830657962,-0.28944567203521726,0,42
1596159546.4499996,28.895152759552005,-0.28944567203521726,0,42
1596159546.4599996,30.693176937103274,-0.28944567203521726,0,42
1596159546.4699996,32.49536390304566,-0.28944567203521726,0,42
1596159546.4799995,34.29536218643189,-0.28944567203521726,0,42
1596159546.4899995,36.09561796188355,-0.28944567203521726,0,42
1596159546.4999995,37.89475793838501,-0.28944567203521726,0,42
1596159546.5099995,39.69561452865601,-0.28944567203521726,0,42
1596159546.5199995,41.4950119972229,-0.28944567203521726,0,42
1596159546.5299995,43.29402322769165,-0.28944567203521726,0,42
1596159546.5399995,45.09342069625855,-0.28944567203521726,0,42
1596159546.5499995,46.89341897964478,-0.28944567203521726,0,42
1596159546.5599995,48.6956488609314,-0.28944567203521726,0,42
1596159546.5699995,50.494488430023196,-0.28944567203521726,0,42
1596159546.5799994,52.29637498855591,-0.28944567203521726,0,42
1596159546.5899994,54.09611577987671,-0.28944567203521726,0,42
1596159546.5999994,55.894783687591556,-0.28944567203521726,0,42
1596159546.6099994,57.69443864822388,-0.28944567203521726,0,42
1596159546.6199994,59.495595645904544,-0.28944567203521726,0,42
1596159546.6299994,61.294349384307864,-0.28944567203521726,0,42
1596159546.6399994,63.09366102218628,-0.28944567203521726,0,42
1596159546.6499994,64.89374513626099,-0.28944567203521726,0,42
1596159546.6599994,66.69468755722046,-0.28944567203521726,0,42
1596159546.6699994,68.49601621627808,-0.28944567203521726,0,42
1596159546.6799994,70.29361124038697,-0.28944567203521726,0,42
1596159546.6899993,72.09318037033081,-0.28944567203521726,0,42
1596159546.6999993,73.89485235214234,-0.28944567203521726,0,42
1596159546.7099993,75.69339151382447,-0.28944567203521726,0,42
1596159546.7199993,77.49446268081665,-0.28944567203521726,0,42
1596159546.7299993,79.29480428695679,-0.28944567203521726,0,42
1596159546.7399993,81.09441633224488,-0.28944567203521726,0,42
1596159546.7499993,82.89424295425415,-0.28944567203521726,0,42
1596159546.7599993,84.69462747573853,-0.28944567203521726,0,42
1596159546.7699993,86.49333829879761,-0.28944567203521726,0,42
1596159546.7799993,88.2953106880188,-0.28944567203521726,0,42
1596159546.7899992,90.09363527297975,-0.28944567203521726,0,42
1596159546.7999992,91.89642305374147,-0.28944567203521726,0,42
1596159546.8099992,93.69487638473512,-0.28944567203521726,0,42
1596159546.8199992,95.49543256759645,-0.28944567203521726,0,42
1596159546.8299992,97.29440088272096,-0.28944567203521726,0,42
1596159546.8399992,99.09624452590944,-0.28944567203521726,0,42
1596159546.8499992,100.89310998916628,-0.28944567203521726,0,42
1596159546.8599992,102.69585485458376,-0.28944567203521726,0,42
1596159546.8699992,104.49344987869264,-0.28944567203521726,0,42
1596159546.8799992,106.29319067001344,-0.28944567203521726,0,42
1596159546.8899992,108.09409017562868,-0.28944567203521726,0,42
1596159546.8999991,109.89335889816286,-0.28944567203521726,0,42
1596159546.9099991,111.69434423446657,-0.28944567203521726,0,42
1596159546.9199991,113.49460000991823,-0.28944567203521726,0,42
1596159546.929999,115.29567117691042,-0.28944567203521726,0,42
1596159546.939999,117.09451074600221,-0.28944567203521726,0,42
1596159546.949999,118.89575357437135,-0.28944567203521726,0,42
1596159546.959999,120.6935202598572,-0.28944567203521726,0,42
1596159546.969999,122.49570722579958,-0.28944567203521726,0,42
1596159546.979999,124.29441804885866,-0.28944567203521726,0,42
1596159546.989999,126.09527463912966,-0.28944567203521726,0,42
1596159546.999999,127.89432878494264,-0.28944567203521726,0,42
1596159547.009999,129.6933400154114,-0.28944567203521726,0,42
1596159547.019999,131.49548406600954,-0.28944567203521726,0,42
1596159547.029999,133.29470987319948,-0.28944567203521726,0,42
1596159547.039999,135.09449357986452,-0.28944567203521726,0,42
1596159547.049999,136.89535017013552,-0.28944567203521726,0,42
1596159547.059999,138.69526262283327,-0.28944567203521726,0,42
1596159547.069999,140.49483175277712,-0.28944567203521726,0,42
1596159547.079999,142.2946583747864,-0.28944567203521726,0,42
1596159547.089999,144.09375543594362,-0.28944567203521726,0,42
1596159547.099999,145.89328165054323,-0.28944567203521726,0,42
1596159547.109999,147.694996547699,-0.28944567203521726,0,42
1596159547.119999,149.4959818840027,-0.28944567203521726,0,42
1596159547.129999,151.29396314620973,-0.28944567203521726,0,42
1596159547.139999,153.09606428146364,-0.28944567203521726,0,42
1596159547.149999,154.89533300399782,-0.28944567203521726,0,42
1596159547.159999,156.69340009689333,-0.28944567203521726,0,42
1596159547.169999,158.49442834854128,-0.28944567203521726,0,42
1596159547.1799989,160.29549951553346,-0.28944567203521726,0,42
1596159547.1899989,162.09386701583864,-0.28944567203521726,0,42
1596159547.1999989,163.89532442092897,-0.28944567203521726,0,42
1596159547.2099988,165.69424982070925,-0.28944567203521726,0,42
1596159547.2199988,167.49463434219362,-0.28944567203521726,0,42
1596159547.2299988,169.29566259384157,-0.28944567203521726,0,42
1596159547.2399988,171.0935151100159,-0.28944567203521726,0,42
1596159547.2499988,172.89312715530397,-0.28944567203521726,0,42
1596159547.2599988,174.6938979148865,-0.28944567203521726,0,42
1596159547.2699988,176.49556989669802,-0.28944567203521726,0,42
1596159547.2799988,178.2948386192322,-0.28944567203521726,0,42
1596159547.2899988,180.09342069625856,-0.28944567203521726,0,42
1596159547.2999988,181.89449186325075,-0.28944567203521726,0,42
1596159547.3099988,183.69603509902956,-0.28944567203521726,0,42
1596159547.3199987,185.49440259933473,-0.28944567203521726,0,42
1596159547.3299987,187.29483003616335,-0.28944567203521726,0,42
1596159547.3399987,189.09611577987673,-0.28944567203521726,0,42
1596159547.3499987,190.89508409500124,-0.28944567203521726,0,42
1596159547.3599987,192.69469614028932,-0.28944567203521726,0,42
1596159547.3699987,194.49469442367555,-0.28944567203521726,0,42
1596159547.3799987,196.29469270706178,-0.28944567203521726,0,42
1596159547.3899987,198.09516305923464,-0.28944567203521726,0,42
1596159547.3999987,199.89357347488405,-0.28944567203521726,0,42
1596159547.4099987,201.6931426048279,-0.28944567203521726,0,42
1596159547.4199986,203.4946858406067,-0.28944567203521726,0,42
1596159547.4299986,205.29515619277956,-0.28944567203521726,0,42
1596159547.4399986,207.09318037033083,-0.28944567203521726,0,42
1596159547.4499986,208.89420862197878,-0.28944567203521726,0,42
1596159547.4599986,210.69403524398805,-0.28944567203521726,0,42
1596159547.4699986,212.49313230514528,-0.28944567203521726,0,42
1596159547.4799986,214.2952334403992,-0.28944567203521726,0,42
1596159547.4899986,216.09450216293337,-0.28944567203521726,0,42
1596159547.4999986,217.89432878494264,-0.28944567203521726,0,42
1596159547.5099986,219.6947991371155,-0.28944567203521726,0,42
1596159547.5199986,221.49479742050173,-0.28944567203521726,0,42
1596159547.5299985,223.2930361747742,-0.28944567203521726,0,42
1596159547.5399985,225.0941502571106,-0.28944567203521726,0,42
1596159547.5499985,226.89329023361208,-0.28944567203521726,0,42
1596159547.5599985,228.69491930007936,-0.28944567203521726,0,42
1596159547.5699985,230.4941451072693,-0.28944567203521726,0,42
1596159547.5799985,232.2959029197693,-0.28944567203521726,0,42
