Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.7,Start_phase = 214
Timestamp,Phase,Offset,Ping?
1596159571,214,0,0
1596159571.01,215.79617881774902,1.1888888888888889,0,42
1596159571.02,217.59570503234863,1.1888888888888889,0,42
1596159571.03,219.39656162261963,1.1888888888888889,0,42
1596159571.04,221.19565868377686,1.1888888888888889,0,42
1596159571.05,222.996000289917,1.1888888888888889,0,42
1596159571.06,224.79762935638428,1.1888888888888889,0,42
1596159571.07,226.59702682495117,1.1888888888888889,0,42
1596159571.08,228.3963384628296,1.1888888888888889,0,42
1596159571.09,230.1976671218872,1.1888888888888889,0,42
1596159571.1,231.99719333648682,1.1888888888888889,0,42
1596159571.11,233.79740619659424,1.1888888888888889,0,42
1596159571.12,235.59658908843994,1.1888888888888889,0,42
1596159571.1299999,237.39577198028564,1.1888888888888889,0,42
1596159571.1399999,239.19752979278564,1.1888888888888889,0,42
1596159571.1499999,240.99684143066406,1.1888888888888889,0,42
1596159571.1599998,242.79623889923096,1.1888888888888889,0,42
1596159571.1699998,244.59439182281494,1.1888888888888889,0,42
1596159571.1799998,246.3946475982666,1.1888888888888889,0,42
1596159571.1899998,248.19490337371826,1.1888888888888889,0,42
1596159571.1999998,249.99696159362793,1.1888888888888889,0,42
1596159571.2099998,251.7961015701294,1.1888888888888889,0,42
1596159571.2199998,253.59691524505615,1.1888888888888889,0,42
1596159571.2299998,255.39721393585205,1.1888888888888889,0,42
1596159571.2399998,257.1948518753052,1.1888888888888889,0,42
1596159571.2499998,258.99772548675537,1.1888888888888889,0,42
1596159571.2599998,260.79497718811035,1.1888888888888889,0,42
1596159571.2699997,262.5966920852661,1.1888888888888889,0,42
1596159571.2799997,264.3950595855713,1.1888888888888889,0,42
1596159571.2899997,266.1966886520386,1.1888888888888889,0,42
1596159571.2999997,267.9964723587036,1.1888888888888889,0,42
1596159571.3099997,269.7944107055664,1.1888888888888889,0,42
1596159571.3199997,271.5956964492798,1.1888888888888889,0,42
1596159571.3299997,273.39440727233887,1.1888888888888889,0,42
1596159571.3399997,275.1971950531006,1.1888888888888889,0,42
1596159571.3499997,276.9946184158325,1.1888888888888889,0,42
1596159571.3599997,278.79508876800537,1.1888888888888889,0,42
1596159571.3699996,280.5967607498169,1.1888888888888889,0,42
1596159571.3799996,282.3948278427124,1.1888888888888889,0,42
1596159571.3899996,284.19628524780273,1.1888888888888889,0,42
1596159571.3999996,285.9968843460083,1.1888888888888889,0,42
1596159571.4099996,287.7959384918213,1.1888888888888889,0,42
1596159571.4199996,289.59718132019043,1.1888888888888889,0,42
1596159571.4299996,291.39434719085693,1.1888888888888889,0,42
1596159571.4399996,293.1943883895874,1.1888888888888889,0,42
1596159571.4499996,294.996618270874,1.1888888888888889,0,42
1596159571.4599996,296.79627323150635,1.1888888888888889,0,42
1596159571.4699996,298.5962715148926,1.1888888888888889,0,42
1596159571.4799995,300.39451026916504,1.1888888888888889,0,42
1596159571.4899995,302.1954526901245,1.1888888888888889,0,42
1596159571.4999995,303.994592666626,1.1888888888888889,0,42
1596159571.5099995,305.7967367172241,1.1888888888888889,0,42
1596159571.5199995,307.5973358154297,1.1888888888888889,0,42
1596159571.5299995,309.39591789245605,1.1888888888888889,0,42
1596159571.5399995,311.19565868377686,1.1888888888888889,0,42
1596159571.5499995,312.99484157562256,1.1888888888888889,0,42
1596159571.5599995,314.7950973510742,1.1888888888888889,0,42
1596159571.5699995,316.5949239730835,1.1888888888888889,0,42
1596159571.5799994,318.3949222564697,1.1888888888888889,0,42
1596159571.5899994,320.1955213546753,1.1888888888888889,0,42
1596159571.5999994,321.99521923065186,1.1888888888888889,0,42
1596159571.6099994,323.79538917541504,1.1888888888888889,0,42
1596159571.6199994,325.5951728820801,1.1888888888888889,0,42
1596159571.6299994,327.39512825012207,1.1888888888888889,0,42
1596159571.6399994,329.1967144012451,1.1888888888888889,0,42
1596159571.6499994,330.9967555999756,1.1888888888888889,0,42
1596159571.6599994,332.7976121902466,1.1888888888888889,0,42
1596159571.6699994,334.5948209762573,1.1888888888888889,0,42
1596159571.6799994,336.3957633972168,1.1888888888888889,0,42
1596159571.6899993,338.1954183578491,1.1888888888888889,0,42
1596159571.6999993,339.99520206451416,1.1888888888888889,0,42
1596159571.7099993,341.7959728240967,1.1888888888888889,0,42
1596159571.7199993,343.59678649902344,1.1888888888888889,0,42
1596159571.7299993,345.3953685760498,1.1888888888888889,0,42
1596159571.7399993,347.1975555419922,1.1888888888888889,0,42
1596159571.7499993,348.9961805343628,1.1888888888888889,0,42
1596159571.7589805,350.6108703613281,1.1888888888888889,0
1596159571.7589805,357.1832611083984,1.2254021708170573,0
1596159571.7599993,357.3684408187866,1.2254021708170573,0,42
1596159571.7699993,359.1671516418457,1.2254021708170573,0,42
1596159571.774634,360,1.2254021708170573,1
1596159571.774634,0,0,0
1596159571.7846339,1.8017578125,0,0,42
1596159571.7946339,3.601198196411133,0,0,42
1596159571.8046339,5.400080680847168,0,0,42
1596159571.8146338,7.203254699707031,0,0,42
1596159571.8246338,9.001150131225586,0,0,42
1596159571.8346338,10.800676345825195,0,0,42
1596159571.8446338,12.600932121276855,0,0,42
1596159571.8546338,14.402604103088379,0,0,42
1596159571.8646338,16.201701164245605,0,0,42
1596159571.8653548,16.329760551452637,0,0
1596159571.8653548,4.89892816543579,-0.06350462436676026,0
1596159571.8746338,6.571253299713134,-0.06350462436676026,0,42
1596159571.8846338,8.370436191558838,-0.06350462436676026,0,42
1596159571.8946338,10.172194004058838,-0.06350462436676026,0,42
1596159571.9046338,11.970776081085205,-0.06350462436676026,0,42
1596159571.9146338,13.771246433258057,-0.06350462436676026,0,42
1596159571.9246337,15.569485187530518,-0.06350462436676026,0,42
1596159571.9346337,17.36918306350708,-0.06350462436676026,0,42
1596159571.9446337,19.171885013580322,-0.06350462436676026,0,42
1596159571.9546337,20.969651699066162,-0.06350462436676026,0,42
1596159571.9646337,22.772224903106693,-0.06350462436676026,0,42
1596159571.9746337,24.569905757904056,-0.06350462436676026,0,42
1596159571.9846337,26.370204448699955,-0.06350462436676026,0,42
1596159571.9946337,28.169773578643802,-0.06350462436676026,0,42
1596159572.0046337,29.97032976150513,-0.06350462436676026,0,42
1596159572.0146337,31.769770145416263,-0.06350462436676026,0,42
1596159572.0246336,33.571656703948975,-0.06350462436676026,0,42
1596159572.0346336,35.36972379684448,-0.06350462436676026,0,42
1596159572.0446336,37.17058038711548,-0.06350462436676026,0,42
1596159572.0546336,38.97087907791138,-0.06350462436676026,0,42
1596159572.0646336,40.77203607559204,-0.06350462436676026,0,42
1596159572.0746336,42.57237768173218,-0.06350462436676026,0,42
1596159572.0846336,44.36975812911987,-0.06350462436676026,0,42
1596159572.0946336,46.17185926437378,-0.06350462436676026,0,42
1596159572.1046336,47.97181463241577,-0.06350462436676026,0,42
1596159572.1146336,49.769752979278564,-0.06350462436676026,0,42
1596159572.1246336,51.57005167007446,-0.06350462436676026,0,42
1596159572.1346335,53.37035036087036,-0.06350462436676026,0,42
1596159572.1446335,55.17017698287964,-0.06350462436676026,0,42
1596159572.1546335,56.97013235092163,-0.06350462436676026,0,42
1596159572.1646335,58.771503925323486,-0.06350462436676026,0,42
1596159572.1746335,60.56969976425171,-0.06350462436676026,0,42
1596159572.1846335,62.3707709312439,-0.06350462436676026,0,42
1596159572.1946335,64.1719708442688,-0.06350462436676026,0,42
1596159572.2046335,65.96999502182007,-0.06350462436676026,0,42
1596159572.2146335,67.76952123641968,-0.06350462436676026,0,42
1596159572.2246335,69.5717511177063,-0.06350462436676026,0,42
1596159572.2346334,71.36943197250366,-0.06350462436676026,0,42
1596159572.2446334,73.17041730880737,-0.06350462436676026,0,42
1596159572.2546334,74.97050142288208,-0.06350462436676026,0,42
1596159572.2646334,76.76998472213745,-0.06350462436676026,0,42
1596159572.2746334,78.57062673568726,-0.06350462436676026,0,42
1596159572.2846334,80.37002420425415,-0.06350462436676026,0,42
1596159572.2946334,82.17109537124634,-0.06350462436676026,0,42
1596159572.3046334,83.96984910964966,-0.06350462436676026,0,42
1596159572.3146334,85.77147817611694,-0.06350462436676026,0,42
1596159572.3246334,87.56997442245483,-0.06350462436676026,0,42
1596159572.3346334,89.37138891220093,-0.06350462436676026,0,42
1596159572.3446333,91.16975641250609,-0.06350462436676026,0,42
1596159572.3546333,92.96941137313841,-0.06350462436676026,0,42
1596159572.3646333,94.77065420150755,-0.06350462436676026,0,42
1596159572.3746333,96.5693221092224,-0.06350462436676026,0,42
1596159572.3846333,98.37013578414916,-0.06350462436676026,0,42
1596159572.3946333,100.16974782943724,-0.06350462436676026,0,42
1596159572.4046333,101.97034692764281,-0.06350462436676026,0,42
1596159572.4146333,103.7719759941101,-0.06350462436676026,0,42
1596159572.4246333,105.57034349441527,-0.06350462436676026,0,42
1596159572.4346333,107.3692259788513,-0.06350462436676026,0,42
1596159572.4446332,109.16965341567992,-0.06350462436676026,0,42
1596159572.4546332,110.97089624404906,-0.06350462436676026,0,42
1596159572.4646332,112.77029371261595,-0.06350462436676026,0,42
1596159572.4746332,114.56969118118285,-0.06350462436676026,0,42
1596159572.4846332,116.37209272384642,-0.06350462436676026,0,42
1596159572.4946332,118.17110395431517,-0.06350462436676026,0,42
1596159572.5046332,119.96921396255492,-0.06350462436676026,0,42
1596159572.5146332,121.77011346817015,-0.06350462436676026,0,42
1596159572.5246332,123.56959676742552,-0.06350462436676026,0,42
1596159572.5346332,125.37174081802367,-0.06350462436676026,0,42
1596159572.5446332,127.1706233024597,-0.06350462436676026,0,42
1596159572.5546331,128.97143697738647,-0.06350462436676026,0,42
1596159572.5646331,130.76950407028198,-0.06350462436676026,0,42
1596159572.5746331,132.57031774520874,-0.06350462436676026,0,42
1596159572.584633,134.36992979049683,-0.06350462436676026,0,42
1596159572.594633,136.1705288887024,-0.06350462436676026,0,42
1596159572.604633,137.97001218795776,-0.06350462436676026,0,42
1596159572.614633,139.76983880996704,-0.06350462436676026,0,42
1596159572.624633,141.57039499282837,-0.06350462436676026,0,42
1596159572.634633,143.37047910690308,-0.06350462436676026,0,42
1596159572.644633,145.17004823684692,-0.06350462436676026,0,42
1596159572.654633,146.9706473350525,-0.06350462436676026,0,42
1596159572.664633,148.76957273483276,-0.06350462436676026,0,42
1596159572.674633,150.5691418647766,-0.06350462436676026,0,42
1596159572.684633,152.37081384658813,-0.06350462436676026,0,42
1596159572.694633,154.17046880722046,-0.06350462436676026,0,42
1596159572.704633,155.96926546096802,-0.06350462436676026,0,42
1596159572.714633,157.77196741104126,-0.06350462436676026,0,42
1596159572.724633,159.569176197052,-0.06350462436676026,0,42
1596159572.734633,161.36960363388062,-0.06350462436676026,0,42
1596159572.744633,163.17131853103638,-0.06350462436676026,0,42
1596159572.754633,164.97135972976685,-0.06350462436676026,0,42
1596159572.764633,166.77054262161255,-0.06350462436676026,0,42
1596159572.774633,168.57114171981812,-0.06350462436676026,0,42
1596159572.784633,170.37083959579468,-0.06350462436676026,0,42
1596159572.794633,172.1712670326233,-0.06350462436676026,0,42
1596159572.804633,173.97122240066528,-0.06350462436676026,0,42
1596159572.814633,175.77027654647827,-0.06350462436676026,0,42
1596159572.824633,177.5711760520935,-0.06350462436676026,0,42
1596159572.8346329,179.36954355239868,-0.06350462436676026,0,42
1596159572.8446329,181.17168760299683,-0.06350462436676026,0,42
1596159572.8546329,182.96906805038452,-0.06350462436676026,0,42
1596159572.8646328,184.77177000045776,-0.06350462436676026,0,42
1596159572.8746328,186.56910753250122,-0.06350462436676026,0,42
1596159572.8846328,188.37069368362427,-0.06350462436676026,0,42
1596159572.8946328,190.1706919670105,-0.06350462436676026,0,42
1596159572.9046328,191.9704327583313,-0.06350462436676026,0,42
1596159572.9146328,193.7701735496521,-0.06350462436676026,0,42
1596159572.9246328,195.57055807113647,-0.06350462436676026,0,42
1596159572.9346328,197.3702130317688,-0.06350462436676026,0,42
1596159572.9446328,199.171284198761,-0.06350462436676026,0,42
1596159572.9546328,200.97184038162231,-0.06350462436676026,0,42
1596159572.9646327,202.77231073379517,-0.06350462436676026,0,42
1596159572.9746327,204.57097864151,-0.06350462436676026,0,42
1596159572.9846327,206.36908864974976,-0.06350462436676026,0,42
