Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.1,Start_phase = 180
Timestamp,Phase,Offset,Ping?
1595897468.000032,180,0,0
1595897468.0100567,181.80338859558105,1.0,0
1595897468.0200393,183.6002540588379,1.0,0
1595897468.0300565,185.40334224700928,1.0,0
1595897468.040057,187.20342636108398,1.0,0
1595897468.050046,189.00145053863525,1.0,0
1595897468.060044,190.80110549926758,1.0,0
1595897468.0700464,192.6015329360962,1.0,0
1595897468.0800464,194.40153121948242,1.0,0
1595897468.0900536,196.2028169631958,1.0,0
1595897468.100047,198.0016565322876,1.0,0
1595897468.1100485,199.80191230773926,1.0,0
1595897468.1200483,201.60186767578125,1.0,0
1595897468.1300387,203.40014934539795,1.0,0
1595897468.1400461,205.20147800445557,1.0,0
1595897468.1500556,207.00319290161133,1.0,0
1595897468.1600409,208.80053043365479,1.0,0
1595897468.1700494,210.6020736694336,1.0,0
1595897468.1800416,212.40065574645996,1.0,0
1595897468.1900558,214.2032289505005,1.0,0
1595897468.2000515,216.00245475769043,1.0,0
1595897468.2100558,217.80322551727295,1.0,0
1595897468.2200408,219.60052013397217,1.0,0
1595897468.2300434,221.40099048614502,1.0,0
1595897468.2400475,223.2017183303833,1.0,0
1595897468.2500541,225.0029182434082,1.0,0
1595897468.260039,226.80021286010742,1.0,0
1595897468.2700412,228.6005973815918,1.0,0
1595897468.2800498,230.4021406173706,1.0,0
1595897468.2900388,232.20016479492188,1.0,0
1595897468.3000436,234.00102138519287,1.0,0
1595897468.3100483,235.80187797546387,1.0,0
1595897468.3200393,237.60024547576904,1.0,0
1595897468.330049,239.40200328826904,1.0,0
1595897468.3400443,241.2011432647705,1.0,0
1595897468.3500383,243.00006866455078,1.0,0
1595897468.360048,244.80182647705078,1.0,0
1595897468.3700485,246.6019105911255,1.0,0
1595897468.3800464,248.40152263641357,1.0,0
1595897468.3900454,250.20134925842285,1.0,0
1595897468.4000375,251.99993133544922,1.0,0
1595897468.4100559,253.8032341003418,1.0,0
1595897468.420056,255.60327529907227,1.0,0
1595897468.430049,257.40198612213135,1.0,0
1595897468.4400377,259.1999673843384,1.0,0
1595897468.4500566,261.00335597991943,1.0,0
1595897468.460041,262.8005647659302,1.0,0
1595897468.4700549,264.6030521392822,1.0,0
1595897468.480043,266.40090465545654,1.0,0
1595897468.4900491,268.20201873779297,1.0,0
1595897468.5000458,270.00141620635986,1.0,0
1595897468.5100489,271.8019723892212,1.0,0
1595897468.5200548,273.6030435562134,1.0,0
1595897468.5300438,275.40106773376465,1.0,0
1595897468.540054,277.2029113769531,1.0,0
1595897468.5500407,279.000506401062,1.0,0
1595897468.5600517,280.8024787902832,1.0,0
1595897468.570045,282.60127544403076,1.0,0
1595897468.5800407,284.4005012512207,1.0,0
1595897468.590041,286.2005424499512,1.0,0
1595897468.6000552,288.0031156539917,1.0,0
1595897468.6100438,289.8010540008545,1.0,0
1595897468.6200378,291.59997940063477,1.0,0
1595897468.630045,293.40126514434814,1.0,0
1595897468.640051,295.20233631134033,1.0,0
1595897468.6500385,297.0001029968262,1.0,0
1595897468.6600537,298.80284786224365,1.0,0
1595897468.6700513,300.6024169921875,1.0,0
1595897468.6800487,302.4019432067871,1.0,0
1595897468.6900387,304.20013904571533,1.0,0
1595897468.7000403,306.00043773651123,1.0,0
1595897468.710043,307.8009080886841,1.0,0
1595897468.7200413,309.60060596466064,1.0,0
1595897468.7300432,311.4009475708008,1.0,0
1595897468.7400439,313.2010746002197,1.0,0
1595897468.7500436,315.0010299682617,1.0,0
1595897468.760042,316.8007278442383,1.0,0
1595897468.7700472,318.60167026519775,1.0,0
1595897468.7800515,320.4024410247803,1.0,0
1595897468.7900522,322.2025680541992,1.0,0
1595897468.8000383,324.00007724761963,1.0,0
1595897468.8100414,325.80063343048096,1.0,0
1595897468.820055,327.60307788848877,1.0,0
1595897468.830039,329.40020084381104,1.0,0
1595897468.8400543,331.2029457092285,1.0,0
1595897468.8500555,333.00315856933594,1.0,0
1595897468.860042,334.8007535934448,1.0,0
1595897468.870037,336.59985065460205,1.0,0
1595897468.8800533,338.4027671813965,1.0,0
1595897468.8900387,340.2001476287842,1.0,0
1595897468.9000494,342.00207710266113,1.0,0
1595897468.9100504,343.8022470474243,1.0,0
1595897468.9200482,345.6018590927124,1.0,0
1595897468.930039,347.40018367767334,1.0,0
1595897468.9400458,349.2014265060425,1.0,0
1595897468.9500544,351.0029697418213,1.0,0
1595897468.9600458,352.80142307281494,1.0,0
1595897468.970051,354.6023654937744,1.0,0
1595897468.9800465,356.4015483856201,1.0,0
1595897468.9900546,358.20300579071045,1.0,0
1595897468.9977906,359.59547996520996,1.0,0
1595897468.9977906,359.63593196868896,1.000224733352661,0
1595897468.99983,360,1.000224733352661,1
1595897468.99983,0,0,0
1595897469.0098374,1.8013286590576172,0,0
1595897469.0198345,3.6008119583129883,0,0
1595897469.0298312,5.400209426879883,0,0
1595897469.0398355,7.200980186462402,0,0
1595897469.0498414,9.00205135345459,0,0
1595897469.05984,10.80179214477539,0,0
1595897469.0698452,12.602734565734863,0,0
1595897469.0798438,14.402475357055664,0,0
1595897469.0898304,16.20007038116455,0,0
1595897469.0998404,18.00187110900879,0,0
1595897469.10984,19.801783561706543,0,0
1595897469.1198387,21.601567268371582,0,0
1595897469.1298301,23.400020599365234,0,0
1595897469.1398373,25.201306343078613,0,0
1595897469.1498473,27.00310707092285,0,0
1595897469.1598365,28.80117416381836,0,0
1595897469.169844,30.602502822875977,0,0
1595897469.179835,32.40091323852539,0,0
1595897469.1898375,34.201340675354004,0,0
1595897469.1998482,36.00327014923096,0,0
1595897469.2098372,37.80129432678223,0,0
