Timestamp,Phase,Heading,HeadPing?,Timer,TimerPing?
1596051208.9076438,60.0,60.0,0,0,0
1596051208.9176967,61.80798053741455,60.0,0,1.8079805374145508,0
1596051208.9276845,63.60579013824463,60.0,0,3.605790138244629,0
1596051208.9376855,65.40596008300781,60.0,0,5.4059600830078125,0
1596051208.9476676,67.20273971557617,60.0,0,7.202739715576172,0
1596051208.957693,69.0073299407959,60.0,0,9.007329940795898,0
1596051208.9676754,70.8041524887085,60.0,0,10.804152488708496,0
1596051208.97767,72.60316371917725,60.0,0,12.603163719177246,0
1596051208.9876695,74.403076171875,60.0,0,14.403076171875,0
1596051208.997675,76.20406150817871,60.0,0,16.20406150817871,0
1596051209.0076668,78.00260066986084,60.0,0,18.00260066986084,0
1596051209.0176637,79.80204105377197,60.0,0,19.802041053771973,0
1596051209.0276668,81.6025972366333,60.0,0,21.6025972366333,0
1596051209.0376656,83.40238094329834,60.0,0,23.40238094329834,0
1596051209.0476563,85.20070552825928,60.0,0,25.200705528259277,0
1596051209.0576696,87.00310707092285,60.0,0,27.00310707092285,0
1596051209.0676544,88.80035877227783,60.0,0,28.800358772277832,0
1596051209.0776525,90.60001373291016,60.0,0,30.600013732910156,0
1596051209.0876586,92.40112781524658,60.0,0,32.40112781524658,0
1596051209.0976636,94.20202732086182,60.0,0,34.202027320861816,0
1596051209.107662,96.00172519683838,60.0,0,36.00172519683838,0
1596051209.117668,97.80279636383057,60.0,0,37.802796363830566,0
1596051209.1276712,99.60339546203613,60.0,0,39.60339546203613,0
1596051209.1376712,101.40339374542236,60.0,0,41.40339374542236,0
1596051209.1476607,103.20150375366211,60.0,0,43.20150375366211,0
1596051209.1576707,105.00330448150635,60.0,0,45.00330448150635,0
1596051209.1676521,106.79995536804199,60.0,0,46.79995536804199,0
1596051209.1776705,108.60325813293457,60.0,0,48.60325813293457,0
1596051209.1876535,110.40020942687988,60.0,0,50.40020942687988,0
1596051209.1976724,112.20359802246094,60.0,0,52.20359802246094,0
1596051209.2076533,114.0001630783081,60.0,0,54.000163078308105,0
1596051209.2176597,115.80132007598877,60.0,0,55.80132007598877,0
1596051209.2276618,117.60170459747314,60.0,0,57.601704597473145,0
1596051209.237652,119.3999433517456,60.0,0,59.399943351745605,0
1596051209.2476592,121.20122909545898,60.0,0,61.201229095458984,0
1596051209.257674,123.00388813018799,60.0,0,63.00388813018799,0
1596051209.267663,124.80191230773926,60.0,0,64.80191230773926,0
1596051209.2776618,126.6016960144043,60.0,0,66.6016960144043,0
1596051209.2876637,128.40203762054443,60.0,0,68.40203762054443,0
1596051209.297654,130.2002763748169,60.0,0,70.2002763748169,0
1596051209.3076608,132.00151920318604,60.0,0,72.00151920318604,0
1596051209.317673,133.80370616912842,60.0,0,73.80370616912842,0
1596051209.3276548,135.60044288635254,60.0,0,75.60044288635254,0
1596051209.3376727,137.40365982055664,60.0,0,77.40365982055664,0
1596051209.3476524,139.20001029968262,60.0,0,79.20001029968262,0
1596051209.357671,141.00335597991943,60.0,0,81.00335597991943,0
1596051209.3676598,142.80133724212646,60.0,0,82.80133724212646,0
1596051209.3776686,144.6029233932495,60.0,0,84.60292339324951,0
1596051209.38767,146.40317916870117,60.0,0,86.40317916870117,0
1596051209.397655,148.2004737854004,60.0,0,88.20047378540039,0
1596051209.40767,150.00317573547363,60.0,0,90.00317573547363,0
1596051209.4176736,151.80381774902344,60.0,0,91.80381774902344,0
1596051209.4276648,153.60222816467285,60.0,0,93.60222816467285,0
1596051209.437674,155.40390014648438,60.0,0,95.40390014648438,0
1596051209.4476578,157.2009801864624,60.0,0,97.2009801864624,0
1596051209.4576564,159.0007209777832,60.0,0,99.0007209777832,0
1596051209.46766,160.801362991333,60.0,0,100.80136299133301,0
1596051209.4776525,162.60003089904785,60.0,0,102.60003089904785,0
1596051209.4876697,164.40311908721924,60.0,0,104.40311908721924,0
1596051209.4976683,166.20285987854004,60.0,0,106.20285987854004,0
1596051209.5076542,168.0003261566162,60.0,0,108.00032615661621,0
1596051209.5176554,169.80053901672363,60.0,0,109.80053901672363,0
1596051209.5276556,171.6005802154541,60.0,0,111.6005802154541,0
1596051209.537655,173.40049266815186,60.0,0,113.40049266815186,0
1596051209.547653,175.20010471343994,60.0,0,115.20010471343994,0
1596051209.5576527,177.00006008148193,60.0,0,117.00006008148193,0
1596051209.5676699,178.80314826965332,60.0,0,118.80314826965332,0
1596051209.5776618,180.60168743133545,60.0,0,120.60168743133545,0
1596051209.5876746,182.40400314331055,60.0,0,122.40400314331055,0
1596051209.5976539,184.20026779174805,60.0,0,124.20026779174805,0
1596051209.607654,186.00030899047852,60.0,0,126.00030899047852,0
1596051209.6176596,187.80129432678223,60.0,0,127.80129432678223,0
1596051209.6276553,189.60052013397217,60.0,0,129.60052013397217,0
1596051209.637658,191.40103340148926,60.0,0,131.40103340148926,0
1596051209.6476588,193.2011604309082,60.0,0,133.2011604309082,0
1596051209.6576645,195.00218868255615,60.0,0,135.00218868255615,0
1596051209.6676526,196.80004119873047,60.0,0,136.80004119873047,0
1596051209.6776721,198.60355854034424,60.0,0,138.60355854034424,0
1596051209.687664,200.40209770202637,60.0,0,140.40209770202637,0
1596051209.6976604,202.20145225524902,60.0,0,142.20145225524902,0
1596051209.7076626,204.0018367767334,60.0,0,144.0018367767334,0
1596051209.7176714,205.80342292785645,60.0,0,145.80342292785645,0
1596051209.7276735,207.60380744934082,60.0,0,147.60380744934082,0
1596051209.7376683,209.4028615951538,60.0,0,149.4028615951538,0
1596051209.7476592,211.20122909545898,60.0,0,151.20122909545898,0
1596051209.757675,213.00405979156494,60.0,0,153.00405979156494,0
1596051209.7676582,214.8010540008545,60.0,0,154.8010540008545,0
1596051209.7776535,216.60019397735596,60.0,0,156.60019397735596,0
1596051209.7876654,218.4023380279541,60.0,0,158.4023380279541,0
1596051209.7976685,220.20289421081543,60.0,0,160.20289421081543,0
1596051209.8076675,222.0027208328247,60.0,0,162.0027208328247,0
1596051209.8176572,223.8008737564087,60.0,0,163.8008737564087,0
1596051209.8276615,225.6016445159912,60.0,0,165.6016445159912,0
1596051209.8376725,227.4036169052124,60.0,0,167.4036169052124,0
1596051209.8476706,229.20327186584473,60.0,0,169.20327186584473,0
1596051209.8576608,231.0015106201172,60.0,0,171.0015106201172,0
1596051209.8676643,232.802152633667,60.0,0,172.802152633667,0
1596051209.8776572,234.60086345672607,60.0,0,174.60086345672607,0
1596051209.8876717,236.40347957611084,60.0,0,176.40347957611084,0
1596051209.8976705,238.20326328277588,60.0,0,178.20326328277588,0
1596051209.907671,240.0033473968506,60.0,0,180.0033473968506,0
1596051209.9176724,241.80360317230225,60.0,0,181.80360317230225,0
1596051209.927659,243.60119819641113,60.0,0,183.60119819641113,0
1596051209.937667,245.40261268615723,60.0,0,185.40261268615723,0
1596051209.94767,247.20316886901855,60.0,0,187.20316886901855,0
1596051209.957665,249.00226593017578,60.0,0,189.00226593017578,0
1596051209.9676585,250.80110549926758,60.0,0,190.80110549926758,0
1596051209.9776714,252.60342121124268,60.0,0,192.60342121124268,0
1596051209.9876704,254.40324783325195,60.0,0,194.40324783325195,0
1596051209.997662,256.20174407958984,60.0,0,196.20174407958984,0
1596051210.007661,258.0015707015991,60.0,0,198.00157070159912,0
1596051210.0176573,259.80088233947754,60.0,0,199.80088233947754,0
1596051210.0276585,261.60109519958496,60.0,0,201.60109519958496,0
1596051210.0376627,263.4018659591675,60.0,0,203.40186595916748,0
1596051210.0476658,265.2024221420288,60.0,0,205.2024221420288,0
1596051210.0576563,267.0007038116455,60.0,0,207.0007038116455,0
1596051210.0676682,268.80284786224365,60.0,0,208.80284786224365,0
1596051210.0776632,270.6019449234009,60.0,0,210.60194492340088,0
1596051210.0876672,272.40267276763916,60.0,0,212.40267276763916,0
1596051210.0976608,274.20151233673096,60.0,0,214.20151233673096,0
1596051210.1076546,276.000394821167,60.0,0,216.000394821167,0
1596051210.1176584,277.80107975006104,60.0,0,217.80107975006104,0
1596051210.1276605,279.6014642715454,60.0,0,219.6014642715454,0
1596051210.1376736,281.40382289886475,60.0,0,221.40382289886475,0
1596051210.1476595,283.2012891769409,60.0,0,223.20128917694092,0
1596051210.1576593,285.0012445449829,60.0,0,225.0012445449829,0
1596051210.1676617,286.8016719818115,60.0,0,226.80167198181152,0
1596051210.1776721,288.60355854034424,60.0,0,228.60355854034424,0
1596051210.1876647,290.4022264480591,60.0,0,230.40222644805908,0
1596051210.1976666,292.2025680541992,60.0,0,232.20256805419922,0
1596051210.2076523,293.99999141693115,60.0,0,233.99999141693115,0
1596051210.217671,295.80333709716797,60.0,0,235.80333709716797,0
1596051210.2276564,297.60071754455566,60.0,0,237.60071754455566,0
1596051210.2376544,299.400372505188,60.0,0,239.400372505188,0
1596051210.2476604,301.2014436721802,60.0,0,241.20144367218018,0
1596051210.2576737,303.00384521484375,60.0,0,243.00384521484375,0
1596051210.2676642,304.80212688446045,60.0,0,244.80212688446045,0
1596051210.2776635,306.60199642181396,60.0,0,246.60199642181396,0
1596051210.2876713,308.40341091156006,60.0,0,248.40341091156006,0
1596051210.297662,310.201735496521,60.0,0,250.201735496521,0
1596051210.3076577,312.00096130371094,60.0,0,252.00096130371094,0
1596051210.3176656,313.80237579345703,60.0,0,253.80237579345703,0
1596051210.327667,315.6026315689087,60.0,0,255.6026315689087,0
1596051210.3376575,317.4009132385254,60.0,0,257.4009132385254,0
1596051210.3476677,319.20275688171387,60.0,0,259.20275688171387,0
1596051210.3576558,321.0006093978882,60.0,0,261.0006093978882,0
1596051210.3676524,322.8000068664551,60.0,0,262.8000068664551,0
1596051210.3776734,324.6037817001343,60.0,0,264.6037817001343,0
1596051210.3876734,326.4037799835205,60.0,0,266.4037799835205,0
1596051210.3976524,328.20000171661377,60.0,0,268.20000171661377,0
1596051210.407653,330.0001287460327,60.0,0,270.0001287460327,0
1596051210.4176545,331.8003845214844,60.0,0,271.8003845214844,0
1596051210.4276679,333.60278606414795,60.0,0,273.60278606414795,0
1596051210.4376514,335.39982318878174,60.0,0,275.39982318878174,0
1596051210.4476714,337.203426361084,60.0,0,277.203426361084,0
1596051210.457669,339.00299549102783,60.0,0,279.00299549102783,0
1596051210.4676518,340.7999038696289,60.0,0,280.7999038696289,0
