Timestamp,HeadingPhase,Heading,HeadPing?,TimerPhase,TimerPing?
1596055323.0001464,140.0,140.0,0,0,0
1596055323.0101683,141.80291652679443,140.0,0,1.8029165267944336,0
1596055323.0201645,143.60222816467285,140.0,0,3.6022281646728516,0
1596055323.0301669,145.40265560150146,140.0,0,5.402655601501465,0
1596055323.0401669,147.2026538848877,140.0,0,7.202653884887695,0
1596055323.0501704,149.0032958984375,140.0,0,9.0032958984375,0
1596055323.060166,150.8024787902832,140.0,0,10.802478790283203,0
1596055323.0701728,152.60372161865234,140.0,0,12.603721618652344,0
1596055323.0801709,154.40337657928467,140.0,0,14.403376579284668,0
1596055323.0901737,156.20388984680176,140.0,0,16.203889846801758,0
1596055323.1001537,158.00028324127197,140.0,0,18.000283241271973,0
1596055323.1101532,159.80019569396973,140.0,0,19.800195693969727,0
1596055323.1201565,161.6007947921753,140.0,0,21.600794792175293,0
1596055323.130159,163.4012222290039,140.0,0,23.401222229003906,0
1596055323.140158,165.20104885101318,140.0,0,25.201048851013184,0
1596055323.1501563,167.00074672698975,140.0,0,27.000746726989746,0
1596055323.160171,168.80340576171875,140.0,0,28.80340576171875,0
1596055323.1701522,170.60001373291016,140.0,0,30.600013732910156,0
1596055323.1801596,172.40134239196777,140.0,0,32.40134239196777,0
1596055323.1901696,174.203143119812,140.0,0,34.20314311981201,0
1596055323.2001617,176.00172519683838,140.0,0,36.00172519683838,0
1596055323.21017,177.80322551727295,140.0,0,37.80322551727295,0
1596055323.220164,179.60215091705322,140.0,0,39.60215091705322,0
1596055323.2301674,181.4027500152588,140.0,0,41.40275001525879,0
1596055323.2401714,183.20347785949707,140.0,0,43.20347785949707,0
1596055323.2501588,185.00120162963867,140.0,0,45.00120162963867,0
1596055323.2601528,186.80012702941895,140.0,0,46.800127029418945,0
1596055323.2701614,188.60167026519775,140.0,0,48.601670265197754,0
1596055323.2801678,190.40282726287842,140.0,0,50.40282726287842,0
1596055323.2901685,192.20295429229736,140.0,0,52.20295429229736,0
1596055323.3001695,194.00312423706055,140.0,0,54.00312423706055,0
1596055323.310155,195.80050468444824,140.0,0,55.80050468444824,0
1596055323.3201582,197.6011037826538,140.0,0,57.60110378265381,0
1596055323.3301528,199.40011501312256,140.0,0,59.40011501312256,0
1596055323.3401642,201.20217323303223,140.0,0,61.20217323303223,0
1596055323.3501732,203.0038022994995,140.0,0,63.00380229949951,0
1596055323.360168,204.8028564453125,140.0,0,64.8028564453125,0
1596055323.3701692,206.60306930541992,140.0,0,66.60306930541992,0
1596055323.3801696,208.40315341949463,140.0,0,68.40315341949463,0
1596055323.3901708,210.20336627960205,140.0,0,70.20336627960205,0
1596055323.400157,212.00087547302246,140.0,0,72.00087547302246,0
1596055323.4101737,213.80387783050537,140.0,0,73.80387783050537,0
1596055323.4201725,215.6036615371704,140.0,0,75.60366153717041,0
1596055323.4301522,217.4000120162964,140.0,0,77.40001201629639,0
1596055323.440168,219.20284271240234,140.0,0,79.20284271240234,0
1596055323.4501648,221.00228309631348,140.0,0,81.00228309631348,0
1596055323.4601562,222.80073642730713,140.0,0,82.80073642730713,0
1596055323.470159,224.60124969482422,140.0,0,84.60124969482422,0
1596055323.4801748,226.40408039093018,140.0,0,86.40408039093018,0
1596055323.4901617,228.2017183303833,140.0,0,88.2017183303833,0
1596055323.50017,230.00321865081787,140.0,0,90.00321865081787,0
1596055323.5101748,231.80407524108887,140.0,0,91.80407524108887,0
1596055323.5201733,233.60381603240967,140.0,0,93.60381603240967,0
