Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.5,Start_phase = 294
Timestamp,Phase,Offset,Ping?
1596153125,294,0,0
1596153125.01,295.79527759552,1.6333333333333333,0,42
1596153125.02,297.59703540802,1.6333333333333333,0,42
1596153125.03,299.3938579559326,1.6333333333333333,0,42
1596153125.04,301.1944570541382,1.6333333333333333,0,42
1596153125.05,302.9943265914917,1.6333333333333333,0,42
1596153125.06,304.7955265045166,1.6333333333333333,0,42
1596153125.07,306.59621143341064,1.6333333333333333,0,42
1596153125.08,308.39483642578125,1.6333333333333333,0,42
1596153125.09,310.1952209472656,1.6333333333333333,0,42
1596153125.1,311.99521923065186,1.6333333333333333,0,42
1596153125.11,313.79538917541504,1.6333333333333333,0,42
1596153125.12,315.59650325775146,1.6333333333333333,0,42
1596153125.1299999,317.3968448638916,1.6333333333333333,0,42
1596153125.1399999,319.19508361816406,1.6333333333333333,0,42
1596153125.1499999,320.9953393936157,1.6333333333333333,0,42
1596153125.1599998,322.796968460083,1.6333333333333333,0,42
1596153125.1699998,324.59675216674805,1.6333333333333333,0,42
1596153125.1799998,326.39636421203613,1.6333333333333333,0,42
1596153125.1899998,328.19657707214355,1.6333333333333333,0,42
1596153125.1999998,329.9949016571045,1.6333333333333333,0,42
1596153125.2099998,331.7965307235718,1.6333333333333333,0,42
1596153125.2199998,333.5939540863037,1.6333333333333333,0,42
1596153125.2299998,335.3968276977539,1.6333333333333333,0,42
1596153125.2399998,337.1960105895996,1.6333333333333333,0,42
1596153125.2499998,338.99390602111816,1.6333333333333333,0,42
1596153125.2599998,340.7962646484375,1.6333333333333333,0,42
1596153125.2699997,342.5964775085449,1.6333333333333333,0,42
1596153125.2799997,344.3943729400635,1.6333333333333333,0,42
1596153125.2899997,346.1965169906616,1.6333333333333333,0,42
1596153125.2999997,347.99462699890137,1.6333333333333333,0,42
1596153125.3099997,349.79380989074707,1.6333333333333333,0,42
1596153125.3199997,351.59466648101807,1.6333333333333333,0,42
1596153125.3299997,353.3968963623047,1.6333333333333333,0,42
1596153125.3399997,355.19436264038086,1.6333333333333333,0,42
1596153125.3499997,356.99418926239014,1.6333333333333333,0,42
1596153125.352268,357.4019708633423,1.6333333333333333,0
1596153125.352268,358.70098543167114,1.6405500809351603,0
1596153125.3594897,360,1.6405500809351603,1
1596153125.3594897,0,0,0
1596153125.3694897,1.8010711669921875,0,0,42
1596153125.3794897,3.602142333984375,0,0,42
1596153125.3894897,5.401411056518555,0,0,42
1596153125.3994896,7.200937271118164,0,0,42
1596153125.4094896,9.000892639160156,0,0,42
1596153125.4194896,10.802693367004395,0,0,42
1596153125.4294896,12.60157585144043,0,0,42
1596153125.4394896,14.400372505187988,0,0,42
1596153125.4494896,16.20032787322998,0,0,42
1596153125.4594896,18.001012802124023,0,0,42
1596153125.4694896,19.80234146118164,0,0,42
1596153125.4794896,21.601524353027344,0,0,42
1596153125.4894896,23.400192260742188,0,0,42
1596153125.4994895,25.200705528259277,0,0,42
1596153125.5094895,27.000789642333984,0,0,42
1596153125.5194895,28.800573348999023,0,0,42
1596153125.5294895,30.603275299072266,0,0,42
1596153125.5394895,32.40112781524658,0,0,42
1596153125.5494895,34.202327728271484,0,0,42
1596153125.5594895,36.003098487854004,0,0,42
1596153125.5694895,37.80223846435547,0,0,42
1596153125.5794895,39.60266590118408,0,0,42
1596153125.5894895,41.400818824768066,0,0,42
1596153125.5994895,43.20244789123535,0,0,42
1596153125.6094894,45.00274658203125,0,0,42
1596153125.6194894,46.80227279663086,0,0,42
1596153125.6294894,48.601627349853516,0,0,42
1596153125.6394894,50.40278434753418,0,0,42
1596153125.6494894,52.201924324035645,0,0,42
1596153125.6594894,54.000678062438965,0,0,42
1596153125.6694894,55.800418853759766,0,0,42
1596153125.6794894,57.600717544555664,0,0,42
1596153125.6894894,59.40153121948242,0,0,42
1596153125.6994894,61.20101451873779,0,0,42
1596153125.7094893,63.00092697143555,0,0,42
1596153125.7194893,64.80144023895264,0,0,42
1596153125.7294893,66.60036563873291,0,0,42
1596153125.7394893,68.40250968933105,0,0,42
1596153125.7494893,70.20336627960205,0,0,42
1596153125.7594893,72.00134754180908,0,0,42
1596153125.7694893,73.80289077758789,0,0,42
1596153125.7794893,75.60194492340088,0,0,42
1596153125.7894893,77.40237236022949,0,0,42
1596153125.7994893,79.20104026794434,0,0,42
1596153125.8094893,81.00211143493652,0,0,42
1596153125.8194892,82.80241012573242,0,0,42
1596153125.8294892,84.6002197265625,0,0,42
1596153125.8394892,86.40017509460449,0,0,42
1596153125.8494892,88.20279121398926,0,0,42
1596153125.8594892,90.00085830688477,0,0,42
1596153125.8694892,91.80089950561523,0,0,42
1596153125.8794892,93.60231399536133,0,0,42
1596153125.8894892,95.40128231048584,0,0,42
1596153125.8994892,97.20295429229736,0,0,42
1596153125.9094892,99.00089263916016,0,0,42
1596153125.9194891,100.8010196685791,0,0,42
1596153125.9294891,102.60063171386719,0,0,42
1596153125.9394891,104.40260410308838,0,0,42
1596153125.949489,106.20217323303223,0,0,42
1596153125.959489,108.00024032592773,0,0,42
1596153125.969489,109.80294227600098,0,0,42
1596153125.979489,111.59989356994629,0,0,42
1596153125.989489,113.40220928192139,0,0,42
1596153125.999489,115.20272254943848,0,0,42
1596153126.009489,117.00143337249756,0,0,42
1596153126.019489,118.80246162414551,0,0,42
1596153126.029489,120.60267448425293,0,0,42
1596153126.039489,122.40267276763916,0,0,42
1596153126.049489,124.20232772827148,0,0,42
1596153126.059489,126.001296043396,0,0,42
1596153126.069489,127.80189514160156,0,0,42
1596153126.079489,129.6027946472168,0,0,42
1596153126.089489,131.40081882476807,0,0,42
1596153126.099489,133.20043087005615,0,0,42
1596153126.109489,135.00150203704834,0,0,42
1596153126.119489,136.80055618286133,0,0,42
1596153126.129489,138.6029577255249,0,0,42
1596153126.139489,140.40042400360107,0,0,42
1596153126.149489,142.20308303833008,0,0,42
1596153126.159489,144.00235176086426,0,0,42
1596153126.169489,145.80071926116943,0,0,42
1596153126.179489,147.60028839111328,0,0,42
1596153126.189489,149.4005012512207,0,0,42
1596153126.1994889,151.20118618011475,0,0,42
1596153126.2094889,153.0018711090088,0,0,42
1596153126.2194889,154.80212688446045,0,0,42
1596153126.2294888,156.60075187683105,0,0,42
1596153126.2394888,158.4015655517578,0,0,42
1596153126.2494888,160.20259380340576,0,0,42
1596153126.2594888,162.0031499862671,0,0,42
1596153126.2694888,163.80151748657227,0,0,42
1596153126.2794888,165.6024169921875,0,0,42
1596153126.2894888,167.40190029144287,0,0,42
1596153126.2994888,169.20327186584473,0,0,42
1596153126.3094888,171.00103855133057,0,0,42
