Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.3,Start_phase = 225
Timestamp,Phase,Offset,Ping?
1596153225,225,0,0
1596153225.01,226.79901123046875,1.25,0,42
1596153225.02,228.59609127044678,1.25,0,42
1596153225.03,230.39626121520996,1.25,0,42
1596153225.04,232.19853401184082,1.25,0,42
1596153225.05,233.9955711364746,1.25,0,42
1596153225.06,235.79612731933594,1.25,0,42
1596153225.07,237.5971555709839,1.25,0,42
1596153225.08,239.3981409072876,1.25,0,42
1596153225.09,241.1987829208374,1.25,0,42
1596153225.1,242.99560546875,1.25,0,42
1596153225.11,244.7980499267578,1.25,0,42
1596153225.12,246.59693241119385,1.25,0,42
1596153225.1299999,248.39602947235107,1.25,0,42
1596153225.1399999,250.19688606262207,1.25,0,42
1596153225.1499999,251.99791431427002,1.25,0,42
1596153225.1599998,253.79859924316406,1.25,0,42
1596153225.1699998,255.59911251068115,1.25,0,42
1596153225.1799998,257.39550590515137,1.25,0,42
1596153225.1899998,259.1984224319458,1.25,0,42
1596153225.1999998,260.99644660949707,1.25,0,42
1596153225.2099998,262.79704570770264,1.25,0,42
1596153225.2199998,264.5976448059082,1.25,0,42
1596153225.2299998,266.39644145965576,1.25,0,42
1596153225.2399998,268.19562435150146,1.25,0,42
1596153225.2499998,269.99557971954346,1.25,0,42
1596153225.2599998,271.7983675003052,1.25,0,42
1596153225.2699997,273.59570503234863,1.25,0,42
1596153225.2799997,275.3977632522583,1.25,0,42
1596153225.2899997,277.19552993774414,1.25,0,42
1596153225.2999997,278.9991331100464,1.25,0,42
1596153225.3099997,280.79647064208984,1.25,0,42
1596153225.3199997,282.5988721847534,1.25,0,42
1596153225.3299997,284.39732551574707,1.25,0,42
1596153225.3399997,286.1992120742798,1.25,0,42
1596153225.3499997,287.9974937438965,1.25,0,42
1596153225.3599997,289.79766368865967,1.25,0,42
1596153225.3699996,291.59894943237305,1.25,0,42
1596153225.3799996,293.39542865753174,1.25,0,42
1596153225.3899996,295.1982593536377,1.25,0,42
1596153225.3999996,296.99864387512207,1.25,0,42
1596153225.4099996,298.7955951690674,1.25,0,42
1596153225.4199996,300.5979537963867,1.25,0,42
1596153225.4299996,302.39773750305176,1.25,0,42
1596153225.4399996,304.19734954833984,1.25,0,42
1596153225.4499996,305.99721908569336,1.25,0,42
