Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0,Coupling Strength = 0.7,Start_phase = 225
Timestamp,Phase,Offset,Ping?
1596153275,225,0,0
1596153275.01,226.79699420928955,1.25,0,42
1596153275.02,228.5978078842163,1.25,0,42
1596153275.03,230.39802074432373,1.25,0,42
1596153275.04,232.1982765197754,1.25,0,42
1596153275.05,233.99664402008057,1.25,0,42
1596153275.06,235.79848766326904,1.25,0,42
1596153275.07,237.59809970855713,1.25,0,42
1596153275.08,239.3962526321411,1.25,0,42
1596153275.09,241.19749546051025,1.25,0,42
1596153275.1,242.99624919891357,1.25,0,42
1596153275.11,244.79616165161133,1.25,0,42
1596153275.12,246.59615993499756,1.25,0,42
1596153275.1299999,248.39637279510498,1.25,0,42
1596153275.1399999,250.19830226898193,1.25,0,42
1596153275.1499999,251.99928760528564,1.25,0,42
1596153275.1599998,253.79756927490234,1.25,0,42
1596153275.1699998,255.59645175933838,1.25,0,42
1596153275.1799998,257.3958921432495,1.25,0,42
1596153275.1899998,259.19816493988037,1.25,0,42
1596153275.1999998,260.99743366241455,1.25,0,42
1596153275.2099998,262.79730319976807,1.25,0,42
1596153275.2199998,264.5991897583008,1.25,0,42
1596153275.2299998,266.39888763427734,1.25,0,42
1596153275.2399998,268.19764137268066,1.25,0,42
1596153275.2499998,269.9959659576416,1.25,0,42
1596153275.2599998,271.79733753204346,1.25,0,42
1596153275.2699997,273.59806537628174,1.25,0,42
1596153275.2799997,275.3966474533081,1.25,0,42
1596153275.2899997,277.19608783721924,1.25,0,42
1596153275.2999997,278.9987897872925,1.25,0,42
1596153275.3099997,280.7989168167114,1.25,0,42
1596153275.3199997,282.59822845458984,1.25,0,42
1596153275.3299997,284.3984842300415,1.25,0,42
1596153275.3399997,286.1963367462158,1.25,0,42
1596153275.3499997,287.9982662200928,1.25,0,42
1596153275.3599997,289.7967195510864,1.25,0,42
1596153275.3699996,291.59693241119385,1.25,0,42
1596153275.3799996,293.39667320251465,1.25,0,42
1596153275.3899996,295.1989459991455,1.25,0,42
1596153275.3999996,296.9990301132202,1.25,0,42
1596153275.4099996,298.7982988357544,1.25,0,42
1596153275.4199996,300.59911251068115,1.25,0,42
1596153275.4299996,302.3988962173462,1.25,0,42
1596153275.4399996,304.19580459594727,1.25,0,42
1596153275.4499996,305.99730491638184,1.25,0,42
1596153275.4599996,307.7988910675049,1.25,0,42
1596153275.4699996,309.5987606048584,1.25,0,42
1596153275.4799995,311.39678478240967,1.25,0,42
1596153275.4899995,313.1969976425171,1.25,0,42
1596153275.4999995,314.996395111084,1.25,0,42
1596153275.5099995,316.79866790771484,1.25,0,42
1596153275.5199995,318.59652042388916,1.25,0,42
1596153275.5299995,320.39660453796387,1.25,0,42
1596153275.5399995,322.19789028167725,1.25,0,42
1596153275.5499995,323.9972448348999,1.25,0,42
1596153275.5599995,325.79737186431885,1.25,0,42
1596153275.5699995,327.59767055511475,1.25,0,42
1596153275.5799994,329.39698219299316,1.25,0,42
1596153275.5899994,331.1986541748047,1.25,0,42
1596153275.5999994,332.998309135437,1.25,0,42
1596153275.6099994,334.79822158813477,1.25,0,42
1596153275.6199994,336.5979194641113,1.25,0,42
1596153275.6299994,338.39714527130127,1.25,0,42
1596153275.6399994,340.19787311553955,1.25,0,42
1596153275.6499994,341.9987726211548,1.25,0,42
1596153275.6599994,343.7959814071655,1.25,0,42
1596153275.6699994,345.59808254241943,1.25,0,42
1596153275.6799994,347.39752292633057,1.25,0,42
1596153275.6899993,349.19644832611084,1.25,0,42
1596153275.6999993,350.9972620010376,1.25,0,42
1596153275.7099993,352.796573638916,1.25,0,42
1596153275.7199993,354.596529006958,1.25,0,42
1596153275.7299993,356.3966131210327,1.25,0,42
1596153275.7399993,358.1983709335327,1.25,0,42
1596153275.7499993,359.99858379364014,1.25,0,42
1596153275.7500367,360,1.25,1
1596153275.7500367,0,0,0
1596153275.7600367,1.8002986907958984,0,0,42
1596153275.7700367,3.6022281646728516,0,0,42
1596153275.7800367,5.401968955993652,0,0,42
1596153275.783613,6.04372501373291,0,0
1596153275.783613,1.8131175041198735,-0.02350337505340576,0
1596153275.7900367,2.9712738990783696,-0.02350337505340576,0,42
1596153275.8000367,4.770370960235597,-0.02350337505340576,0,42
1596153275.8100367,6.572085857391358,-0.02350337505340576,0,42
1596153275.8200366,8.371612071990967,-0.02350337505340576,0,42
1596153275.8300366,10.171481609344482,-0.02350337505340576,0,42
1596153275.8400366,11.969849109649658,-0.02350337505340576,0,42
1596153275.8500366,13.772722721099854,-0.02350337505340576,0,42
1596153275.8600366,15.56958818435669,-0.02350337505340576,0,42
1596153275.8649733,16.45797872543335,-0.02350337505340576,0
1596153275.8649733,4.937393617630007,-0.08750662565231322,0
1596153275.8700366,5.8498167514801045,-0.08750662565231322,0,42
1596153275.8800366,7.651145410537722,-0.08750662565231322,0,42
1596153275.8900366,9.45144410133362,-0.08750662565231322,0,42
1596153275.9000366,11.252214860916139,-0.08750662565231322,0,42
1596153275.9100366,13.050796937942506,-0.08750662565231322,0,42
1596153275.9200366,14.84972233772278,-0.08750662565231322,0,42
1596153275.9300365,16.65126557350159,-0.08750662565231322,0,42
1596153275.9400365,18.44928975105286,-0.08750662565231322,0,42
1596153275.9500365,20.250403833389285,-0.08750662565231322,0,42
1596153275.9600365,22.049200487136844,-0.08750662565231322,0,42
1596153275.9700365,23.851172876358035,-0.08750662565231322,0,42
1596153275.9800365,25.651857805252078,-0.08750662565231322,0,42
1596153275.9900365,27.44953866004944,-0.08750662565231322,0,42
1596153276.0000365,29.250781488418582,-0.08750662565231322,0,42
1596153276.0100365,31.05185265541077,-0.08750662565231322,0,42
1596153276.0200365,32.8498339176178,-0.08750662565231322,0,42
