Timestamp,Phase,Angle,Ping?
1595368087.160414,,0,0
1595368087.1704223,,0,0
1595368087.1804676,,0,0
1595368087.1904979,,0,0
1595368087.2005146,,0,0
1595368087.2105436,,0,0
1595368087.220557,,0,0
1595368087.2305918,,0,0
1595368087.2405927,,0,0
1595368087.250652,,0,0
1595368087.2606554,,0,0
1595368087.2706676,,0,0
1595368087.2806735,,0,0
1595368087.2906814,,0,0
1595368087.3006868,,0,0
1595368087.3107085,,0,0
1595368087.3207152,,0,0
1595368087.3307343,,0,0
1595368087.340756,,0,0
1595368087.3507566,,0,0
1595368087.3607714,,0,0
1595368087.370783,,0,0
1595368087.3807936,,0,0
1595368087.3907936,,0,0
1595368087.4008145,,0,0
1595368087.4108357,,0,0
1595368087.4208376,,0,0
1595368087.430843,,0,0
1595368087.440847,,0,0
1595368087.4508493,,0,0
1595368087.4608629,,0,0
1595368087.4708776,,0,0
1595368087.4808984,,0,0
1595368087.4909093,,0,0
1595368087.5009234,,0,0
1595368087.5109494,,0,0
1595368087.5209587,,0,0
1595368087.5309756,,0,0
1595368087.5409992,,0,0
1595368087.5510185,,0,0
1595368087.5610347,,0,0
1595368087.5710583,,0,0
1595368087.5810611,,0,0
1595368087.5910857,,0,0
1595368087.6011114,,0,0
1595368087.6111226,,0,0
1595368087.621143,,0,0
1595368087.6311665,,0,0
1595368087.6411722,,0,0
1595368087.6511836,,0,0
1595368087.661201,,0,0
1595368087.671225,,0,0
1595368087.6812365,,0,0
1595368087.6912398,,0,0
1595368087.7012553,,0,0
1595368087.7112586,,0,0
1595368087.7212663,,0,0
1595368087.7312722,,0,0
1595368087.7412953,,0,0
1595368087.75131,,0,0
1595368087.761328,,0,0
1595368087.771352,,0,0
1595368087.781376,,0,0
1595368087.7913902,,0,0
1595368087.8014057,,0,0
1595368087.8114336,,0,0
1595368087.821451,,0,0
1595368087.8314712,,0,0
1595368087.841484,,0,0
1595368087.851494,,0,0
1595368087.861512,,0,0
1595368087.8715413,,0,0
1595368087.8815563,,0,0
1595368087.8915794,,0,0
1595368087.901595,,0,0
1595368087.9116387,,0,0
1595368087.921664,,0,0
1595368087.9316835,,0,0
1595368087.9416888,,0,0
1595368087.9517126,,0,0
1595368087.9617186,,0,0
1595368087.9717455,,0,0
1595368087.9817653,,0,0
1595368087.9917922,,0,0
1595368088.0018177,,0,0
1595368088.011825,,0,0
1595368088.0218472,,0,0
1595368088.0318584,,0,0
1595368088.0418615,,0,0
1595368088.05187,,0,0
1595368088.061875,,0,0
1595368088.071882,,0,0
1595368088.0818977,,0,0
1595368088.0919263,,0,0
1595368088.101933,,0,0
1595368088.1119602,,0,0
1595368088.121963,,0,0
1595368088.1319926,,0,0
1595368088.1420217,,0,0
1595368088.15203,,0,0
1595368088.1620433,,0,0
1595368088.1720614,,0,0
1595368088.1820796,,0,0
1595368088.1920996,,0,0
1595368088.2021127,,0,0
1595368088.212122,,0,0
1595368088.222143,,0,0
1595368088.2321687,,0,0
1595368088.2421885,,0,0
1595368088.2522051,,0,0
1595368088.2622287,,0,0
1595368088.272258,,0,0
1595368088.282277,,0,0
1595368088.2922933,,0,0
1595368088.302307,,0,0
1595368088.3123214,,0,0
1595368088.3223326,,0,0
1595368088.332336,,0,0
1595368088.3423593,,0,0
1595368088.3523736,,0,0
1595368088.3623772,,0,0
1595368088.3723907,,0,0
1595368088.382406,,0,0
1595368088.3924322,,0,0
1595368088.4024467,,0,0
1595368088.4124613,,0,0
1595368088.4224658,,0,0
1595368088.4324942,,0,0
1595368088.4425025,,0,0
1595368088.452514,,0,0
1595368088.4625225,,0,0
1595368088.4725409,,0,0
1595368088.4825685,,0,0
1595368088.4925878,,0,0
1595368088.502609,,0,0
1595368088.5126355,,0,0
1595368088.5226429,,0,0
1595368088.5326507,,0,0
1595368088.5426602,,0,0
1595368088.552668,,0,0
1595368088.562683,,0,0
1595368088.5726907,,0,0
1595368088.5826988,,0,0
1595368088.5927022,,0,0
1595368088.6027203,,0,0
1595368088.6127312,,0,0
1595368088.6227536,,0,0
1595368088.6327643,,0,0
1595368088.6427894,,0,0
1595368088.6528025,,0,0
1595368088.6628215,,0,0
1595368088.6728344,,0,0
1595368088.682837,,0,0
1595368088.6928585,,0,0
1595368088.7028718,,0,0
1595368088.712892,,0,0
1595368088.7229137,,0,0
1595368088.7329252,,0,0
1595368088.742939,,0,0
1595368088.7529461,,0,0
1595368088.7629657,,0,0
1595368088.7729764,,0,0
1595368088.7829964,,0,0
1595368088.7930222,,0,0
1595368088.8030388,,0,0
1595368088.8130534,,0,0
1595368088.8230689,,0,0
1595368088.8330982,,0,0
1595368088.843127,,0,0
1595368088.8531353,,0,0
1595368088.8631392,,0,0
1595368088.8731496,,0,0
1595368088.8831708,,0,0
1595368088.8931832,,0,0
1595368088.903194,,0,0
1595368088.9132226,,0,0
1595368088.9232464,,0,0
1595368088.9332616,,0,0
1595368088.9432843,,0,0
1595368088.9533122,,0,0
1595368088.9633162,,0,0
1595368088.9733405,,0,0
1595368088.9833586,,0,0
1595368088.9933767,,0,0
1595368089.0033798,,0,0
1595368089.0134072,,0,0
1595368089.0234282,,0,0
1595368089.0334375,,0,0
1595368089.0434635,,0,0
1595368089.0534751,,0,0
1595368089.0634851,,0,0
1595368089.0734918,,0,0
1595368089.0835004,,0,0
1595368089.0935023,,0,0
1595368089.103514,,0,0
1595368089.1135304,,0,0
1595368089.1235337,,0,0
1595368089.1335604,,0,0
