Time Stamp,Phase Value,Heading,Ping?
1596210045.606474,360,275,1
1596210045.6064806,0,275,0
1596210045.60688,564.1218328475952,275,0
1596210045.606942,564.1218328475952,275,0
1596210045.616304,205.9287405014038,275,0
1596210045.6262798,207.72440433502197,275,0
1596210045.6362848,209.5253038406372,275,0
1596210045.646294,211.3269329071045,275,0
1596210045.6562977,213.1275749206543,275,0
1596210045.666293,214.92680072784424,275,0
1596210045.676274,216.72345161437988,275,0
1596210045.6862772,218.52392196655273,275,0
1596210045.6962829,220.32499313354492,275,0
1596210045.706262,222.12473392486572,275,0
1596210045.7162457,223.9217710494995,275,0
1596210045.726254,225.72322845458984,275,0
1596210045.7362494,227.52241134643555,275,0
1596210045.746245,229.32159423828125,275,0
1596210045.7562602,231.1242961883545,275,0
1596210045.7662582,232.92399406433105,275,0
1596210045.7762573,234.72382068634033,275,0
1596210045.7862527,236.52304649353027,275,0
1596210045.7962508,238.3227014541626,275,0
1596210045.8062465,240.1218843460083,275,0
1596210045.8162556,241.92347049713135,275,0
1596210045.8262608,243.72441291809082,275,0
1596210045.836252,245.52282333374023,275,0
1596210045.8462644,247.32513904571533,275,0
1596210045.856253,249.1230344772339,275,0
1596210045.8662508,250.92260360717773,275,0
1596210045.8762612,252.7245330810547,275,0
1596210045.8862493,254.52234268188477,275,0
1596210045.8962507,256.32264137268066,275,0
1596210045.9062443,258.12148094177246,275,0
1596210045.9162483,259.9221658706665,275,0
1596210045.9262486,261.72216415405273,275,0
1596210045.9362478,263.5221195220947,275,0
1596210045.9462588,265.3240489959717,275,0
1596210045.9562447,267.1216011047363,275,0
1596210045.966262,268.9246892929077,275,0
1596210045.976261,270.72447299957275,275,0
1596210045.9862459,272.521767616272,275,0
1596210045.996244,274.32137966156006,275,0
1596210046.006259,276.12412452697754,275,0
1596210046.01626,277.92433738708496,275,0
1596210046.0262456,279.7217607498169,275,0
1596210046.0362606,281.52437686920166,275,0
1596210046.0462544,283.32330226898193,275,0
1596210046.0562603,285.1243305206299,275,0
1596210046.0662518,286.9228267669678,275,0
1596210046.076254,288.7232542037964,275,0
1596210046.0862484,290.5223083496094,275,0
1596210046.096256,292.3235511779785,275,0
1596210046.106262,294.1247081756592,275,0
1596210046.1162457,295.92170238494873,275,0
1596210046.1262486,297.72225856781006,275,0
1596210046.136248,299.5221710205078,275,0
1596210046.1462533,301.3231134414673,275,0
1596210046.15626,303.1243562698364,275,0
1596210046.1662626,304.9247407913208,275,0
1596210046.1762545,306.72332286834717,275,0
1596210046.1862597,308.5242223739624,275,0
1596210046.1962492,310.32246112823486,275,0
1596210046.2062485,312.1222448348999,275,0
1596210046.2162578,313.9238739013672,275,0
1596210046.2262518,315.72279930114746,275,0
1596210046.236244,317.5213813781738,275,0
1596210046.2462564,319.3236970901489,275,0
1596210046.2562566,321.12369537353516,275,0
1596210046.26625,322.9224920272827,275,0
1596210046.2762606,324.72442150115967,275,0
1596210046.2862625,326.5247631072998,275,0
1596210046.2962446,328.3215856552124,275,0
1596210046.3062596,330.1242446899414,275,0
1596210046.3162608,331.92450046539307,275,0
1596210046.3262541,333.7232542037964,275,0
1596210046.3362577,335.52393913269043,275,0
1596210046.346264,337.3250102996826,275,0
1596210046.3562596,339.1241931915283,275,0
1596210046.3662453,340.9216594696045,275,0
1596210046.3762636,342.7250051498413,275,0
1596210046.3862596,344.52423095703125,275,0
1596210046.3962464,346.3219118118286,275,0
1596210046.4062643,348.12504291534424,275,0
1596210046.4162474,349.92199420928955,275,0
1596210046.4262466,351.7219066619873,275,0
1596210046.4362528,353.52302074432373,275,0
1596210046.4462516,355.32276153564453,275,0
1596210046.4562619,357.12464809417725,275,0
1596210046.4662502,358.92258644104004,275,0
1596210046.4723358,360,275,1
1596210046.4723384,0,275,0
1596210046.482242,1.801004409790039,275,0
1596210046.4922547,3.6033201217651367,275,0
1596210046.5022497,5.402417182922363,275,0
1596210046.5122547,7.203359603881836,275,0
1596210046.522246,9.00177001953125,275,0
1596210046.5322385,10.800437927246094,275,0
1596210046.5422552,12.603483200073242,275,0
1596210046.552246,14.40180778503418,275,0
1596210046.5622392,16.200647354125977,275,0
1596210046.5722566,18.003692626953125,275,0
1596210046.582254,19.803175926208496,275,0
1596210046.5922425,21.601157188415527,275,0
1596210046.6022563,23.403644561767578,275,0
1596210046.612244,25.201411247253418,275,0
1596210046.6222546,27.00334072113037,275,0
1596210046.6322384,28.8004207611084,275,0
1596210046.6422555,30.603508949279785,275,0
1596210046.652253,32.402992248535156,275,0
1596210046.6622465,34.20187473297119,275,0
1596210046.672247,36.00200176239014,275,0
1596210046.6822464,37.80187129974365,275,0
1596210046.6922526,39.60294246673584,275,0
1596210046.702241,41.40088081359863,275,0
1596210046.712242,43.201093673706055,275,0
1596210046.722254,45.00319480895996,275,0
1596210046.7322557,46.803579330444336,275,0
1596210046.7422428,48.60121726989746,275,0
1596210046.7522457,50.40177345275879,275,0
1596210046.7622395,52.200655937194824,275,0
1596210046.772245,54.001641273498535,275,0
1596210046.7822518,55.80284118652344,275,0
1596210046.7922406,57.60082244873047,275,0
1596210046.8022466,59.401893615722656,275,0
1596210046.8122516,61.20279312133789,275,0
1596210046.822253,63.00309181213379,275,0
1596210046.8322494,64.80244636535645,275,0
1596210046.8422496,66.60248756408691,275,0
1596210046.8522508,68.40270042419434,275,0
1596210046.8622482,70.2021837234497,275,0
1596210046.8722575,72.00385570526123,275,0
1596210046.8822534,73.80308151245117,275,0
1596210046.8922498,75.6025218963623,275,0
1596210046.9022489,77.40234851837158,275,0
1596210046.9122455,79.20170307159424,275,0
1596210046.9222412,81.00097179412842,275,0
1596210046.9322417,82.80101299285889,275,0
1596210046.942245,84.60165500640869,275,0
1596210046.9522457,86.4017391204834,275,0
1596210046.9622388,88.20049285888672,275,0
1596210046.972248,90.00216484069824,275,0
1596210046.9822538,91.80315017700195,275,0
1596210046.9922493,93.60241889953613,275,0
1596210047.002243,95.40130138397217,275,0
1596210047.012245,97.20168590545654,275,0
1596210047.0222576,99.00387287139893,275,0
1596210047.032257,100.80378532409668,275,0
1596210047.0422409,102.6008653640747,275,0
1596210047.0522487,104.40232276916504,275,0
1596210047.0622454,106.2016773223877,275,0
1596210047.0722558,108.00356388092041,275,0
1596210047.082241,109.80085849761963,275,0
1596210047.0922425,111.60115718841553,275,0
1596210047.1022391,113.40059757232666,275,0
1596210047.1122518,115.20287036895752,275,0
1596210047.1222377,117.00037956237793,275,0
1596210047.132257,118.80381107330322,275,0
1596210047.142243,120.60123443603516,275,0
1596210047.1522472,122.40204811096191,275,0
1596210047.1622398,124.20067310333252,275,0
1596210047.1722467,126.0019588470459,275,0
1596210047.182245,127.8016996383667,275,0
1596210047.1922543,129.6032428741455,275,0
1596210047.202242,131.4009666442871,275,0
1596210047.2122524,133.20298194885254,275,0
1596210047.2222543,135.00328063964844,275,0
1596210047.232246,136.80177688598633,275,0
1596210047.2422423,138.60108852386475,275,0
1596210047.2522547,140.4033613204956,275,0
1596210047.2622576,142.20396041870117,275,0
1596210047.2722447,144.0015983581543,275,0
1596210047.2822397,145.80069541931152,275,0
1596210047.2922394,147.60056495666504,275,0
1596210047.3022456,149.4017219543457,275,0
1596210047.3122563,151.20360851287842,275,0
1596210047.322237,153.0001735687256,275,0
1596210047.3322556,154.80356216430664,275,0
1596210047.3422446,156.60150051116943,275,0
1596210047.3522553,158.40347290039062,275,0
1596210047.3622477,160.202054977417,275,0
1596210047.3722486,162.0022678375244,275,0
1596210047.3822463,163.80183696746826,275,0
1596210047.3922422,165.6010627746582,275,0
1596210047.4022436,167.4013614654541,275,0
1596210047.412243,169.20127391815186,275,0
1596210047.4222374,171.0002851486206,275,0
1596210047.4322512,172.80272960662842,275,0
1596210047.4422545,174.60337162017822,275,0
1596210047.4522526,176.40302658081055,275,0
1596210047.46224,178.20066452026367,275,0
