Time Stamp,Phase Value,Heading,Ping?
1596209864.1668284,360,190,1
1596209864.1668327,0,190,0
1596209864.6667018,6.000235557556152,190,0
1596209864.9518836,9.420877456665039,190,0
1596209864.9519503,9.420877456665039,189.52895612716674,0
1596209865.1667,11.529168796539295,189.52895612716674,0
1596209865.6667016,17.52919454574584,189.52895612716674,0
1596209866.1667078,23.529271793365467,189.52895612716674,0
1596209866.666706,29.529254627227772,189.52895612716674,0
1596209867.166713,35.5293375968933,189.52895612716674,0
1596209867.6667087,41.52928609848021,189.52895612716674,0
1596209868.1667037,47.52922315597533,189.52895612716674,0
1596209868.6667085,53.529277515411366,189.52895612716674,0
1596209869.1667018,59.52919740676879,189.52895612716674,0
1596209869.666709,65.52929182052611,189.52895612716674,0
1596209870.1667073,71.52926607131957,189.52895612716674,0
1596209870.6667023,77.52921171188353,189.52895612716674,0
1596209871.166705,83.52924318313597,189.52895612716674,0
1596209871.6667178,89.52939195632933,189.52895612716674,0
1596209871.7694936,90.76122255325316,189.52895612716674,0
1596209871.7695763,90.76122255325316,184.99089499950406,0
1596209872.1667054,90.9911763334274,184.99089499950406,0
1596209872.666715,96.99128791332242,184.99089499950406,0
1596209873.166711,102.99124785900113,184.99089499950406,0
1596209873.666707,108.9912049436569,184.99089499950406,0
1596209874.1667001,114.99111911296842,184.99089499950406,0
1596209874.6667073,120.99120208263395,184.99089499950406,0
1596209875.1667147,126.99129363536832,184.99089499950406,0
1596209875.666711,132.99124785900113,184.99089499950406,0
1596209876.166708,138.9912163877487,184.99089499950406,0
1596209876.6667104,144.99124499797819,184.99089499950406,0
1596209877.1666985,150.99109908580778,184.99089499950406,0
1596209877.6667163,156.99132224559781,184.99089499950406,0
1596209878.1667092,162.99123069286344,184.99089499950406,0
1596209878.6667163,168.99131652355192,184.99089499950406,0
1596209879.166704,174.9911648893356,184.99089499950406,0
1596209879.6667109,180.99125072002408,184.99089499950406,0
1596209880.1667016,186.99113341808317,184.99089499950406,0
1596209880.6667173,192.9913279676437,184.99089499950406,0
