Time Stamp,Phase Value,Heading,Ping?
1596208830.7350326,98.82020473480225,90,0
1596208831.2350123,104.81996440887451,90,0
1596208831.7350233,110.82009315490723,90,0
1596208832.235012,116.81996726989746,90,0
1596208832.7350163,122.8200101852417,90,0
1596208833.2350264,128.82014179229736,90,0
1596208833.7350235,134.82008743286133,90,0
1596208834.2350225,140.82008743286133,90,0
1596208834.7350206,146.82007026672363,90,0
1596208835.2350206,152.82006454467773,90,0
1596208835.7350223,158.82009029388428,90,0
1596208836.2350228,164.8199872970581,90,0
1596208836.7350254,170.82012748718262,90,0
1596208837.046603,174.556471824646,90,0
1596208837.0466897,174.556471824646,81.2721764087677,0
1596208837.2350342,168.09234681129456,81.2721764087677,0
1596208837.7350187,174.0922209262848,81.2721764087677,0
1596208838.2350273,180.09232678413392,81.2721764087677,0
1596208838.735024,186.09228672981263,81.2721764087677,0
1596208839.2350311,192.09237542152405,81.2721764087677,0
1596208839.7350318,198.09237542152405,81.2721764087677,0
1596208840.235018,204.09221806526185,81.2721764087677,0
1596208840.735015,210.09216656684876,81.2721764087677,0
1596208841.235031,216.0923725605011,81.2721764087677,0
1596208841.7350187,222.092209482193,81.2721764087677,0
1596208842.2350135,228.0921579837799,81.2721764087677,0
1596208842.7350261,234.09229817390442,81.2721764087677,0
1596208843.2350135,240.0921637058258,81.2721764087677,0
1596208843.7350156,246.0921865940094,81.2721764087677,0
1596208843.7763376,246.58648838996888,81.2721764087677,0
1596208843.7764087,246.58648838996888,86.94285198926926,0
1596208844.2350218,257.7629308390617,86.94285198926926,0
1596208844.7350173,263.76288792371747,86.94285198926926,0
1596208845.2350163,269.7628736186027,86.94285198926926,0
1596208845.7350192,275.76290508985517,86.94285198926926,0
1596208846.2350194,281.76291081190107,86.94285198926926,0
1596208846.7350178,287.76288792371747,86.94285198926926,0
1596208847.2350206,293.7629251170158,86.94285198926926,0
1596208847.7350311,299.7630338358879,86.94285198926926,0
1596208848.2350125,305.76282784223554,86.94285198926926,0
1596208848.7350314,311.7630481410026,86.94285198926926,0
1596208849.2350135,317.7628364253044,86.94285198926926,0
1596208849.7350218,323.76293370008466,86.94285198926926,0
1596208850.235028,329.76301380872724,86.94285198926926,0
1596208850.735018,335.7628850626945,86.94285198926926,0
1596208851.235017,341.7628822016716,86.94285198926926,0
1596208851.735012,347.7628192591667,86.94285198926926,0
1596208852.235029,353.7630223917961,86.94285198926926,0
1596208852.7350223,359.76294514417646,86.94285198926926,0
1596208852.7548978,360,86.94285198926926,1
1596208852.7549007,0,86.94285198926926,0
1596208853.2548022,6.000287024974824,86.94285198926926,0
1596208853.7548075,12.000369994640351,86.94285198926926,0
1596208854.254792,18.000175445079805,86.94285198926926,0
1596208854.7547965,24.000235526561738,86.94285198926926,0
1596208855.254797,30.000241248607637,86.94285198926926,0
1596208855.754797,36.00022122144699,86.94285198926926,0
1596208856.2547963,42.00022694349289,86.94285198926926,0
1596208856.754805,48.00033852338791,86.94285198926926,0
1596208857.254792,54.0001811671257,86.94285198926926,0
1596208857.754788,60.00012966871262,86.94285198926926,0
1596208858.2548025,66.00029274702072,86.94285198926926,0
1596208858.7547998,72.00027558088303,86.94285198926926,0
1596208859.2547882,78.00013252973557,86.94285198926926,0
1596208859.7547925,84.0001868891716,86.94285198926926,0
1596208860.2548027,90.00030991315842,86.94285198926926,0
1596208860.7548,96.00027558088303,86.94285198926926,0
1596208861.2548018,102.00028702497482,86.94285198926926,0
1596208861.7548084,108.00037571668625,86.94285198926926,0
1596208862.2548072,114.00034138441086,86.94285198926926,0
1596208862.7547934,120.0001983332634,86.94285198926926,0
1596208863.2547922,126.0001811671257,86.94285198926926,0
1596208863.7547889,132.00014397382736,86.94285198926926,0
1596208864.254806,138.0003499674797,86.94285198926926,0
1596208864.7548141,144.00043865919113,86.94285198926926,0
1596208865.2547898,150.0001525568962,86.94285198926926,0
1596208865.7547927,156.0001868891716,86.94285198926926,0
1596208866.2548018,162.00028702497482,86.94285198926926,0
1596208866.6576357,166.83197113752365,86.94285198926926,0
1596208866.6577067,166.83197113752365,78.60125343239308,0
1596208866.7548048,159.65873424446585,78.60125343239308,0
1596208867.254797,165.65864269173147,78.60125343239308,0
1596208867.7548058,171.6587485495806,78.60125343239308,0
1596208868.2548018,177.6586913291216,78.60125343239308,0
1596208868.7547975,183.65864841377737,78.60125343239308,0
1596208869.2547994,189.65866271889212,78.60125343239308,0
1596208869.7548072,195.6587485495806,78.60125343239308,0
1596208870.2548006,201.65868846809866,78.60125343239308,0
1596208870.7547998,207.65867702400686,78.60125343239308,0
1596208871.2548006,213.65866844093802,78.60125343239308,0
1596208871.7548025,219.6587084952593,78.60125343239308,0
1596208872.2548,225.65867702400686,78.60125343239308,0
1596208872.7548003,231.65866557991507,78.60125343239308,0
1596208873.2547934,237.65859977638723,78.60125343239308,0
1596208873.7547913,243.6585740271807,78.60125343239308,0
1596208873.8495445,244.7936476889849,78.60125343239308,0
1596208873.8496149,244.7936476889849,84.36157104794384,0
1596208874.2548015,255.41899177853466,84.36157104794384,0
1596208874.754797,261.4189545852363,84.36157104794384,0
1596208875.2548075,267.4190776092231,84.36157104794384,0
1596208875.7547898,273.4188687545478,84.36157104794384,0
1596208876.254812,279.41913196865914,84.36157104794384,0
1596208876.7547996,285.4189946395576,84.36157104794384,0
1596208877.2548048,291.41905186001657,84.36157104794384,0
1596208877.754807,297.41907474820016,84.36157104794384,0
1596208878.2548182,303.419197772187,84.36157104794384,0
1596208878.754791,309.4188916427314,84.36157104794384,0
1596208879.2548015,315.4190089446723,84.36157104794384,0
1596208879.7547946,321.41891166989205,84.36157104794384,0
1596208880.2547998,327.41888878170846,84.36157104794384,0
1596208880.7547982,333.418971751374,84.36157104794384,0
1596208881.2548072,339.419083331269,84.36157104794384,0
1596208881.7547984,345.418971751374,84.36157104794384,0
1596208882.2548015,351.41894600216744,84.36157104794384,0
1596208882.7547946,357.4189316970527,84.36157104794384,0
1596208882.9700089,360,84.36157104794384,1
1596208882.970012,0,84.36157104794384,0
1596208883.469916,6.000369761627923,84.36157104794384,0
1596208883.9699235,12.000464175385247,84.36157104794384,0
1596208884.469907,18.000252459687005,84.36157104794384,0
1596208884.969915,24.000358317536126,84.36157104794384,0
1596208885.4699214,30.000438426178704,84.36157104794384,0
1596208885.969905,36.000072215241204,84.36157104794384,0
1596208886.4699147,42.00035545651318,84.36157104794384,0
1596208886.9699209,48.00041839901806,84.36157104794384,0
1596208887.4699202,54.00042698208691,84.36157104794384,0
1596208887.9699097,60.0002810699165,84.36157104794384,0
1596208888.4699042,66.00006363217236,84.36157104794384,0
1596208888.9699051,72.00008079831005,84.36157104794384,0
1596208889.4699042,78.00006935421825,84.36157104794384,0
1596208889.9699109,84.00030395810009,84.36157104794384,0
1596208890.4699092,90.0002810699165,84.36157104794384,0
1596208890.96991,96.0002867919624,84.36157104794384,0
1596208891.46991,102.00028965298534,84.36157104794384,0
1596208891.9699228,108.0004441482246,84.36157104794384,0
1596208892.4699173,114.00038120571972,84.36157104794384,0
1596208892.96992,120.00042126004101,84.36157104794384,0
1596208893.4699216,126.0004441482246,84.36157104794384,0
1596208893.9699078,132.00026676480175,84.36157104794384,0
1596208894.469915,138.00035545651318,84.36157104794384,0
1596208894.9699063,144.000083659333,84.36157104794384,0
1596208895.4699166,150.00037834469677,84.36157104794384,0
1596208895.9699087,156.00027820889355,84.36157104794384,0
1596208896.3172672,160.16699764553906,84.36157104794384,0
1596208896.3173373,160.16699764553906,76.3532211656669,0
1596208896.4699244,153.99212859822305,76.3532211656669,0
1596208896.9699197,159.9920685167411,76.3532211656669,0
1596208897.4699237,165.9921257372001,76.3532211656669,0
1596208897.9699078,171.991736638079,76.3532211656669,0
1596208898.4699225,177.99208854390176,76.3532211656669,0
1596208898.9699128,183.9919798250297,76.3532211656669,0
1596208899.4699228,189.9921085710624,76.3532211656669,0
1596208899.969922,195.99209998799356,76.3532211656669,0
1596208900.4699216,201.99209426594766,76.3532211656669,0
1596208900.969915,207.99199126912148,76.3532211656669,0
1596208901.4699123,213.9917137498954,76.3532211656669,0
1596208901.9699147,219.9917309160331,76.3532211656669,0
1596208902.469912,225.99197124196084,76.3532211656669,0
1596208902.9699183,231.99204848958047,76.3532211656669,0
1596208903.4699056,237.99173377705606,76.3532211656669,0
1596208903.9088998,243.25824760151895,76.3532211656669,0
1596208903.908971,243.25824760151895,82.19030878559094,0
1596208903.9699109,249.8290359737013,82.19030878559094,0
1596208904.4699194,255.82915327564223,82.19030878559094,0
1596208904.9699135,261.82907316699965,82.19030878559094,0
1596208905.469912,267.8290416957472,82.19030878559094,0
1596208905.9699116,273.8289816142653,82.19030878559094,0
1596208906.4699159,279.82903311267836,82.19030878559094,0
1596208906.9699252,285.8291532756422,82.19030878559094,0
1596208907.4699285,291.82920763507826,82.19030878559094,0
1596208907.9699125,297.82906744495375,82.19030878559094,0
1596208908.4699128,303.82906744495375,82.19030878559094,0
1596208908.9699202,309.829164719734,82.19030878559094,0
1596208909.469919,315.8291504146193,82.19030878559094,0
1596208909.9699254,321.8292276622389,82.19030878559094,0
1596208910.469913,327.82906744495375,82.19030878559094,0
1596208910.9699073,333.82899305835707,82.19030878559094,0
1596208911.4699159,339.82910749927504,82.19030878559094,0
1596208911.9699187,345.8291446925734,82.19030878559094,0
1596208912.469906,351.82881853595717,82.19030878559094,0
1596208912.969905,357.8289701701735,82.19030878559094,0
1596208913.1509519,360,82.19030878559094,1
1596208913.1509557,0,82.19030878559094,0
1596208913.6508248,6.00002596393567,82.19030878559094,0
1596208914.150835,12.000148987922486,82.19030878559094,0
1596208914.65084,18.00021479145032,82.19030878559094,0
1596208915.15084,24.00021193042737,82.19030878559094,0
1596208915.6508338,30.000123238715943,82.19030878559094,0
1596208916.1508355,36.00014612689954,82.19030878559094,0
1596208916.6508372,42.00016329303723,82.19030878559094,0
1596208917.1508384,48.000191903266725,82.19030878559094,0
1596208917.6508312,54.0001032115553,82.19030878559094,0
1596208918.1508274,60.00006315723401,82.19030878559094,0
1596208918.6508245,66.00002882495862,82.19030878559094,0
1596208919.1508307,72.00010607257825,82.19030878559094,0
1596208919.6508288,78.0000803233717,82.19030878559094,0
1596208920.1508386,84.00019762531262,82.19030878559094,0
1596208920.6508408,90.00022623554212,82.19030878559094,0
1596208921.1508272,96.00004599109631,82.19030878559094,0
1596208921.6508396,102.00020906940442,82.19030878559094,0
1596208922.150842,108.00023767963391,82.19030878559094,0
1596208922.6508338,114.00014040485364,82.19030878559094,0
1596208923.150832,120.000120377693,82.19030878559094,0
1596208923.6508248,126.00002882495862,82.19030878559094,0
1596208924.150837,132.00017473712904,82.19030878559094,0
1596208924.6508281,138.00007460132582,82.19030878559094,0
1596208925.1508257,144.00004026905043,82.19030878559094,0
1596208925.6508253,150.00004026905043,82.19030878559094,0
1596208926.0218234,154.45003530994398,82.19030878559094,0
1596208926.0218925,154.45003530994398,74.46780702009374,0
1596208926.150838,148.27768155470068,74.46780702009374,0
1596208926.650825,154.27752705946142,74.46780702009374,0
1596208927.150841,160.27772447004492,74.46780702009374,0
1596208927.6508284,166.2775671137827,74.46780702009374,0
1596208928.1508408,172.27772160902197,74.46780702009374,0
1596208928.65084,178.27771016493017,74.46780702009374,0
1596208929.1508448,184.2777530802744,74.46780702009374,0
1596208929.650844,190.27775594129736,74.46780702009374,0
1596208930.1508338,196.2776415003794,74.46780702009374,0
1596208930.6508327,202.27762719526464,74.46780702009374,0
1596208931.1508236,208.27751847639257,74.46780702009374,0
1596208931.6508284,214.2775728358286,74.46780702009374,0
1596208932.1508436,220.27775594129736,74.46780702009374,0
1596208932.6508386,226.27769013776953,74.46780702009374,0
1596208933.1508348,232.2776472224253,74.46780702009374,0
1596208933.6508281,238.2775671137827,74.46780702009374,0
1596208933.9531925,241.9043514384287,74.46780702009374,0
1596208933.9532638,241.9043514384287,80.3725894481723,0
1596208934.1508255,250.18230948753998,80.3725894481723,0
1596208934.6508255,256.18231234856296,80.3725894481723,0
1596208935.1508431,262.18252692528415,80.3725894481723,0
1596208935.6508255,268.1823209316318,80.3725894481723,0
1596208936.1508255,274.18231807060886,80.3725894481723,0
1596208936.6508286,280.18235812493015,80.3725894481723,0
1596208937.1508424,286.18252120323825,80.3725894481723,0
1596208937.6508262,292.18232951470065,80.3725894481723,0
1596208938.1508327,298.18240390129733,80.3725894481723,0
1596208938.6508358,304.182423928458,80.3725894481723,0
1596208939.1508236,310.1822980434482,80.3725894481723,0
1596208939.6508296,316.18235240288425,80.3725894481723,0
1596208940.1508365,322.1824439556186,80.3725894481723,0
1596208940.6508348,328.1824267894809,80.3725894481723,0
1596208941.150829,334.1823609859531,80.3725894481723,0
1596208941.650837,340.1824553997104,80.3725894481723,0
1596208942.1508348,346.1824267894809,80.3725894481723,0
1596208942.6508288,352.18235812493015,80.3725894481723,0
1596208943.1508307,358.18238673515964,80.3725894481723,0
1596208943.302439,360,80.3725894481723,1
1596208943.3024426,0,80.3725894481723,0
1596208943.8023229,6.000280717093204,80.3725894481723,0
1596208944.3023255,12.000320771414493,80.3725894481723,0
