Time Stamp,Phase Value,Heading,Ping?
1596210899.257342,316.31514072418213,90,0
1596210899.2673364,318.1142807006836,90,0
1596210899.2773538,319.9168539047241,90,0
1596210899.2873573,321.71753883361816,90,0
1596210899.2973433,323.5155200958252,90,0
1596210899.3074207,325.3286933898926,90,0
1596210899.3173518,327.1166753768921,90,0
1596210899.3273423,328.9153003692627,90,0
1596210899.3373153,330.71040630340576,90,0
1596210899.3473349,332.5140953063965,90,0
1596210899.3573403,334.3149948120117,90,0
1596210899.3673205,336.11138820648193,90,0
1596210899.3772957,337.91057109832764,90,0
1596210899.3873062,339.7125005722046,90,0
1596210899.3973043,341.5121126174927,90,0
1596210899.4072948,343.3103942871094,90,0
1596210899.417293,345.1100492477417,90,0
1596210899.427311,346.91330909729004,90,0
1596210899.4372926,348.7100028991699,90,0
1596210899.4473004,350.511417388916,90,0
1596210899.4572947,352.3103427886963,90,0
1596210899.467302,354.1116714477539,90,0
1596210899.477314,355.91381549835205,90,0
1596210899.4872952,357.7103805541992,90,0
1596210899.4972987,359.51106548309326,90,0
1596210899.5001745,360,90,1
1596210899.5001786,0,90,0
1596210899.5100482,1.8060064315795898,90,0
1596210899.520045,3.6054468154907227,90,0
1596210899.5300424,5.404973030090332,90,0
1596210899.5400434,7.205142974853516,90,0
1596210899.5500448,9.005441665649414,90,0
1596210899.560048,10.806083679199219,90,0
1596210899.5700374,12.604107856750488,90,0
1596210899.5800369,14.403977394104004,90,0
1596210899.590034,16.203417778015137,90,0
1596210899.600037,18.00405979156494,90,0
1596210899.610044,19.805302619934082,90,0
1596210899.6200461,21.60564422607422,90,0
1596210899.6300511,23.406543731689453,90,0
1596210899.6400464,25.205726623535156,90,0
1596210899.6500456,27.005596160888672,90,0
1596210899.660031,28.802976608276367,90,0
1596210899.6700516,30.60662269592285,90,0
1596210899.680043,32.405033111572266,90,0
1596210899.6900308,34.202842712402344,90,0
1596210899.700035,36.00369930267334,90,0
1596210899.7100441,37.805328369140625,90,0
1596210899.720033,39.603309631347656,90,0
1596210899.730034,41.403565406799316,90,0
1596210899.7400336,43.20347785949707,90,0
1596210899.7500336,45.0034761428833,90,0
1596210899.760047,46.8057918548584,90,0
1596210899.7700512,48.606605529785156,90,0
1596210899.780039,50.40445804595947,90,0
1596210899.790046,52.205657958984375,90,0
1596210899.800032,54.00312423706055,90,0
1596210899.8100412,55.80479621887207,90,0
1596210899.8200376,57.60410785675049,90,0
1596210899.8300316,59.40303325653076,90,0
