Time Stamp,Phase Value,Heading,Ping?
1596208834.772202,332.2662467956543,275,0
1596208835.272214,338.2663984298706,275,0
1596208835.772202,344.2662525177002,275,0
1596208836.2722118,350.2663698196411,275,0
1596208836.7722142,356.26640129089355,275,0
1596208837.083494,360,275,1
1596208837.0834973,0,275,0
1596208837.5833602,6.000133514404297,275,0
1596208838.0833526,12.000061988830566,275,0
1596208838.583356,18.000099182128906,275,0
1596208839.0833516,24.00005054473877,275,0
1596208839.5833685,30.000247955322266,275,0
1596208840.08337,36.00025939941406,275,0
1596208840.5833552,42.00009059906006,275,0
1596208841.0833552,48.00008773803711,275,0
1596208841.5833685,54.00025653839111,275,0
1596208842.0833604,60.00015926361084,275,0
1596208842.5833583,66.0001277923584,275,0
1596208843.0833712,72.0002851486206,275,0
1596208843.5833554,78.00008773803711,275,0
1596208843.8182547,80.81735134124756,275,0
1596208843.8183246,80.81735134124756,270.9591324329376,0
1596208844.0833569,79.95924305915833,270.9591324329376,0
1596208844.5833673,85.95937752723694,270.9591324329376,0
1596208845.0833662,91.95936036109924,270.9591324329376,0
1596208845.5833569,97.95924878120422,270.9591324329376,0
1596208846.0833538,103.95921158790588,270.9591324329376,0
1596208846.5833528,109.95919442176819,270.9591324329376,0
1596208847.0833688,115.95938611030579,270.9591324329376,0
1596208847.5833585,121.95926594734192,270.9591324329376,0
1596208848.0833554,127.95923161506653,270.9591324329376,0
1596208848.5833547,133.95922017097473,270.9591324329376,0
1596208849.0833657,139.9593517780304,270.9591324329376,0
1596208849.5833528,145.9592001438141,270.9591324329376,0
1596208850.0833554,151.95922875404358,270.9591324329376,0
1596208850.583371,157.95941758155823,270.9591324329376,0
1596208851.0833688,163.95939183235168,270.9591324329376,0
1596208851.5833602,169.95928597450256,270.9591324329376,0
1596208852.0833712,175.95942044258118,270.9591324329376,0
1596208852.5833669,181.95937180519104,270.9591324329376,0
1596208852.8032389,184.59635090827942,270.9591324329376,0
1596208852.8033097,184.59635090827942,279.7293148875236,0
1596208853.083367,196.7295456767082,279.7293148875236,0
1596208853.5833566,202.72943123579023,279.7293148875236,0
1596208854.0833569,208.72942837476728,279.7293148875236,0
1596208854.583352,214.72937401533125,279.7293148875236,0
1596208855.0833652,220.7295285105705,279.7293148875236,0
1596208855.5833638,226.72951420545576,279.7293148875236,0
1596208856.0833654,232.72953137159345,279.7293148875236,0
1596208856.5833673,238.72955998182294,279.7293148875236,0
1596208857.0833652,244.72952564954755,279.7293148875236,0
1596208857.5833642,250.7295170664787,279.7293148875236,0
1596208858.083369,256.72957142591474,279.7293148875236,0
1596208858.5833554,262.72941406965253,279.7293148875236,0
1596208859.0833523,268.7293825984001,279.7293148875236,0
1596208859.5833554,274.72941406965253,279.7293148875236,0
1596208860.083366,280.72953709363935,279.7293148875236,0
1596208860.5833693,286.72957714796064,279.7293148875236,0
1596208861.083356,292.72939690351484,279.7293148875236,0
1596208861.5833678,298.72955998182294,279.7293148875236,0
1596208862.0833669,304.72955425977705,279.7293148875236,0
1596208862.5833633,310.72950276136396,279.7293148875236,0
1596208863.0833685,316.72957142591474,279.7293148875236,0
1596208863.5833547,322.7294054865837,279.7293148875236,0
1596208864.0833628,328.729499900341,279.7293148875236,0
1596208864.5833673,334.7295571208,279.7293148875236,0
1596208865.0833595,340.7294569849968,279.7293148875236,0
1596208865.583362,346.72949131727216,279.7293148875236,0
1596208866.083353,352.72938545942304,279.7293148875236,0
1596208866.5833654,358.72953709363935,279.7293148875236,0
1596208866.6893423,360,279.7293148875236,1
1596208866.6893451,0,279.7293148875236,0
1596208867.1892474,6.0001116633414995,279.7293148875236,0
1596208867.6892595,12.000260436534859,279.7293148875236,0
1596208868.189245,18.000085914134957,279.7293148875236,0
1596208868.6892443,24.000080192089058,279.7293148875236,0
1596208869.18926,30.000271880626656,279.7293148875236,0
1596208869.6892529,36.00018032789228,279.7293148875236,0
1596208870.1892562,42.00021752119062,279.7293148875236,0
1596208870.6892462,48.00010308027265,279.7293148875236,0
1596208871.1892464,54.00010308027265,279.7293148875236,0
1596208871.6892452,60.00008591413496,279.7293148875236,0
1596208872.1892493,66.00014027357099,279.7293148875236,0
1596208872.6892552,72.00021179914472,279.7293148875236,0
1596208873.189246,78.00009735822675,279.7293148875236,0
1596208873.6892552,84.00021179914472,279.7293148875236,0
1596208873.8881059,86.38491734266279,279.7293148875236,0
1596208873.8881752,86.38491734266279,275.4100690203905,0
1596208874.1892438,85.68081143677233,275.4100690203905,0
1596208874.6892512,91.68091157257555,275.4100690203905,0
1596208875.1892471,97.68086007416247,275.4100690203905,0
1596208875.6892617,103.68102315247057,275.4100690203905,0
1596208876.189254,109.68095162689684,275.4100690203905,0
1596208876.689259,115.68099740326403,275.4100690203905,0
1596208877.1892433,121.68082288086413,275.4100690203905,0
1596208877.6892474,127.68086865723131,275.4100690203905,0
1596208878.1892495,133.6808915454149,275.4100690203905,0
1596208878.6892564,139.68098309814928,275.4100690203905,0
1596208879.1892474,145.68087151825426,275.4100690203905,0
