Type = Mirollor Strogatz (-ish),Function = Mirollor Strogatz,Refract = 0.05,Epsilon = 0.3,B = 5,Start_phase = 301
Timestamp,Phase,Offset,Ping?
1596169585,301,0,0
1596169585.01,302.7948913574219,1.6722222222222223,0,42
1596169585.02,304.5945463180542,1.6722222222222223,0,42
1596169585.03,306.3966474533081,1.6722222222222223,0,42
1596169585.04,308.1968173980713,1.6722222222222223,0,42
1596169585.05,309.9968156814575,1.6722222222222223,0,42
1596169585.06,311.7941961288452,1.6722222222222223,0,42
1596169585.07,313.5961685180664,1.6722222222222223,0,42
1596169585.08,315.3966817855835,1.6722222222222223,0,42
1596169585.09,317.195650100708,1.6722222222222223,0,42
1596169585.1,318.9944896697998,1.6722222222222223,0,42
1596169585.11,320.7971487045288,1.6722222222222223,0,42
1596169585.12,322.59658908843994,1.6722222222222223,0,42
1596169585.1299999,324.3961582183838,1.6722222222222223,0,42
1596169585.1399999,326.1949119567871,1.6722222222222223,0,42
1596169585.1499999,327.9959831237793,1.6722222222222223,0,42
1596169585.1599998,329.79546642303467,1.6722222222222223,0,42
1596169585.1699998,331.5971384048462,1.6722222222222223,0,42
1596169585.1799998,333.39469051361084,1.6722222222222223,0,42
1596169585.1899998,335.19726371765137,1.6722222222222223,0,42
1596169585.198352,336.697283744812,1.6722222222222223,0
1596169585.198352,360.0,1.8016817569732666,0
1596169585.198516,360,1.8016817569732666,1
1596169585.198516,0,0,0
1596169585.208516,1.8008136749267578,0,0,42
1596169585.2185159,3.6018848419189453,0,0,42
1596169585.2285159,5.402612686157227,0,0,42
1596169585.2385159,7.202396392822266,0,0,42
1596169585.2485158,9.00029182434082,0,0,42
1596169585.2585158,10.800504684448242,0,0,42
1596169585.2685158,12.600502967834473,0,0,42
1596169585.2785158,14.400715827941895,0,0,42
1596169585.2885158,16.200971603393555,0,0,42
1596169585.2985158,18.001699447631836,0,0,42
1596169585.3085158,19.800496101379395,0,0,42
1596169585.3185158,21.60332679748535,0,0,42
1596169585.3285158,23.402466773986816,0,0,42
1596169585.3385158,25.199975967407227,0,0,42
1596169585.3485157,27.00160503387451,0,0,42
1596169585.3585157,28.800230026245117,0,0,42
1596169585.3685157,30.603060722351074,0,0,42
1596169585.3785157,32.400784492492676,0,0,42
1596169585.3885157,34.201598167419434,0,0,42
1596169585.3985157,36.00327014923096,0,0,42
1596169585.4085157,37.80228137969971,0,0,42
1596169585.4185157,39.60253715515137,0,0,42
1596169585.4285157,41.40275001525879,0,0,42
1596169585.4385157,43.20004463195801,0,0,42
1596169585.4485157,45.000858306884766,0,0,42
1596169585.4585156,46.802101135253906,0,0,42
