Type = Mirollor Strogatz (-ish),Function = Mirollor Strogatz,Refract = 0.05,Epsilon = 0.3,B = 5,Start_phase = 358
Timestamp,Phase,Offset,Ping?
1596178289,358,0,0
1596178289.01,359.797080039978,1.988888888888889,0,42
1596178289.0111609,360,1.988888888888889,1
1596178289.0111609,0,0,0
1596178289.0211608,1.801457405090332,0,0,42
1596178289.0311608,3.6031293869018555,0,0,42
1596178289.0411608,5.40252685546875,0,0,42
1596178289.0511608,7.200508117675781,0,0,42
1596178289.0611608,9.00278091430664,0,0,42
1596178289.0711608,10.800333023071289,0,0,42
1596178289.0811608,12.601490020751953,0,0,42
1596178289.0911608,14.402518272399902,0,0,42
1596178289.1011608,16.202645301818848,0,0,42
1596178289.1111608,18.001227378845215,0,0,42
1596178289.1211607,19.80182647705078,0,0,42
1596178289.1311607,21.602811813354492,0,0,42
1596178289.1411607,23.400707244873047,0,0,42
1596178289.1511607,25.200705528259277,0,0,42
1596178289.1611607,27.00190544128418,0,0,42
1596178289.1711607,28.80194664001465,0,0,42
1596178289.1811607,30.60014247894287,0,0,42
1596178289.1911607,32.40087032318115,0,0,42
1596178289.2011607,34.20249938964844,0,0,42
1596178289.2111607,36.00078105926514,0,0,42
1596178289.2211607,37.80125141143799,0,0,42
1596178289.2311606,39.60017681121826,0,0,42
1596178289.2411606,41.40146255493164,0,0,42
1596178289.2511606,43.202104568481445,0,0,42
1596178289.2611606,45.000643730163574,0,0,42
1596178289.2711606,46.80270195007324,0,0,42
1596178289.2811606,48.60197067260742,0,0,42
1596178289.2911606,50.401883125305176,0,0,42
1596178289.3011606,52.200636863708496,0,0,42
1596178289.3111606,54.00205135345459,0,0,42
1596178289.3211606,55.802950859069824,0,0,42
1596178289.3311605,57.60114669799805,0,0,42
1596178289.3411605,59.40286159515381,0,0,42
1596178289.3511605,61.20127201080322,0,0,42
1596178289.3611605,63.00277233123779,0,0,42
1596178289.3711605,64.80324268341064,0,0,42
1596178289.3811605,66.60311222076416,0,0,42
1596178289.3911605,68.40328216552734,0,0,42
1596178289.4011605,70.20139217376709,0,0,42
1596178289.4111605,72.00040340423584,0,0,42
1596178289.4211605,73.80057334899902,0,0,42
1596178289.4311604,75.60228824615479,0,0,42
1596178289.4411604,77.40078449249268,0,0,42
1596178289.4511604,79.20026779174805,0,0,42
1596178289.4611604,81.00082397460938,0,0,42
1596178289.4711604,82.80099391937256,0,0,42
1596178289.4811604,84.60090637207031,0,0,42
1596178289.4911604,86.40219211578369,0,0,42
1596178289.5011604,88.20184707641602,0,0,42
1596178289.5111604,90.00304698944092,0,0,42
1596178289.5211604,91.80034160614014,0,0,42
1596178289.5311604,93.6031723022461,0,0,42
1596178289.5411603,95.40222644805908,0,0,42
1596178289.5511603,97.20003604888916,0,0,42
1596178289.5611603,99.00170803070068,0,0,42
1596178289.5711603,100.80260753631592,0,0,42
1596178289.5811603,102.60286331176758,0,0,42
1596178289.5911603,104.40178871154785,0,0,42
1596178289.6011603,106.20187282562256,0,0,42
1596178289.6111603,108.00041198730469,0,0,42
1596178289.6211603,109.80002403259277,0,0,42
1596178289.6311603,111.60238265991211,0,0,42
1596178289.6411602,113.40092182159424,0,0,42
1596178289.6511602,115.20267963409424,0,0,42
1596178289.6611602,117.0032787322998,0,0,42
1596178289.6711602,118.80091667175293,0,0,42
1596178289.6811602,120.60091495513916,0,0,42
1596178289.6911602,122.4030590057373,0,0,42
1596178289.7011602,124.20202732086182,0,0,42
1596178289.7111602,125.99996566772461,0,0,42
1596178289.7211602,127.80009269714355,0,0,42
1596178289.7311602,129.60052013397217,0,0,42
1596178289.7411602,131.40283584594727,0,0,42
1596178289.7511601,133.20086002349854,0,0,42
1596178289.7611601,135.00115871429443,0,0,42
1596178289.7711601,136.80270195007324,0,0,42
1596178289.78116,138.6011552810669,0,0,42
1596178289.79116,140.39986610412598,0,0,42
1596178289.80116,142.2013235092163,0,0,42
1596178289.81116,144.00136470794678,0,0,42
1596178289.82116,145.80265045166016,0,0,42
1596178289.83116,147.60213375091553,0,0,42
1596178289.84116,149.40187454223633,0,0,42
1596178289.85116,151.2026023864746,0,0,42
1596178289.86116,153.00122737884521,0,0,42
1596178289.87116,154.80053901672363,0,0,42
1596178289.88116,156.6032838821411,0,0,42
1596178289.89116,158.40096473693848,0,0,42
1596178289.90116,160.20023345947266,0,0,42
1596178289.91116,162.00078964233398,0,0,42
1596178289.92116,163.8014316558838,0,0,42
1596178289.93116,165.60138702392578,0,0,42
1596178289.94116,167.40314483642578,0,0,42
1596178289.95116,169.20331478118896,0,0,42
1596178289.96116,171.00035190582275,0,0,42
1596178289.97116,172.80009269714355,0,0,42
1596178289.98116,174.60185050964355,0,0,42
1596178289.99116,176.4021921157837,0,0,42
1596178290.00116,178.20180416107178,0,0,42
1596178290.01116,180.00120162963867,0,0,42
1596178290.02116,181.80145740509033,0,0,42
1596178290.0311599,183.59986782073975,0,0,42
1596178290.0411599,185.40239810943604,0,0,42
1596178290.0511599,187.20269680023193,0,0,42
1596178290.0611598,189.00136470794678,0,0,42
1596178290.0711598,190.80106258392334,0,0,42
1596178290.0811598,192.6016616821289,0,0,42
