Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0.05,Coupling Strength = 0.7,Start_phase = 173
Timestamp,Phase,Offset,Ping?
1596165062,173,0,0
1596165058.082602,360,0.9611111111111111,1
1596165058.082602,0,0,0
1596165058.092602,1.8010711669921875,0,0,42
1596165058.102602,3.6018848419189453,0,0,42
1596165058.112602,5.401711463928223,0,0,42
1596165058.122602,7.202911376953125,0,0,42
1596165058.132602,9.002137184143066,0,0,42
1596165058.142602,10.801835060119629,0,0,42
1596165058.152602,12.602176666259766,0,0,42
1596165058.162602,14.400243759155273,0,0,42
1596165058.172602,16.200542449951172,0,0,42
1596165058.182602,18.001956939697266,0,0,42
1596165058.192602,19.80281352996826,0,0,42
1596165058.202602,21.602253913879395,0,0,42
1596165058.212602,23.402509689331055,0,0,42
1596165058.222602,25.202250480651855,0,0,42
1596165058.232602,27.003278732299805,0,0,42
1596165058.2426019,28.800487518310547,0,0,42
1596165058.2526019,30.60293197631836,0,0,42
1596165058.2626019,32.403316497802734,0,0,42
1596165058.2726018,34.200782775878906,0,0,42
1596165058.2826018,36.00339889526367,0,0,42
1596165058.2926018,37.8004789352417,0,0,42
1596165058.3026018,39.60116386413574,0,0,42
1596165058.3126018,41.401333808898926,0,0,42
1596165058.3226018,43.202104568481445,0,0,42
1596165058.3326018,45.00124454498291,0,0,42
1596165058.3426018,46.80145740509033,0,0,42
1596165058.3526018,48.6009407043457,0,0,42
1596165058.3626018,50.402913093566895,0,0,42
1596165058.3726017,52.20132350921631,0,0,42
1596165058.3826017,54.002137184143066,0,0,42
1596165058.3926017,55.80325126647949,0,0,42
1596165058.4026017,57.600460052490234,0,0,42
1596165058.4126017,59.400458335876465,0,0,42
1596165058.4226017,61.20234489440918,0,0,42
1596165058.4326017,63.0025577545166,0,0,42
1596165058.4426017,64.80337142944336,0,0,42
1596165058.4526017,66.60319805145264,0,0,42
1596165058.4626017,68.40092182159424,0,0,42
1596165058.4726017,70.20195007324219,0,0,42
1596165058.4826016,72.0009183883667,0,0,42
1596165058.4926016,73.80113124847412,0,0,42
1596165058.5026016,75.60314655303955,0,0,42
1596165058.5126016,77.40087032318115,0,0,42
1596165058.5226016,79.20219898223877,0,0,42
1596165058.5326016,81.0018539428711,0,0,42
1596165058.5426016,82.80099391937256,0,0,42
1596165058.5526016,84.60099220275879,0,0,42
1596165058.5626016,86.40077590942383,0,0,42
1596165058.5726016,88.20240497589111,0,0,42
1596165058.5826015,90.00098705291748,0,0,42
1596165058.5926015,91.80012702941895,0,0,42
1596165058.6026015,93.60136985778809,0,0,42
1596165058.6126015,95.40244102478027,0,0,42
1596165058.6226015,97.2006368637085,0,0,42
1596165058.6326015,99.00084972381592,0,0,42
1596165058.6426015,100.8015775680542,0,0,42
1596165058.6526015,102.60101795196533,0,0,42
1596165058.6626015,104.40062999725342,0,0,42
1596165058.6726015,106.20311737060547,0,0,42
1596165058.6826015,108.00268650054932,0,0,42
1596165058.6926014,109.80019569396973,0,0,42
1596165058.7026014,111.60130977630615,0,0,42
1596165058.7126014,113.40156555175781,0,0,42
1596165058.7226014,115.20186424255371,0,0,42
1596165058.7326014,117.00190544128418,0,0,42
1596165058.7426014,118.80023002624512,0,0,42
1596165058.7526014,120.59997081756592,0,0,42
1596165058.7626014,122.40087032318115,0,0,42
1596165058.7726014,124.20104026794434,0,0,42
1596165058.7826014,126.00069522857666,0,0,42
1596165058.7926013,127.80043601989746,0,0,42
1596165058.8026013,129.60107803344727,0,0,42
1596165058.8126013,131.40184879302979,0,0,42
1596165058.8226013,133.20309162139893,0,0,42
1596165058.8326013,135.00308990478516,0,0,42
1596165058.8426013,136.8030881881714,0,0,42
1596165058.8526013,138.60051155090332,0,0,42
1596165058.8626013,140.40209770202637,0,0,42
1596165058.8726013,142.20282554626465,0,0,42
1596165058.8826013,144.00222301483154,0,0,42
1596165058.8926013,145.8023500442505,0,0,42
1596165058.9026012,147.6033353805542,0,0,42
1596165058.9126012,149.40032958984375,0,0,42
1596165058.9226012,151.20311737060547,0,0,42
1596165058.9326012,153.00182819366455,0,0,42
1596165058.9426012,154.8017406463623,0,0,42
1596165058.9526012,156.6028118133545,0,0,42
1596165058.9626012,158.40002059936523,0,0,42
1596165058.9726012,160.20014762878418,0,0,42
1596165058.9826012,162.0020341873169,0,0,42
1596165058.9926012,163.8017749786377,0,0,42
1596165059.0026011,165.60215950012207,0,0,42
1596165059.0126011,167.40095615386963,0,0,42
1596165059.0226011,169.2026710510254,0,0,42
1596165059.032601,171.00090980529785,0,0,42
1596165059.042601,172.80077934265137,0,0,42
1596165059.052601,174.60073471069336,0,0,42
1596165059.062601,176.40257835388184,0,0,42
1596165059.072601,178.20223331451416,0,0,42
1596165059.082601,180.0,0,0,42
1596165059.092601,181.80214405059814,0,0,42
1596165059.102601,183.60312938690186,0,0,42
1596165059.112601,185.40295600891113,0,0,42
1596165059.122601,187.20025062561035,0,0,42
1596165059.132601,189.00102138519287,0,0,42
1596165059.142601,190.80239295959473,0,0,42
1596165059.152601,192.60316371917725,0,0,42
1596165059.162601,194.40097332000732,0,0,42
1596165059.172601,196.19994163513184,0,0,42
1596165059.182601,198.00049781799316,0,0,42
1596165059.192601,199.80032444000244,0,0,42
1596165059.202601,201.60105228424072,0,0,42
1596165059.212601,203.40242385864258,0,0,42
1596165059.222601,205.20302295684814,0,0,42
1596165059.232601,207.001690864563,0,0,42
1596165059.242601,208.80095958709717,0,0,42
1596165059.252601,210.60306072235107,0,0,42
1596165059.262601,212.40151405334473,0,0,42
1596165059.272601,214.19992446899414,0,0,42
1596165059.2826009,216.00168228149414,0,0,42
1596165059.2926009,217.801251411438,0,0,42
1596165059.3026009,219.59979057312012,0,0,42
1596165059.3126009,221.4023208618164,0,0,42
1596165059.3226008,223.2003879547119,0,0,42
1596165059.3326008,225.00296115875244,0,0,42
1596165059.3426008,226.80278778076172,0,0,42
1596165059.3526008,228.60162734985352,0,0,42
1596165059.3626008,230.40119647979736,0,0,42
1596165059.3726008,232.20192432403564,0,0,42
1596165059.3826008,233.99990558624268,0,0,42
1596165059.3926008,235.80209255218506,0,0,42
1596165059.4026008,237.60316371917725,0,0,42
1596165059.4126008,239.40157413482666,0,0,42
1596165059.4226007,241.20200157165527,0,0,42
1596165059.4326007,243.0003261566162,0,0,42
1596165059.4426007,244.79985237121582,0,0,42
1596165059.4526007,246.60212516784668,0,0,42
1596165059.4626007,248.40002059936523,0,0,42
1596165059.4726007,250.20246505737305,0,0,42
1596165059.4826007,252.0005750656128,0,0,42
1596165059.4926007,253.80005836486816,0,0,42
1596165059.5026007,255.60087203979492,0,0,42
1596165059.5126007,257.40065574645996,0,0,42
1596165059.5226007,259.19983863830566,0,0,42
1596165059.5326006,261.003098487854,0,0,42
1596165059.5426006,262.8020668029785,0,0,42
1596165059.5526006,264.60219383239746,0,0,42
1596165059.5626006,266.40167713165283,0,0,42
1596165059.5726006,268.2009029388428,0,0,42
1596165059.5826006,270.0012016296387,0,0,42
1596165059.5926006,271.8022298812866,0,0,42
1596165059.6026006,273.6005115509033,0,0,42
1596165059.6126006,275.40196895599365,0,0,42
1596165059.6226006,277.2025680541992,0,0,42
1596165059.6326005,278.99986267089844,0,0,42
1596165059.6426005,280.8030366897583,0,0,42
1596165059.6526005,282.6023483276367,0,0,42
1596165059.6626005,284.4009304046631,0,0,42
1596165059.6726005,286.1998987197876,0,0,42
1596165059.6826005,287.9999828338623,0,0,42
1596165059.6926005,289.8030710220337,0,0,42
1596165059.7026005,291.6023826599121,0,0,42
1596165059.7126005,293.4019947052002,0,0,42
1596165059.7226005,295.1998043060303,0,0,42
1596165059.7326005,297.0019054412842,0,0,42
1596165059.7426004,298.80014419555664,0,0,42
1596165059.7526004,300.6020736694336,0,0,42
1596165059.7626004,302.39984035491943,0,0,42
1596165059.7726004,304.2025423049927,0,0,42
1596165059.7826004,306.0000944137573,0,0,42
1596165059.7926004,307.8031396865845,0,0,42
1596165059.8026004,309.6014213562012,0,0,42
1596165059.8126004,311.4024066925049,0,0,42
1596165059.8226004,313.20188999176025,0,0,42
1596165059.8326004,314.9997854232788,0,0,42
1596165059.8426003,316.80192947387695,0,0,42
1596165059.8526003,318.60029697418213,0,0,42
