Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0.05,Coupling Strength = 0.7,Start_phase = 44
Timestamp,Phase,Offset,Ping?
1596165137,44,0,0
1596165133.7982268,360,0.24444444444444444,1
1596165133.7982268,0,0,0
1596165133.8082268,1.8011140823364258,0,0,42
1596165133.8182268,3.6034727096557617,0,0,42
1596165133.8282268,5.403127670288086,0,0,42
1596165133.8382268,7.202954292297363,0,0,42
1596165133.8482268,9.00205135345459,0,0,42
1596165133.8582268,10.799989700317383,0,0,42
1596165133.8682268,12.60230541229248,0,0,42
1596165133.8782268,14.401960372924805,0,0,42
1596165133.8882267,16.201014518737793,0,0,42
1596165133.8982267,18.001184463500977,0,0,42
1596165133.9082267,19.8028564453125,0,0,42
1596165133.9182267,21.601567268371582,0,0,42
1596165133.9282267,23.400492668151855,0,0,42
1596165133.9382267,25.202465057373047,0,0,42
1596165133.9482267,27.002248764038086,0,0,42
1596165133.9582267,28.80237579345703,0,0,42
1596165133.9682267,30.60263156890869,0,0,42
1596165133.9782267,32.40151405334473,0,0,42
1596165133.9882267,34.20322895050049,0,0,42
1596165133.9982266,36.00249767303467,0,0,42
1596165134.0082266,37.80125141143799,0,0,42
1596165134.0182266,39.60052013397217,0,0,42
1596165134.0282266,41.40223503112793,0,0,42
1596165134.0382266,43.20270538330078,0,0,42
1596165134.0482266,45.00047206878662,0,0,42
1596165134.0582266,46.80068492889404,0,0,42
1596165134.0682266,48.60248565673828,0,0,42
1596165134.0782266,50.40098190307617,0,0,42
1596165134.0882266,52.20304012298584,0,0,42
1596165134.0982265,54.00252342224121,0,0,42
1596165134.1082265,55.80235004425049,0,0,42
1596165134.1182265,57.600674629211426,0,0,42
1596165134.1282265,59.40131664276123,0,0,42
1596165134.1382265,61.20285987854004,0,0,42
1596165134.1482265,63.00328731536865,0,0,42
1596165134.1582265,64.80186939239502,0,0,42
1596165134.1682265,66.6029405593872,0,0,42
1596165134.1782265,68.40311050415039,0,0,42
1596165134.1882265,70.20220756530762,0,0,42
1596165134.1982265,72.0023775100708,0,0,42
1596165134.2082264,73.80035877227783,0,0,42
1596165134.2182264,75.60233116149902,0,0,42
1596165134.2282264,77.40275859832764,0,0,42
1596165134.2382264,79.20275688171387,0,0,42
1596165134.2482264,81.00086688995361,0,0,42
1596165134.2582264,82.79996395111084,0,0,42
1596165134.2682264,84.60082054138184,0,0,42
1596165134.2782264,86.40189170837402,0,0,42
1596165134.2882264,88.1999158859253,0,0,42
1596165134.2982264,90.00047206878662,0,0,42
1596165134.3082263,91.80102825164795,0,0,42
1596165134.3182263,93.60029697418213,0,0,42
1596165134.3282263,95.40008068084717,0,0,42
1596165134.3382263,97.20312595367432,0,0,42
1596165134.3482263,99.00282382965088,0,0,42
1596165134.3582263,100.80230712890625,0,0,42
1596165134.3682263,102.60316371917725,0,0,42
1596165134.3782263,104.403076171875,0,0,42
1596165134.3882263,106.20230197906494,0,0,42
1596165134.3982263,108.00152778625488,0,0,42
1596165134.4082263,109.80294227600098,0,0,42
1596165134.4182262,111.600022315979,0,0,42
1596165134.4282262,113.40212345123291,0,0,42
1596165134.4382262,115.2011775970459,0,0,42
1596165134.4482262,117.00190544128418,0,0,42
1596165134.4582262,118.80014419555664,0,0,42
1596165134.4682262,120.60224533081055,0,0,42
1596165134.4782262,122.40228652954102,0,0,42
1596165134.4882262,124.200439453125,0,0,42
1596165134.4982262,126.00060939788818,0,0,42
1596165134.5082262,127.80210971832275,0,0,42
1596165134.5182261,129.60309505462646,0,0,42
1596165134.5282261,131.39987468719482,0,0,42
1596165134.5382261,133.20180416107178,0,0,42
1596165134.548226,135.00308990478516,0,0,42
1596165134.558226,136.80317401885986,0,0,42
1596165134.568226,138.60141277313232,0,0,42
1596165134.578226,140.39986610412598,0,0,42
1596165134.588226,142.2009801864624,0,0,42
1596165134.598226,144.00097846984863,0,0,42
1596165134.608226,145.8002471923828,0,0,42
1596165134.618226,147.60316371917725,0,0,42
1596165134.628226,149.401273727417,0,0,42
1596165134.638226,151.2006711959839,0,0,42
1596165134.648226,153.0024290084839,0,0,42
1596165134.658226,154.80096817016602,0,0,42
1596165134.668226,156.60178184509277,0,0,42
1596165134.678226,158.40087890625,0,0,42
1596165134.688226,160.20044803619385,0,0,42
1596165134.698226,162.00319290161133,0,0,42
1596165134.708226,163.80005836486816,0,0,42
1596165134.718226,165.6029748916626,0,0,42
1596165134.728226,167.4023723602295,0,0,42
1596165134.738226,169.20151233673096,0,0,42
1596165134.748226,171.00181102752686,0,0,42
1596165134.758226,172.80279636383057,0,0,42
1596165134.768226,174.60266590118408,0,0,42
1596165134.778226,176.40202045440674,0,0,42
1596165134.788226,178.2015895843506,0,0,42
1596165134.7982259,180.00150203704834,0,0,42
1596165134.8082259,181.80184364318848,0,0,42
1596165134.8182259,183.60308647155762,0,0,42
1596165134.8282259,185.40244102478027,0,0,42
1596165134.8382258,187.20102310180664,0,0,42
1596165134.8482258,188.99999141693115,0,0,42
1596165134.8582258,190.79998970031738,0,0,42
1596165134.8682258,192.60179042816162,0,0,42
1596165134.8782258,194.3998146057129,0,0,42
1596165134.8882258,196.203031539917,0,0,42
1596165134.8982258,198.00139904022217,0,0,42
1596165134.9082258,199.80315685272217,0,0,42
1596165134.9182258,201.60010814666748,0,0,42
1596165134.9282258,203.4001064300537,0,0,42
1596165134.9382257,205.20190715789795,0,0,42
1596165134.9482257,207.00078964233398,0,0,42
1596165134.9582257,208.80181789398193,0,0,42
1596165134.9682257,210.60142993927002,0,0,42
1596165134.9782257,212.40228652954102,0,0,42
1596165134.9882257,214.20292854309082,0,0,42
1596165134.9982257,216.00009441375732,0,0,42
1596165135.0082257,217.80155181884766,0,0,42
1596165135.0182257,219.60283756256104,0,0,42
1596165135.0282257,221.40257835388184,0,0,42
1596165135.0382257,223.20013046264648,0,0,42
1596165135.0482256,225.000901222229,0,0,42
1596165135.0582256,226.80205821990967,0,0,42
1596165135.0682256,228.59995365142822,0,0,42
1596165135.0782256,230.40222644805908,0,0,42
1596165135.0882256,232.19982147216797,0,0,42
1596165135.0982256,234.00007724761963,0,0,42
1596165135.1082256,235.80132007598877,0,0,42
1596165135.1182256,237.6024341583252,0,0,42
1596165135.1282256,239.40277576446533,0,0,42
1596165135.1382256,241.20285987854004,0,0,42
1596165135.1482255,243.00251483917236,0,0,42
1596165135.1582255,244.8015260696411,0,0,42
1596165135.1682255,246.60216808319092,0,0,42
1596165135.1782255,248.40002059936523,0,0,42
1596165135.1882255,250.20019054412842,0,0,42
1596165135.1982255,252.00220584869385,0,0,42
1596165135.2082255,253.7997579574585,0,0,42
1596165135.2182255,255.60177326202393,0,0,42
1596165135.2282255,257.4015998840332,0,0,42
1596165135.2382255,259.2012548446655,0,0,42
1596165135.2482255,260.99979400634766,0,0,42
1596165135.2582254,262.80301094055176,0,0,42
1596165135.2682254,264.60185050964355,0,0,42
1596165135.2782254,266.4030933380127,0,0,42
1596165135.2882254,268.2021903991699,0,0,42
1596165135.2982254,270.000901222229,0,0,42
1596165135.3082254,271.8030023574829,0,0,42
1596165135.3182254,273.60098361968994,0,0,42
1596165135.3282254,275.4002094268799,0,0,42
1596165135.3382254,277.20226764678955,0,0,42
