Type = DelayAdvance,Function = Wang Sync Simple,Refract = 0.05,Coupling Strength = 0.7,Start_phase = 182
Timestamp,Phase,Offset,Ping?
1596165012,182,0,0
1596165008.0354016,360,1.011111111111111,1
1596165008.0354016,0,0,0
1596165008.0454016,1.8009424209594727,0,0,42
1596165008.0554016,3.6002111434936523,0,0,42
1596165008.0654016,5.402569770812988,0,0,42
1596165008.0754015,7.201023101806641,0,0,42
1596165008.0854015,9.001193046569824,0,0,42
1596165008.0954015,10.800719261169434,0,0,42
1596165008.1054015,12.602005004882812,0,0,42
1596165008.1154015,14.400501251220703,0,0,42
1596165008.1254015,16.201658248901367,0,0,42
1596165008.1354015,18.000283241271973,0,0,42
1596165008.1454015,19.800238609313965,0,0,42
1596165008.1554015,21.601223945617676,0,0,42
1596165008.1654015,23.4028959274292,0,0,42
1596165008.1754014,25.200963020324707,0,0,42
1596165008.1854014,27.001819610595703,0,0,42
1596165008.1954014,28.801989555358887,0,0,42
1596165008.2054014,30.603060722351074,0,0,42
1596165008.2154014,32.4015998840332,0,0,42
1596165008.2254014,34.201598167419434,0,0,42
1596165008.2354014,36.001811027526855,0,0,42
1596165008.2454014,37.80189514160156,0,0,42
1596165008.2554014,39.603352546691895,0,0,42
1596165008.2654014,41.402621269226074,0,0,42
1596165008.2754014,43.200387954711914,0,0,42
1596165008.2854013,45.00133037567139,0,0,42
1596165008.2954013,46.80047035217285,0,0,42
1596165008.3054013,48.59999656677246,0,0,42
1596165008.3154013,50.400896072387695,0,0,42
1596165008.3254013,52.20304012298584,0,0,42
1596165008.3354013,54.000420570373535,0,0,42
1596165008.3454013,55.8015775680542,0,0,42
1596165008.3554013,57.60028839111328,0,0,42
1596165008.3654013,59.400930404663086,0,0,42
1596165008.3754013,61.20260238647461,0,0,42
1596165008.3854012,63.00114154815674,0,0,42
1596165008.3954012,64.80161190032959,0,0,42
1596165008.4054012,66.60066604614258,0,0,42
1596165008.4154012,68.40070724487305,0,0,42
1596165008.4254012,70.20315170288086,0,0,42
1596165008.4354012,72.00151920318604,0,0,42
1596165008.4454012,73.80053043365479,0,0,42
1596165008.4554012,75.60125827789307,0,0,42
1596165008.4654012,77.40129947662354,0,0,42
1596165008.4754012,79.20172691345215,0,0,42
1596165008.4854012,81.00202560424805,0,0,42
1596165008.4954011,82.80030727386475,0,0,42
1596165008.5054011,84.60322380065918,0,0,42
1596165008.5154011,86.4023208618164,0,0,42
1596165008.525401,88.2011604309082,0,0,42
1596165008.535401,90.00021457672119,0,0,42
1596165008.545401,91.80308818817139,0,0,42
1596165008.555401,93.60252857208252,0,0,42
1596165008.565401,95.40003776550293,0,0,42
1596165008.575401,97.2032117843628,0,0,42
1596165008.585401,99.0003776550293,0,0,42
1596165008.595401,100.80054759979248,0,0,42
1596165008.605401,102.6033353805542,0,0,42
1596165008.615401,104.40110206604004,0,0,42
1596165008.625401,106.20011329650879,0,0,42
1596165008.635401,108.00315856933594,0,0,42
1596165008.645401,109.8031997680664,0,0,42
1596165008.655401,111.6005802154541,0,0,42
1596165008.665401,113.4005355834961,0,0,42
1596165008.675401,115.20049095153809,0,0,42
1596165008.685401,117.00044631958008,0,0,42
1596165008.695401,118.80104541778564,0,0,42
1596165008.705401,120.60014247894287,0,0,42
1596165008.715401,122.40280151367188,0,0,42
1596165008.725401,124.20031070709229,0,0,42
1596165008.735401,126.00189685821533,0,0,42
1596165008.745401,127.80180931091309,0,0,42
1596165008.755401,129.6007776260376,0,0,42
1596165008.765401,131.4019775390625,0,0,42
1596165008.7754009,133.20257663726807,0,0,42
1596165008.7854009,135.00193119049072,0,0,42
1596165008.7954009,136.8005132675171,0,0,42
1596165008.8054008,138.60252857208252,0,0,42
1596165008.8154008,140.39990901947021,0,0,42
1596165008.8254008,142.1998643875122,0,0,42
1596165008.8354008,144.00187969207764,0,0,42
1596165008.8454008,145.800461769104,0,0,42
1596165008.8554008,147.60024547576904,0,0,42
1596165008.8654008,149.402174949646,0,0,42
1596165008.8754008,151.2015724182129,0,0,42
1596165008.8854008,153.0003261566162,0,0,42
1596165008.8954008,154.79998111724854,0,0,42
1596165008.9054008,156.60049438476562,0,0,42
1596165008.9154007,158.40259552001953,0,0,42
1596165008.9254007,160.20156383514404,0,0,42
1596165008.9354007,162.00246334075928,0,0,42
1596165008.9454007,163.8023328781128,0,0,42
1596165008.9554007,165.60306072235107,0,0,42
1596165008.9654007,167.40065574645996,0,0,42
1596165008.9754007,169.20318603515625,0,0,42
1596165008.9854007,171.0008668899536,0,0,42
1596165008.9954007,172.79987812042236,0,0,42
1596165009.0054007,174.60270881652832,0,0,42
1596165009.0154006,176.4012050628662,0,0,42
1596165009.0254006,178.2006025314331,0,0,42
1596165009.0354006,180.00240325927734,0,0,42
1596165009.0454006,181.80188655853271,0,0,42
1596165009.0554006,183.6018419265747,0,0,42
1596165009.0654006,185.40106773376465,0,0,42
1596165009.0754006,187.19990730285645,0,0,42
1596165009.0854006,189.00029182434082,0,0,42
1596165009.0954006,190.80149173736572,0,0,42
1596165009.1054006,192.600417137146,0,0,42
1596165009.1154006,194.402174949646,0,0,42
1596165009.1254005,196.20097160339355,0,0,42
1596165009.1354005,198.00036907196045,0,0,42
1596165009.1454005,199.80238437652588,0,0,42
1596165009.1554005,201.60006523132324,0,0,42
1596165009.1654005,203.399977684021,0,0,42
1596165009.1754005,205.2022933959961,0,0,42
1596165009.1854005,207.00027465820312,0,0,42
1596165009.1954005,208.80254745483398,0,0,42
1596165009.2054005,210.6013011932373,0,0,42
1596165009.2154005,212.40211486816406,0,0,42
1596165009.2254004,214.2012119293213,0,0,42
1596165009.2354004,216.0019826889038,0,0,42
1596165009.2454004,217.8017234802246,0,0,42
1596165009.2554004,219.60305213928223,0,0,42
1596165009.2654004,221.3998317718506,0,0,42
1596165009.2754004,223.20163249969482,0,0,42
1596165009.2854004,225.0012445449829,0,0,42
1596165009.2954004,226.8032169342041,0,0,42
1596165009.3054004,228.60076904296875,0,0,42
1596165009.3154004,230.4011106491089,0,0,42
1596165009.3254004,232.20012187957764,0,0,42
1596165009.3354003,234.00102138519287,0,0,42
1596165009.3454003,235.79994678497314,0,0,42
1596165009.3554003,237.601318359375,0,0,42
1596165009.3654003,239.40294742584229,0,0,42
1596165009.3754003,241.20243072509766,0,0,42
1596165009.3854003,243.00294399261475,0,0,42
1596165009.3954003,244.80294227600098,0,0,42
1596165009.4054003,246.60161018371582,0,0,42
1596165009.4154003,248.4025526046753,0,0,42
1596165009.4254003,250.20267963409424,0,0,42
1596165009.4354002,252.00267791748047,0,0,42
1596165009.4454002,253.8004446029663,0,0,42
1596165009.4554002,255.59997081756592,0,0,42
1596165009.4654002,257.40074157714844,0,0,42
1596165009.4754002,259.20219898223877,0,0,42
1596165009.4854002,261.00069522857666,0,0,42
1596165009.4954002,262.8027105331421,0,0,42
1596165009.5054002,264.60249423980713,0,0,42
1596165009.5154002,266.40103340148926,0,0,42
1596165009.5254002,268.200945854187,0,0,42
1596165009.5354002,270.00017166137695,0,0,42
1596165009.5454001,271.8017578125,0,0,42
1596165009.5554001,273.6019706726074,0,0,42
1596165009.5654001,275.400595664978,0,0,42
1596165009.5754,277.20170974731445,0,0,42
1596165009.5854,279.0011501312256,0,0,42
1596165009.5954,280.80196380615234,0,0,42
1596165009.6054,282.6025199890137,0,0,42
1596165009.6154,284.40277576446533,0,0,42
1596165009.6254,286.2029457092285,0,0,42
1596165009.6354,288.0001974105835,0,0,42
1596165009.6454,289.80144023895264,0,0,42
1596165009.6554,291.60229682922363,0,0,42
1596165009.6654,293.40105056762695,0,0,42
1596165009.6754,295.2019929885864,0,0,42
1596165009.6854,297.0000171661377,0,0,42
1596165009.6954,298.8004446029663,0,0,42
1596165009.7054,300.6019878387451,0,0,42
1596165009.7154,302.3997974395752,0,0,42
1596165009.7254,304.202241897583,0,0,42
1596165009.7354,306.002197265625,0,0,42
1596165009.7454,307.8015947341919,0,0,42
1596165009.7554,309.6030521392822,0,0,42
1596165009.7654,311.40249252319336,0,0,42
1596165009.7754,313.2006883621216,0,0,42
1596165009.7854,315.0018882751465,0,0,42
1596165009.7954,316.8003845214844,0,0,42
1596165009.8054,318.60244274139404,0,0,42
1596165009.8154,320.4001235961914,0,0,42
1596165009.8253999,322.2002935409546,0,0,42
1596165009.8353999,323.9999485015869,0,0,42
1596165009.8453999,325.80307960510254,0,0,42
1596165009.8553998,327.60294914245605,0,0,42
1596165009.8653998,329.40247535705566,0,0,42
1596165009.8753998,331.200156211853,0,0,42
1596165009.8853998,333.0025577545166,0,0,42
1596165009.8953998,334.80088233947754,0,0,42
1596165009.9053998,336.60130977630615,0,0,42
1596165009.9153998,338.4000635147095,0,0,42
1596165009.9253998,340.20203590393066,0,0,42
1596165009.9353998,342.0004463195801,0,0,42
1596165009.9453998,343.8013458251953,0,0,42
1596165009.9553998,345.6008720397949,0,0,42
1596165009.9653997,347.4002695083618,0,0,42
1596165009.9753997,349.20039653778076,0,0,42
1596165009.9853997,351.00168228149414,0,0,42
1596165009.9953997,352.8026247024536,0,0,42
1596165010.0053997,354.60004806518555,0,0,42
1596165010.0153997,356.4016342163086,0,0,42
1596165010.0253997,358.20051670074463,0,0,42
1596165010.035406,360,0,1
1596165010.035406,0,0,0
1596165010.045406,1.8027448654174805,0,0,42
1596165010.055406,3.602142333984375,0,0,42
1596165010.065406,5.4018402099609375,0,0,42
1596165010.075406,7.202825546264648,0,0,42
1596165010.085406,9.002909660339355,0,0,42
1596165010.095406,10.802178382873535,0,0,42
1596165010.105406,12.602090835571289,0,0,42
1596165010.115406,14.402303695678711,0,0,42
1596165010.125406,16.200928688049316,0,0,42
1596165010.135406,18.00036907196045,0,0,42
1596165010.145406,19.80332851409912,0,0,42
1596165010.155406,21.602039337158203,0,0,42
1596165010.165406,23.40083599090576,0,0,42
1596165010.175406,25.20139217376709,0,0,42
1596165010.185406,27.00014591217041,0,0,42
1596165010.195406,28.8006591796875,0,0,42
1596165010.205406,30.601730346679688,0,0,42
1596165010.215406,32.40035533905029,0,0,42
1596165010.225406,34.200310707092285,0,0,42
1596165010.235406,36.00090980529785,0,0,42
1596165010.245406,37.80065059661865,0,0,42
1596165010.255406,39.60197925567627,0,0,42
1596165010.265406,41.401591300964355,0,0,42
1596165010.275406,43.2031774520874,0,0,42
1596165010.2854059,45.00081539154053,0,0,42
1596165010.2954059,46.80150032043457,0,0,42
1596165010.3054059,48.60008239746094,0,0,42
1596165010.3154058,50.40244102478027,0,0,42
1596165010.3254058,52.200679779052734,0,0,42
1596165010.3354058,54.00059223175049,0,0,42
1596165010.3454058,55.8010196685791,0,0,42
1596165010.3554058,57.60028839111328,0,0,42
1596165010.3654058,59.40028667449951,0,0,42
1596165010.3754058,61.20187282562256,0,0,42
1596165010.3854058,63.00127029418945,0,0,42
1596165010.3954058,64.8013973236084,0,0,42
1596165010.4054058,66.60143852233887,0,0,42
1596165010.4154058,68.40049266815186,0,0,42
1596165010.4254057,70.20014762878418,0,0,42
1596165010.4354057,72.00048923492432,0,0,42
1596165010.4454057,73.80095958709717,0,0,42
1596165010.4554057,75.60336112976074,0,0,42
1596165010.4654057,77.40108489990234,0,0,42
1596165010.4754057,79.20288562774658,0,0,42
1596165010.4854057,81.00116729736328,0,0,42
1596165010.4954057,82.8028392791748,0,0,42
1596165010.5054057,84.60082054138184,0,0,42
1596165010.5154057,86.4030933380127,0,0,42
1596165010.5254056,88.20219039916992,0,0,42
1596165010.5354056,90.0020170211792,0,0,42
1596165010.5454056,91.80334568023682,0,0,42
1596165010.5554056,93.60188484191895,0,0,42
1596165010.5654056,95.40321350097656,0,0,42
1596165010.5754056,97.19990730285645,0,0,42
1596165010.5854056,99.00089263916016,0,0,42
1596165010.5954056,100.80132007598877,0,0,42
1596165010.6054056,102.60213375091553,0,0,42
1596165010.6154056,104.40247535705566,0,0,42
1596165010.6254056,106.20217323303223,0,0,42
1596165010.6354055,108.00247192382812,0,0,42
1596165010.6454055,109.80186939239502,0,0,42
1596165010.6554055,111.6029405593872,0,0,42
1596165010.6654055,113.40057849884033,0,0,42
1596165010.6754055,115.20143508911133,0,0,42
1596165010.6854055,117.00087547302246,0,0,42
1596165010.6954055,118.80160331726074,0,0,42
1596165010.7054055,120.60022830963135,0,0,42
1596165010.7154055,122.40237236022949,0,0,42
1596165010.7254055,124.2018985748291,0,0,42
1596165010.7354054,126.00318431854248,0,0,42
1596165010.7454054,127.80172348022461,0,0,42
1596165010.7554054,129.60009098052979,0,0,42
1596165010.7654054,131.4017629623413,0,0,42
1596165010.7754054,133.20313453674316,0,0,42
1596165010.7854054,135.0012445449829,0,0,42
1596165010.7954054,136.80137157440186,0,0,42
1596165010.8054054,138.6033010482788,0,0,42
1596165010.8154054,140.4011106491089,0,0,42
1596165010.8254054,142.20025062561035,0,0,42
1596165010.8354053,144.00282382965088,0,0,42
1596165010.8454053,145.80265045166016,0,0,42
1596165010.8554053,147.60080337524414,0,0,42
1596165010.8654053,149.4025182723999,0,0,42
1596165010.8754053,151.20294570922852,0,0,42
1596165010.8854053,153.00182819366455,0,0,42
1596165010.8954053,154.80088233947754,0,0,42
1596165010.9054053,156.59993648529053,0,0,42
1596165010.9154053,158.40100765228271,0,0,42
1596165010.9254053,160.20122051239014,0,0,42
1596165010.9354053,162.00100421905518,0,0,42
1596165010.9454052,163.80263328552246,0,0,42
1596165010.9554052,165.60044288635254,0,0,42
1596165010.9654052,167.40061283111572,0,0,42
1596165010.9754052,169.2030143737793,0,0,42
1596165010.9854052,171.0024118423462,0,0,42
1596165010.9954052,172.80296802520752,0,0,42
1596165011.0054052,174.60163593292236,0,0,42
1596165011.0154052,176.4021921157837,0,0,42
1596165011.0254052,178.20313453674316,0,0,42
1596165011.0354052,180.00188827514648,0,0,42
1596165011.0454051,181.8014144897461,0,0,42
1596165011.0554051,183.59999656677246,0,0,42
1596165011.0654051,185.40119647979736,0,0,42
1596165011.0754051,187.20080852508545,0,0,42
1596165011.085405,189.00166511535645,0,0,42
1596165011.095405,190.8047103881836,0,0,42
1596165011.105405,192.60024547576904,0,0,42
1596165011.115405,194.4023036956787,0,0,42
1596165011.125405,196.20243072509766,0,0,42
1596165011.135405,197.9998540878296,0,0,42
1596165011.145405,199.80268478393555,0,0,42
1596165011.155405,201.60006523132324,0,0,42
1596165011.165405,203.40285301208496,0,0,42
1596165011.175405,205.20092010498047,0,0,42
1596165011.185405,207.0021629333496,0,0,42
1596165011.195405,208.8001012802124,0,0,42
1596165011.205405,210.6003999710083,0,0,42
1596165011.215405,212.40129947662354,0,0,42
1596165011.225405,214.1998815536499,0,0,42
1596165011.235405,216.00090980529785,0,0,42
1596165011.245405,217.80292510986328,0,0,42
1596165011.255405,219.6004343032837,0,0,42
1596165011.265405,221.40214920043945,0,0,42
1596165011.275405,223.20120334625244,0,0,42
1596165011.285405,225.0012445449829,0,0,42
1596165011.295405,226.80102825164795,0,0,42
1596165011.305405,228.6029577255249,0,0,42
1596165011.315405,230.4019260406494,0,0,42
1596165011.325405,232.20046520233154,0,0,42
1596165011.3354049,234.00097846984863,0,0,42
1596165011.3454049,235.8008050918579,0,0,42
1596165011.3554049,237.60251998901367,0,0,42
1596165011.3654048,239.40032958984375,0,0,42
1596165011.3754048,241.203031539917,0,0,42
1596165011.3854048,243.00101280212402,0,0,42
1596165011.3954048,244.80204105377197,0,0,42
1596165011.4054048,246.60285472869873,0,0,42
1596165011.4154048,248.401780128479,0,0,42
1596165011.4254048,250.20177841186523,0,0,42
1596165011.4354048,252.00083255767822,0,0,42
1596165011.4454048,253.80125999450684,0,0,42
1596165011.4554048,255.6007432937622,0,0,42
1596165011.4654047,257.4020290374756,0,0,42
1596165011.4754047,259.2009115219116,0,0,42
1596165011.4854047,261.00078105926514,0,0,42
1596165011.4954047,262.8027534484863,0,0,42
1596165011.5054047,264.6005630493164,0,0,42
1596165011.5154047,266.40124797821045,0,0,42
1596165011.5254047,268.2023620605469,0,0,42
1596165011.5354047,270.0018882751465,0,0,42
1596165011.5454047,271.8027448654175,0,0,42
1596165011.5554047,273.6027002334595,0,0,42
1596165011.5654047,275.4021406173706,0,0,42
1596165011.5754046,277.20025062561035,0,0,42
1596165011.5854046,279.0008497238159,0,0,42
1596165011.5954046,280.80299377441406,0,0,42
1596165011.6054046,282.60015964508057,0,0,42
1596165011.6154046,284.40110206604004,0,0,42
1596165011.6254046,286.200156211853,0,0,42
1596165011.6354046,288.0009698867798,0,0,42
1596165011.6454046,289.7997236251831,0,0,42
1596165011.6554046,291.5997648239136,0,0,42
1596165011.6654046,293.4009647369385,0,0,42
1596165011.6754045,295.20087718963623,0,0,42
1596165011.6854045,297.00117588043213,0,0,42
1596165011.6954045,298.8026762008667,0,0,42
1596165011.7054045,300.60134410858154,0,0,42
1596165011.7154045,302.4002265930176,0,0,42
1596165011.7254045,304.2005252838135,0,0,42
1596165011.7354045,306.00125312805176,0,0,42
1596165011.7454045,307.8022813796997,0,0,42
1596165011.7554045,309.60253715515137,0,0,42
1596165011.7654045,311.40069007873535,0,0,42
1596165011.7754045,313.1998300552368,0,0,42
1596165011.7854044,315.00231742858887,0,0,42
1596165011.7954044,316.8027877807617,0,0,42
1596165011.8054044,318.60222816467285,0,0,42
1596165011.8154044,320.4013681411743,0,0,42
1596165011.8254044,322.20269680023193,0,0,42
1596165011.8354044,324.0023946762085,0,0,42
1596165011.8454044,325.80174922943115,0,0,42
1596165011.8554044,327.60106086730957,0,0,42
1596165011.8654044,329.40020084381104,0,0,42
1596165011.8754044,331.2029457092285,0,0,42
1596165011.8854043,332.9997253417969,0,0,42
1596165011.8954043,334.801869392395,0,0,42
1596165011.9054043,336.6012239456177,0,0,42
1596165011.9154043,338.4004068374634,0,0,42
1596165011.9254043,340.20031929016113,0,0,42
1596165011.9354043,342.00254917144775,0,0,42
1596165011.9454043,343.8000154495239,0,0,42
1596165011.9554043,345.60078620910645,0,0,42
1596165011.9654043,347.4029731750488,0,0,42
1596165011.9754043,349.2005681991577,0,0,42
1596165011.9854043,351.0002660751343,0,0,42
1596165011.9954042,352.80052185058594,0,0,42
1596165012.0054042,354.6018075942993,0,0,42
1596165012.0154042,356.40270709991455,0,0,42
1596165012.0254042,358.20210456848145,0,0,42
1596165012.0354095,360,0,1
1596165012.0354095,0,0,0
1596165012.0454094,1.8019294738769531,0,0,42
1596165012.0554094,3.6033010482788086,0,0,42
1596165012.0654094,5.403342247009277,0,0,42
1596165012.0754094,7.201366424560547,0,0,42
1596165012.0854094,9.00205135345459,0,0,42
1596165012.0954094,10.801277160644531,0,0,42
1596165012.1054094,12.600674629211426,0,0,42
1596165012.1154094,14.401102066040039,0,0,42
1596165012.1254094,16.20187282562256,0,0,42
1596165012.1354094,18.000454902648926,0,0,42
1596165012.1454093,19.80238437652588,0,0,42
1596165012.1554093,21.601266860961914,0,0,42
1596165012.1654093,23.400492668151855,0,0,42
1596165012.1754093,25.202980041503906,0,0,42
1596165012.1854093,27.00143337249756,0,0,42
1596165012.1954093,28.800058364868164,0,0,42
1596165012.2054093,30.600056648254395,0,0,42
1596165012.2154093,32.402071952819824,0,0,42
1596165012.2254093,34.20249938964844,0,0,42
1596165012.2354093,36.00138187408447,0,0,42
1596165012.2454093,37.8010368347168,0,0,42
1596165012.2554092,39.600563049316406,0,0,42
1596165012.2654092,41.40292167663574,0,0,42
1596165012.2754092,43.202576637268066,0,0,42
1596165012.2854092,45.00278949737549,0,0,42
1596165012.2954092,46.80222988128662,0,0,42
1596165012.3054092,48.60197067260742,0,0,42
1596165012.3154092,50.40278434753418,0,0,42
1596165012.3254092,52.20050811767578,0,0,42
1596165012.3354092,54.00123596191406,0,0,42
1596165012.3454092,55.801148414611816,0,0,42
1596165012.3554091,57.600717544555664,0,0,42
1596165012.3654091,59.401445388793945,0,0,42
1596165012.3754091,61.20234489440918,0,0,42
1596165012.385409,63.00204277038574,0,0,42
1596165012.395409,64.80289936065674,0,0,42
1596165012.405409,66.60066604614258,0,0,42
1596165012.415409,68.40263843536377,0,0,42
1596165012.425409,70.20070552825928,0,0,42
1596165012.435409,72.00010299682617,0,0,42
1596165012.445409,73.80014419555664,0,0,42
1596165012.455409,75.60194492340088,0,0,42
1596165012.465409,77.40095615386963,0,0,42
1596165012.475409,79.20138359069824,0,0,42
1596165012.485409,81.00322723388672,0,0,42
1596165012.495409,82.80155181884766,0,0,42
1596165012.505409,84.6016788482666,0,0,42
1596165012.515409,86.40129089355469,0,0,42
1596165012.525409,88.20330619812012,0,0,42
1596165012.535409,90.00008583068848,0,0,42
1596165012.545409,91.80278778076172,0,0,42
1596165012.555409,93.60064029693604,0,0,42
1596165012.565409,95.40042400360107,0,0,42
1596165012.575409,97.20072269439697,0,0,42
1596165012.585409,99.0023946762085,0,0,42
1596165012.595409,100.80183506011963,0,0,42
1596165012.605409,102.60050296783447,0,0,42
1596165012.615409,104.40187454223633,0,0,42
1596165012.625409,106.2024736404419,0,0,42
1596165012.6354089,108.00234317779541,0,0,42
1596165012.6454089,109.80212688446045,0,0,42
1596165012.6554089,111.60251140594482,0,0,42
1596165012.6654088,113.40096473693848,0,0,42
1596165012.6754088,115.2006196975708,0,0,42
1596165012.6854088,117.00194835662842,0,0,42
1596165012.6954088,118.80220413208008,0,0,42
1596165012.7054088,120.60323238372803,0,0,42
1596165012.7154088,122.40001201629639,0,0,42
1596165012.7254088,124.2018985748291,0,0,42
1596165012.7354088,126.00000858306885,0,0,42
1596165012.7454088,127.80026435852051,0,0,42
1596165012.7554088,129.6000051498413,0,0,42
1596165012.7654088,131.40223503112793,0,0,42
1596165012.7754087,133.2029628753662,0,0,42
1596165012.7854087,135.00231742858887,0,0,42
1596165012.7954087,136.80313110351562,0,0,42
1596165012.8054087,138.60244274139404,0,0,42
1596165012.8154087,140.40218353271484,0,0,42
1596165012.8254087,142.20256805419922,0,0,42
1596165012.8354087,144.0029525756836,0,0,42
1596165012.8454087,145.80320835113525,0,0,42
1596165012.8554087,147.60136127471924,0,0,42
1596165012.8654087,149.40118789672852,0,0,42
1596165012.8754086,151.2011432647705,0,0,42
1596165012.8854086,153.00024032592773,0,0,42
1596165012.8954086,154.8004961013794,0,0,42
1596165012.9054086,156.60165309906006,0,0,42
1596165012.9154086,158.40298175811768,0,0,42
1596165012.9254086,160.199933052063,0,0,42
1596165012.9354086,162.00040340423584,0,0,42
1596165012.9454086,163.8019895553589,0,0,42
1596165012.9554086,165.60306072235107,0,0,42
1596165012.9654086,167.40310192108154,0,0,42
1596165012.9754086,169.20237064361572,0,0,42
1596165012.9854085,171.00236892700195,0,0,42
1596165012.9954085,172.80086517333984,0,0,42
1596165013.0054085,174.6024513244629,0,0,42
1596165013.0154085,176.40034675598145,0,0,42
1596165013.0254085,178.20051670074463,0,0,42
1596165013.0354085,180.0012445449829,0,0,42
1596165013.0454085,181.79982662200928,0,0,42
1596165013.0554085,183.6028289794922,0,0,42
1596165013.0654085,185.40175437927246,0,0,42
1596165013.0754085,187.20072269439697,0,0,42
1596165013.0854084,189.00170803070068,0,0,42
1596165013.0954084,190.80110549926758,0,0,42
1596165013.1054084,192.60170459747314,0,0,42
1596165013.1154084,194.40320491790771,0,0,42
1596165013.1254084,196.2026882171631,0,0,42
1596165013.1354084,198.00135612487793,0,0,42
1596165013.1454084,199.80328559875488,0,0,42
1596165013.1554084,201.60221099853516,0,0,42
1596165013.1654084,203.40238094329834,0,0,42
1596165013.1754084,205.20023345947266,0,0,42
1596165013.1854084,207.00310707092285,0,0,42
1596165013.1954083,208.80040168762207,0,0,42
1596165013.2054083,210.59988498687744,0,0,42
1596165013.2154083,212.40095615386963,0,0,42
1596165013.2254083,214.20297145843506,0,0,42
1596165013.2354083,216.00279808044434,0,0,42
1596165013.2454083,217.79996395111084,0,0,42
1596165013.2554083,219.60215091705322,0,0,42
1596165013.2654083,221.40111923217773,0,0,42
1596165013.2754083,223.20021629333496,0,0,42
1596165013.2854083,225.0016736984253,0,0,42
1596165013.2954082,226.80261611938477,0,0,42
1596165013.3054082,228.60321521759033,0,0,42
1596165013.3154082,230.40175437927246,0,0,42
1596165013.3254082,232.20106601715088,0,0,42
1596165013.3354082,234.00166511535645,0,0,42
1596165013.3454082,235.80020427703857,0,0,42
1596165013.3554082,237.60028839111328,0,0,42
1596165013.3654082,239.40131664276123,0,0,42
1596165013.3754082,241.20234489440918,0,0,42
1596165013.3854082,243.0022144317627,0,0,42
1596165013.3954082,244.80186939239502,0,0,42
1596165013.4054081,246.60062313079834,0,0,42
1596165013.4154081,248.40126514434814,0,0,42
1596165013.4254081,250.19989013671875,0,0,42
1596165013.435408,252.0000171661377,0,0,42
1596165013.445408,253.8012170791626,0,0,42
1596165013.455408,255.60160160064697,0,0,42
1596165013.465408,257.4015998840332,0,0,42
1596165013.475408,259.20018196105957,0,0,42
1596165013.485408,261.00043773651123,0,0,42
1596165013.495408,262.8027534484863,0,0,42
1596165013.505408,264.6009063720703,0,0,42
1596165013.515408,266.4021062850952,0,0,42
1596165013.525408,268.20154666900635,0,0,42
1596165013.535408,270.0009870529175,0,0,42
1596165013.545408,271.80192947387695,0,0,42
1596165013.555408,273.6013698577881,0,0,42
1596165013.565408,275.40085315704346,0,0,42
1596165013.575408,277.200722694397,0,0,42
1596165013.585408,279.00200843811035,0,0,42
1596165013.595408,280.80252170562744,0,0,42
1596165013.605408,282.60183334350586,0,0,42
1596165013.615408,284.40045833587646,0,0,42
1596165013.625408,286.20032787323,0,0,42
1596165013.635408,288.00135612487793,0,0,42
1596165013.645408,289.801869392395,0,0,42
1596165013.655408,291.60221099853516,0,0,42
1596165013.665408,293.3998918533325,0,0,42
1596165013.675408,295.2004051208496,0,0,42
1596165013.6854079,297.0019054412842,0,0,42
1596165013.6954079,298.8022470474243,0,0,42
1596165013.7054079,300.60271739959717,0,0,42
1596165013.7154078,302.4020719528198,0,0,42
1596165013.7254078,304.20104026794434,0,0,42
1596165013.7354078,306.0001802444458,0,0,42
1596165013.7454078,307.8003931045532,0,0,42
1596165013.7554078,309.60094928741455,0,0,42
1596165013.7654078,311.4016342163086,0,0,42
1596165013.7754078,313.2030487060547,0,0,42
1596165013.7854078,315.0007724761963,0,0,42
1596165013.7954078,316.8030023574829,0,0,42
1596165013.8054078,318.6013698577881,0,0,42
1596165013.8154078,320.39982318878174,0,0,42
1596165013.8254077,322.1997356414795,0,0,42
1596165013.8354077,324.00269508361816,0,0,42
