Type = Mirollor Strogatz (-ish),Function = Peskin,Refract =0.05,Epsilon =0.05,Gamma =3,Start_phase =183
Timestamp,Phase,Offset,Ping?
1596177839,183,0,0
1596177839.01,184.79617881774902,1.0166666666666666,0,42
1596177839.02,186.5991382598877,1.0166666666666666,0,42
1596177839.03,188.39917945861816,1.0166666666666666,0,42
1596177839.04,190.1963882446289,1.0166666666666666,0,42
1596177839.05,191.99604320526123,1.0166666666666666,0,42
1596177839.06,193.79724311828613,1.0166666666666666,0,42
1596177839.07,195.59629726409912,1.0166666666666666,0,42
1596177839.08,197.39865589141846,1.0166666666666666,0,42
1596177839.09,199.19629383087158,1.0166666666666666,0,42
1596177839.1,200.99599170684814,1.0166666666666666,0,42
1596177839.11,202.7977066040039,1.0166666666666666,0,42
1596177839.12,204.597318649292,1.0166666666666666,0,42
1596177839.1299999,206.39585781097412,1.0166666666666666,0,42
1596177839.1399999,208.1968002319336,1.0166666666666666,0,42
1596177839.1499999,209.99838638305664,1.0166666666666666,0,42
1596177839.1599998,211.7979555130005,1.0166666666666666,0,42
1596177839.1699998,213.59700965881348,1.0166666666666666,0,42
1596177839.1799998,215.39636421203613,1.0166666666666666,0,42
1596177839.1899998,217.1964054107666,1.0166666666666666,0,42
1596177839.1999998,218.99713325500488,1.0166666666666666,0,42
1596177839.2099998,220.7967882156372,1.0166666666666666,0,42
1596177839.2199998,222.59837436676025,1.0166666666666666,0,42
1596177839.2299998,224.39854431152344,1.0166666666666666,0,42
1596177839.2399998,226.19875717163086,1.0166666666666666,0,42
1596177839.2499998,227.99871253967285,1.0166666666666666,0,42
1596177839.2599998,229.79798126220703,1.0166666666666666,0,42
1596177839.2699997,231.5983657836914,1.0166666666666666,0,42
1596177839.2799997,233.39690494537354,1.0166666666666666,0,42
1596177839.2899997,235.19724655151367,1.0166666666666666,0,42
1596177839.2999997,236.99625778198242,1.0166666666666666,0,42
1596177839.3099997,238.7984447479248,1.0166666666666666,0,42
1596177839.3199651,240.58951663970947,1.0166666666666666,0
1596177839.3199651,300.0478474662858,1.3469907268143129,0
1596177839.3199997,300.0758282707292,1.3469907268143129,0,42
1596177839.3263288,301.1933009193498,1.3469907268143129,0
1596177839.3263288,360.0,1.6736946105957031,0
1596177839.3264136,360,1.6736946105957031,1
1596177839.3264136,0,0,0
1596177839.3364136,1.8009424209594727,0,0,42
1596177839.3464136,3.600168228149414,0,0,42
1596177839.3564136,5.402097702026367,0,0,42
1596177839.3664136,7.200593948364258,0,0,42
1596177839.3764136,9.001665115356445,0,0,42
1596177839.3864136,10.801877975463867,0,0,42
1596177839.3964136,12.601876258850098,0,0,42
1596177839.4064136,14.402518272399902,0,0,42
1596177839.4164135,16.200757026672363,0,0,42
1596177839.4264135,18.001785278320312,0,0,42
1596177839.4364135,19.80307102203369,0,0,42
1596177839.4464135,21.600751876831055,0,0,42
1596177839.4564135,23.401479721069336,0,0,42
1596177839.4664135,25.203022956848145,0,0,42
1596177839.4764135,27.000832557678223,0,0,42
1596177839.4864135,28.80143165588379,0,0,42
1596177839.4964135,30.603060722351074,0,0,42
1596177839.5064135,32.40284442901611,0,0,42
1596177839.5164135,34.202542304992676,0,0,42
1596177839.5264134,36.000351905822754,0,0,42
1596177839.5364134,37.80073642730713,0,0,42
1596177839.5464134,39.60004806518555,0,0,42
1596177839.5564134,41.40103340148926,0,0,42
1596177839.5664134,43.202834129333496,0,0,42
1596177839.5764134,45.000600814819336,0,0,42
1596177839.5864134,46.80158615112305,0,0,42
1596177839.5964134,48.600168228149414,0,0,42
1596177839.6064134,50.400681495666504,0,0,42
1596177839.6164134,52.20123767852783,0,0,42
1596177839.6264133,54.00187969207764,0,0,42
1596177839.6364133,55.80179214477539,0,0,42
1596177839.6464133,57.60312080383301,0,0,42
1596177839.6564133,59.40277576446533,0,0,42
1596177839.6664133,61.200971603393555,0,0,42
1596177839.6764133,63.002471923828125,0,0,42
1596177839.6864133,64.80216979980469,0,0,42
1596177839.6964133,66.60229682922363,0,0,42
1596177839.7064133,68.40147972106934,0,0,42
1596177839.7164133,70.20083427429199,0,0,42
1596177839.7264132,72.00173377990723,0,0,42
1596177839.7364132,73.80280494689941,0,0,42
1596177839.7464132,75.60310363769531,0,0,42
1596177839.7564132,77.4021577835083,0,0,42
1596177839.7664132,79.20095443725586,0,0,42
