Timestamp,Phase,Heading,Ping?
1595878786.0101016,335.37105499558197,333.5686534529184,0
1595878786.020093,337.1695083265756,333.5686534529184,0
1595878786.0300906,338.96907745651947,333.5686534529184,0
1595878786.0400975,340.7703202848886,333.5686534529184,0
1595878786.050095,342.56988941483246,333.5686534529184,0
1595878786.0600903,344.3690293913339,333.5686534529184,0
1595878786.070092,346.1693280821298,333.5686534529184,0
1595878786.0801063,347.97190128617035,333.5686534529184,0
1595878786.0900981,349.7704404478525,333.5686534529184,0
1595878786.100089,351.56880794815766,333.5686534529184,0
1595878786.1100912,353.36919246964203,333.5686534529184,0
1595878786.1201031,355.1713365202402,333.5686534529184,0
1595878786.1300883,356.96867405228363,333.5686534529184,0
1595878786.140098,358.77043186478363,333.5686534529184,0
1595878786.1469333,360,333.5686534529184,1
1595878786.1469333,0,333.5686534529184,0
1595878787.9437077,323.4193891172861,333.5686534529184,0
1595878787.9437077,334.3935723821003,344.5428367177326,0
1595878788.0101035,346.3448091069538,344.5428367177326,0
1595878788.0201087,348.14575152791326,344.5428367177326,0
1595878788.030103,349.9447198430378,344.5428367177326,0
1595878788.0400937,351.7430444279987,344.5428367177326,0
1595878788.0501008,353.5443301717121,344.5428367177326,0
1595878788.0600996,355.34411387837713,344.5428367177326,0
1595878788.0701103,357.1460433522541,344.5428367177326,0
1595878788.080106,358.945269159444,344.5428367177326,0
1595878788.0859747,360,344.5428367177326,1
1595878788.0859747,0,344.5428367177326,0
1595878789.990046,342.73283915913885,344.5428367177326,0
1595878789.990046,347.9129874113972,349.72298496999093,0
1595878790.0101204,351.526373565572,349.72298496999093,0
1595878790.0201135,353.3251273039753,349.72298496999093,0
1595878790.0301058,355.1237522963459,349.72298496999093,0
1595878790.0401108,356.92465180196115,349.72298496999093,0
1595878790.0501187,358.72606629170724,349.72298496999093,0
1595878790.0571995,360,349.72298496999093,1
1595878790.0571995,0,349.72298496999093,0
1595878792.0101147,351.52474278249093,349.72298496999093,0
1595878792.0151474,352.4306427840168,349.72298496999093,0
1595878792.0151474,354.7014499488118,351.9937921347859,0
1595878792.0201054,355.59387453224684,351.9937921347859,0
1595878792.0301251,357.39743478920485,351.9937921347859,0
1595878792.0401173,359.1960168662312,351.9937921347859,0
1595878792.0446055,360,351.9937921347859,1
1595878792.0446055,0,351.9937921347859,0
1595878794.010139,353.7960220160725,351.9937921347859,0
1595878794.0165184,354.9443078818562,351.9937921347859,0
1595878794.0165184,356.46101551729936,353.51049977022905,0
1595878794.020134,357.1118267126729,353.51049977022905,0
1595878794.0301273,358.91062336642045,353.51049977022905,0
1595878794.0361977,360,353.51049977022905,1
1595878794.0361977,0,353.51049977022905,0
1595878796.0101566,355.31260090548295,353.51049977022905,0
1595878796.0166094,356.47410469729203,353.51049977022905,0
1595878796.0166094,357.5318732881044,354.5682683610414,0
1595878796.0201452,358.1683078431581,354.5682683610414,0
1595878796.0301566,359.9703660630678,354.5682683610414,0
1595878796.0303385,360,354.5682683610414,1
1595878796.0303385,0,354.5682683610414,0
1595878798.0101812,356.3716998719667,354.5682683610414,0
1595878798.016706,357.54616409773575,354.5682683610414,0
1595878798.016706,358.282314868415,355.3044191317207,0
1595878798.0201743,358.9066043810493,355.3044191317207,0
1595878798.0262551,360,355.3044191317207,1
1595878798.0262551,0,355.3044191317207,0
1595878800.0101848,357.1073356585151,355.3044191317207,0
1595878800.0168264,358.3028284029609,355.3044191317207,0
1595878800.0168264,358.81197988207265,355.8135706108324,0
1595878800.0201702,359.41386758501454,355.8135706108324,0
1595878800.0234284,360,355.8135706108324,1
1595878800.0234284,0,355.8135706108324,0
1595878802.010174,357.6142126243822,355.8135706108324,0
1595878802.01567,358.6034971397631,355.8135706108324,0
1595878802.01567,359.02244799783415,356.2325214689035,0
1595878802.020173,359.83299010446257,356.2325214689035,0
1595878802.0211108,360,356.2325214689035,1
1595878802.0211108,0,356.2325214689035,0
1595878804.010185,358.0333780591745,356.2325214689035,0
1595878804.015781,359.0406441037912,356.2325214689035,0
1595878804.015781,359.32845087265383,356.52032823776614,0
1595878804.0195272,360,356.52032823776614,1
1595878804.0195272,0,356.52032823776614,0
1595878806.0101972,358.3205840132178,356.52032823776614,0
1595878806.0159001,359.3471190473975,356.52032823776614,0
1595878806.0159001,359.54298333317826,356.7161925235469,0
1595878806.0184517,360,356.7161925235469,1
1595878806.0184517,0,356.7161925235469,0
1595878808.0102084,358.51619080693314,356.7161925235469,0
1595878808.01599,359.55688790471146,356.7161925235469,0
1595878808.01599,359.689821533298,356.84912615213346,0
1595878808.017716,360,356.84912615213346,1
1595878808.017716,0,356.84912615213346,0
1595878810.0102122,358.6493390122409,356.84912615213346,0
1595878810.0160906,359.70745973977995,356.84912615213346,0
1595878810.0160906,359.79522181784597,356.9368882301995,0
1595878810.0172365,360,356.9368882301995,1
1595878810.0172365,0,356.9368882301995,0
1595878812.010229,358.7386889580437,356.9368882301995,0
1595878812.0161939,359.81234504019704,356.9368882301995,0
1595878812.0161939,359.8686415281379,356.99318471814036,0
1595878812.0169275,360,356.99318471814036,1
1595878812.0169275,0,356.99318471814036,0
1595878814.0102308,358.79459920788645,356.99318471814036,0
1595878814.0163014,359.88730970288157,356.99318471814036,0
1595878814.0163014,359.9211167920171,357.02699180727586,0
1595878814.0167403,360,357.02699180727586,1
1595878814.0167403,0,357.02699180727586,0
1595878816.010228,358.8277625668584,357.02699180727586,0
1595878816.0164032,359.9393128979741,357.02699180727586,0
1595878816.0164032,359.9575190285819,357.04519793788364,0
1595878816.0166485,360,357.04519793788364,1
1595878816.0166485,0,357.04519793788364,0
1595878818.0102398,358.8464407662528,357.04519793788364,0
1595878818.0165064,359.97442767421177,357.04519793788364,0
1595878818.0165064,359.98209937194827,357.05286963562014,0
1595878818.0166185,360,357.05286963562014,1
1595878818.0166185,0,357.05286963562014,0
1595878820.0102606,358.8555715856934,357.05286963562014,0
1595878820.0165997,359.9966047583008,357.05286963562014,0
1595878820.0165997,359.99762333081054,357.0538882081299,0
1595878820.016691,360,357.0538882081299,1
1595878820.016691,0,357.0538882081299,0
