Type = Mirollor Strogatz (-ish),Function = Peskin,Refract =0.05,Epsilon =0.3,Gamma =1,Start_phase =301
Timestamp,Phase,Offset,Ping?
1596169335,301,0,0
1596169335.01,302.79789543151855,1.6722222222222223,0,42
1596169335.02,304.5978078842163,1.6722222222222223,0,42
1596169335.03,306.3978490829468,1.6722222222222223,0,42
1596169335.04,308.19655990600586,1.6722222222222223,0,42
1596169335.05,309.9976739883423,1.6722222222222223,0,42
1596169335.06,311.7965564727783,1.6722222222222223,0,42
1596169335.07,313.5967264175415,1.6722222222222223,0,42
1596169335.08,315.39685344696045,1.6722222222222223,0,42
1596169335.09,317.19582176208496,1.6722222222222223,0,42
1596169335.1,318.9970645904541,1.6722222222222223,0,42
1596169335.11,320.7966766357422,1.6722222222222223,0,42
1596169335.12,322.59783363342285,1.6722222222222223,0,42
1596169335.1299999,324.3960723876953,1.6722222222222223,0,42
1596169335.1399999,326.1974868774414,1.6722222222222223,0,42
1596169335.1499999,327.99907302856445,1.6722222222222223,0,42
1596169335.1599998,329.7971830368042,1.6722222222222223,0,42
1596169335.1699998,331.59808254241943,1.6722222222222223,0,42
1596169335.1799998,333.39893913269043,1.6722222222222223,0,42
1596169335.1899998,335.1987657546997,1.6722222222222223,0,42
1596169335.1987095,336.7635450363159,1.6722222222222223,0
1596169335.1987095,336.7635450363159,1.6722222222222223,0
1596169335.1999998,336.99854946136475,1.6722222222222223,0,42
1596169335.2099998,338.79730319976807,1.6722222222222223,0,42
1596169335.2199998,340.59635734558105,1.6722222222222223,0,42
1596169335.2299998,342.3958406448364,1.6722222222222223,0,42
1596169335.2399998,344.19875717163086,1.6722222222222223,0,42
1596169335.2499998,345.9986267089844,1.6722222222222223,0,42
1596169335.2599998,347.79755210876465,1.6722222222222223,0,42
1596169335.2699997,349.5964775085449,1.6722222222222223,0,42
1596169335.2799997,351.39626121520996,1.6722222222222223,0,42
1596169335.2899997,353.19621658325195,1.6722222222222223,0,42
1596169335.2999997,354.9957857131958,1.6722222222222223,0,42
1596169335.3099997,356.7962131500244,1.6722222222222223,0,42
1596169335.3199997,358.5967264175415,1.6722222222222223,0,42
1596169335.3278012,360,1.6722222222222223,1
1596169335.3278012,0,0,0
1596169335.3378012,1.8031740188598633,0,0,42
1596169335.3478012,3.6031723022460938,0,0,42
1596169335.3578012,5.4032135009765625,0,0,42
1596169335.3678012,7.202653884887695,0,0,42
1596169335.3778012,9.003381729125977,0,0,42
1596169335.3878012,10.801448822021484,0,0,42
1596169335.3978012,12.601275444030762,0,0,42
1596169335.4078012,14.401788711547852,0,0,42
1596169335.4178011,16.202688217163086,0,0,42
1596169335.4278011,18.000283241271973,0,0,42
1596169335.4378011,19.799981117248535,0,0,42
1596169335.447801,21.600794792175293,0,0,42
1596169335.457801,23.40092182159424,0,0,42
1596169335.467801,25.203237533569336,0,0,42
1596169335.477801,27.003450393676758,0,0,42
1596169335.487801,28.800358772277832,0,0,42
1596169335.4913325,29.43563461303711,0,0
1596169335.4913325,289.9554844247498,1.4473324989539593,0
1596169335.497801,291.1230821954407,1.4473324989539593,0,42
1596169335.507801,292.9230375634827,1.4473324989539593,0,42
1596169335.517801,294.7227783548035,1.4473324989539593,0,42
1596169335.527801,296.52110293976443,1.4473324989539593,0,42
1596169335.537801,298.32221702210086,1.4473324989539593,0,42
1596169335.547801,300.12049869171756,1.4473324989539593,0,42
1596169335.557801,301.9226427423157,1.4473324989539593,0,42
1596169335.567801,303.7214823114075,1.4473324989539593,0,42
1596169335.577801,305.52083686463016,1.4473324989539593,0,42
1596169335.587801,307.32272342316287,1.4473324989539593,0,42
1596169335.597801,309.1202755319275,1.4473324989539593,0,42
1596169335.607801,310.9226770745911,1.4473324989539593,0,42
1596169335.617801,312.7205295907654,1.4473324989539593,0,42
1596169335.627801,314.5211716043152,1.4473324989539593,0,42
1596169335.637801,316.3209982263245,1.4473324989539593,0,42
1596169335.647801,318.120867763678,1.4473324989539593,0,42
1596169335.657801,319.92052272431033,1.4473324989539593,0,42
1596169335.667801,321.72309592835086,1.4473324989539593,0,42
1596169335.677801,323.52172092072146,1.4473324989539593,0,42
1596169335.687801,325.3210754739441,1.4473324989539593,0,42
1596169335.6978009,327.1216745721497,1.4473324989539593,0,42
1596169335.7078009,328.92137244812625,1.4473324989539593,0,42
1596169335.7178009,330.72201446167605,1.4473324989539593,0,42
1596169335.7278008,332.52063945404666,1.4473324989539593,0,42
1596169335.7378008,334.32059482208865,1.4473324989539593,0,42
1596169335.7478008,336.1218376504578,1.4473324989539593,0,42
1596169335.7578008,337.9210205423035,1.4473324989539593,0,42
1596169335.7678008,339.7206755029358,1.4473324989539593,0,42
1596169335.7727077,340.6030149804749,1.4473324989539593,0
1596169335.7727077,340.6030149804749,1.4473324989539593,0
1596169335.7778008,341.5213175164856,1.4473324989539593,0,42
1596169335.7878008,343.3202429162659,1.4473324989539593,0,42
1596169335.7978008,345.12036994568484,1.4473324989539593,0,42
1596169335.8078008,346.92088321320193,1.4473324989539593,0,42
1596169335.8178008,348.72165397278445,1.4473324989539593,0,42
1596169335.8278008,350.52293971649783,1.4473324989539593,0,42
1596169335.8378007,352.3223371850647,1.4473324989539593,0,42
1596169335.8478007,354.1226358758606,1.4473324989539593,0,42
1596169335.8578007,355.9198017465271,1.4473324989539593,0,42
1596169335.8678007,357.72078708283084,1.4473324989539593,0,42
1596169335.8778007,359.521128688971,1.4473324989539593,0,42
1596169335.880474,360,1.4473324989539593,1
1596169335.880474,0,0,0
1596169335.890474,1.8032598495483398,0,0,42
1596169335.900474,3.602871894836426,0,0,42
1596169335.910474,5.4015398025512695,0,0,42
1596169335.920474,7.203254699707031,0,0,42
1596169335.930474,9.002866744995117,0,0,42
1596169335.940474,10.802178382873535,0,0,42
1596169335.950474,12.603421211242676,0,0,42
1596169335.960474,14.400243759155273,0,0,42
1596169335.970474,16.199984550476074,0,0,42
1596169335.980474,18.000755310058594,0,0,42
1596169335.990474,19.80238437652588,0,0,42
1596169336.000474,21.601996421813965,0,0,42
1596169336.010474,23.401823043823242,0,0,42
1596169336.020474,25.201563835144043,0,0,42
1596169336.030474,27.0009183883667,0,0,42
1596169336.040474,28.80340576171875,0,0,42
1596169336.050474,30.60190200805664,0,0,42
1596169336.060474,32.400054931640625,0,0,42
1596169336.070474,34.20013904571533,0,0,42
1596169336.080474,36.00026607513428,0,0,42
1596169336.090474,37.8024959564209,0,0,42
1596169336.1004739,39.60292339324951,0,0,42
1596169336.1104739,41.40150547027588,0,0,42
1596169336.1204739,43.20107460021973,0,0,42
1596169336.1304739,45.00008583068848,0,0,42
1596169336.1404738,46.80047035217285,0,0,42
1596169336.1504738,48.600425720214844,0,0,42
1596169336.1604738,50.40119647979736,0,0,42
1596169336.1704738,52.20012187957764,0,0,42
1596169336.1804738,54.001450538635254,0,0,42
1596169336.1904738,55.80183506011963,0,0,42
1596169336.2004738,57.60303497314453,0,0,42
1596169336.2104738,59.402947425842285,0,0,42
1596169336.2204738,61.201744079589844,0,0,42
1596169336.2304738,63.00191402435303,0,0,42
1596169336.2404737,64.80113983154297,0,0,42
1596169336.2504737,66.60328388214111,0,0,42
1596169336.2604737,68.40259552001953,0,0,42
1596169336.2704737,70.20203590393066,0,0,42
1596169336.2804737,72.00190544128418,0,0,42
1596169336.2904737,73.80035877227783,0,0,42
1596169336.3004737,75.60224533081055,0,0,42
1596169336.3104737,77.40065574645996,0,0,42
1596169336.3204737,79.19996738433838,0,0,42
1596169336.3304737,81.00288391113281,0,0,42
1596169336.3404737,82.80155181884766,0,0,42
1596169336.3504736,84.60202217102051,0,0,42
1596169336.3604736,86.40077590942383,0,0,42
1596169336.369192,87.9692029953003,0,0
1596169336.369192,360.0,1.511282205581665,0
1596169336.369343,360,1.511282205581665,1
1596169336.369343,0,0,0
1596169336.379343,1.8018007278442383,0,0,42
1596169336.389343,3.600597381591797,0,0,42
1596169336.399343,5.401368141174316,0,0,42
1596169336.409343,7.202310562133789,0,0,42
1596169336.419343,9.003252983093262,0,0,42
1596169336.429343,10.801706314086914,0,0,42
1596169336.439343,12.601618766784668,0,0,42
1596169336.449343,14.402904510498047,0,0,42
1596169336.459343,16.201958656311035,0,0,42
1596169336.469343,18.000454902648926,0,0,42
1596169336.479343,19.801311492919922,0,0,42
1596169336.489343,21.601009368896484,0,0,42
1596169336.499343,23.400707244873047,0,0,42
1596169336.509343,25.202035903930664,0,0,42
1596169336.519343,27.002849578857422,0,0,42
1596169336.529343,28.802204132080078,0,0,42
1596169336.5393429,30.600485801696777,0,0,42
1596169336.5493429,32.40022659301758,0,0,42
1596169336.5593429,34.20164108276367,0,0,42
1596169336.5693429,36.00241184234619,0,0,42
1596169336.5793428,37.80146598815918,0,0,42
1596169336.5893428,39.59996223449707,0,0,42
1596169336.5993428,41.402320861816406,0,0,42
1596169336.6093428,43.202104568481445,0,0,42
1596169336.6193428,45.000643730163574,0,0,42
1596169336.6293428,46.80205821990967,0,0,42
1596169336.6393428,48.60132694244385,0,0,42
1596169336.6493428,50.401625633239746,0,0,42
1596169336.6593428,52.2009801864624,0,0,42
1596169336.6693428,54.00200843811035,0,0,42
1596169336.6793427,55.80230712890625,0,0,42
1596169336.6893427,57.600717544555664,0,0,42
1596169336.6993427,59.40204620361328,0,0,42
1596169336.7093427,61.203203201293945,0,0,42
1596169336.7193427,63.00088405609131,0,0,42
1596169336.7293427,64.8017406463623,0,0,42
1596169336.7393427,66.60276889801025,0,0,42
1596169336.7493427,68.40066432952881,0,0,42
1596169336.7593427,70.20147800445557,0,0,42
1596169336.7693427,72.0027208328247,0,0,42
1596169336.7793427,73.8026762008667,0,0,42
1596169336.7893426,75.60001373291016,0,0,42
1596169336.7993426,77.40293025970459,0,0,42
1596169336.8093426,79.20305728912354,0,0,42
1596169336.8193426,81.00224018096924,0,0,42
1596169336.8293426,82.80301094055176,0,0,42
1596169336.8393426,84.60047721862793,0,0,42
1596169336.8493426,86.40210628509521,0,0,42
1596169336.8593426,88.20253372192383,0,0,42
1596169336.8693426,90.0,0,0,42
1596169336.8793426,91.80025577545166,0,0,42
1596169336.8893425,93.6018419265747,0,0,42
1596169336.8993425,95.40093898773193,0,0,42
1596169336.9093425,97.20239639282227,0,0,42
1596169336.9193425,99.0016222000122,0,0,42
1596169336.9293425,100.80295085906982,0,0,42
1596169336.9393425,102.60007381439209,0,0,42
1596169336.9493425,104.40144538879395,0,0,42
1596169336.9593425,106.20114326477051,0,0,42
1596169336.9693425,108.00242900848389,0,0,42
1596169336.9793425,109.80041027069092,0,0,42
1596169336.9893425,111.60126686096191,0,0,42
1596169336.9993424,113.40075016021729,0,0,42
1596169337.0093424,115.20122051239014,0,0,42
1596169337.0193424,117.00078964233398,0,0,42
1596169337.0293424,118.80306243896484,0,0,42
1596169337.0319483,119.26895141601562,0,0
1596169337.0319483,360.0,1.3373947143554688,0
1596169337.0320399,360,1.3373947143554688,1
1596169337.0320399,0,0,0
1596169337.0420399,1.8019723892211914,0,0,42
1596169337.0520399,3.6014556884765625,0,0,42
1596169337.0620399,5.401067733764648,0,0,42
1596169337.0720398,7.20029354095459,0,0,42
1596169337.0820398,9.00303840637207,0,0,42
1596169337.0920398,10.800890922546387,0,0,42
1596169337.1020398,12.60230541229248,0,0,42
1596169337.1120398,14.401359558105469,0,0,42
1596169337.1220398,16.200413703918457,0,0,42
1596169337.1320398,18.00337314605713,0,0,42
1596169337.1420398,19.800925254821777,0,0,42
1596169337.1520398,21.602940559387207,0,0,42
1596169337.1620398,23.403239250183105,0,0,42
1596169337.1720397,25.203323364257812,0,0,42
1596169337.1820397,27.002463340759277,0,0,42
1596169337.1920397,28.803234100341797,0,0,42
1596169337.2020397,30.60117244720459,0,0,42
1596169337.2120397,32.40117073059082,0,0,42
1596169337.2220397,34.20086860656738,0,0,42
1596169337.2320397,36.00078105926514,0,0,42
1596169337.2420397,37.80275344848633,0,0,42
1596169337.2520397,39.60202217102051,0,0,42
1596169337.2620397,41.40326499938965,0,0,42
1596169337.2720397,43.203349113464355,0,0,42
1596169337.2820396,45.00231742858887,0,0,42
1596169337.2920396,46.80283069610596,0,0,42
1596169337.3020396,48.60098361968994,0,0,42
1596169337.3120396,50.40205478668213,0,0,42
1596169337.3220396,52.2009801864624,0,0,42
1596169337.3320396,54.002394676208496,0,0,42
1596169337.3420396,55.80003261566162,0,0,42
1596169337.3520396,57.600417137145996,0,0,42
1596169337.3620396,59.400973320007324,0,0,42
1596169337.3720396,61.20114326477051,0,0,42
1596169337.3820395,63.002471923828125,0,0,42
1596169337.3920395,64.8022985458374,0,0,42
1596169337.4020395,66.60092353820801,0,0,42
1596169337.4120395,68.40315341949463,0,0,42
1596169337.4220395,70.2009630203247,0,0,42
1596169337.4320395,72.00109004974365,0,0,42
1596169337.4420395,73.80331993103027,0,0,42
1596169337.4520395,75.60147285461426,0,0,42
1596169337.4620395,77.40151405334473,0,0,42
1596169337.4720395,79.20185565948486,0,0,42
1596169337.4820395,81.00159645080566,0,0,42
1596169337.4920394,82.80253887176514,0,0,42
1596169337.5020394,84.60318088531494,0,0,42
1596169337.5120394,86.40026092529297,0,0,42
1596169337.5220394,88.20163249969482,0,0,42
1596169337.5320394,90.00051498413086,0,0,42
1596169337.5420394,91.80325984954834,0,0,42
1596169337.5520394,93.60304355621338,0,0,42
1596169337.5620394,95.40317058563232,0,0,42
1596169337.5720394,97.20235347747803,0,0,42
1596169337.5820394,99.00213718414307,0,0,42
1596169337.5920393,100.80282211303711,0,0,42
1596169337.6020393,102.60269165039062,0,0,42
1596169337.6120393,104.40299034118652,0,0,42
1596169337.6220393,106.2007999420166,0,0,42
1596169337.6320393,108.00152778625488,0,0,42
1596169337.6420393,109.7999382019043,0,0,42
1596169337.6520393,111.60212516784668,0,0,42
1596169337.6620393,113.4023380279541,0,0,42
1596169337.6720393,115.20285129547119,0,0,42
1596169337.6820393,117.00044631958008,0,0,42
1596169337.6920393,118.79992961883545,0,0,42
1596169337.7020392,120.60301780700684,0,0,42
1596169337.7120392,122.40267276763916,0,0,42
1596169337.7220392,124.200439453125,0,0,42
1596169337.7320392,126.001296043396,0,0,42
1596169337.7420392,127.80266761779785,0,0,42
1596169337.7520392,129.60227966308594,0,0,42
1596169337.7620392,131.4021921157837,0,0,42
1596169337.7720392,133.2015895843506,0,0,42
1596169337.7820392,135.00154495239258,0,0,42
1596169337.7920392,136.80313110351562,0,0,42
1596169337.8020391,138.60300064086914,0,0,42
1596169337.8120391,140.40231227874756,0,0,42
1596169337.8220391,142.20046520233154,0,0,42
1596169337.832039,143.99990558624268,0,0,42
1596169337.842039,145.8010196685791,0,0,42
1596169337.852039,147.60303497314453,0,0,42
1596169337.862039,149.4023036956787,0,0,42
1596169337.872039,151.2004566192627,0,0,42
1596169337.882039,153.00062656402588,0,0,42
1596169337.892039,154.80036735534668,0,0,42
1596169337.902039,156.60066604614258,0,0,42
1596169337.912039,158.4005355834961,0,0,42
1596169337.922039,160.20237922668457,0,0,42
1596169337.932039,162.00310707092285,0,0,42
1596169337.942039,163.80160331726074,0,0,42
1596169337.952039,165.6015157699585,0,0,42
1596169337.962039,167.40241527557373,0,0,42
1596169337.972039,169.20237064361572,0,0,42
1596169337.982039,171.00082397460938,0,0,42
1596169337.992039,172.80065059661865,0,0,42
1596169338.002039,174.6022367477417,0,0,42
1596169338.012039,176.40240669250488,0,0,42
1596169338.022039,178.20270538330078,0,0,42
1596169338.032039,180.00296115875244,0,0,42
1596169338.042039,181.80205821990967,0,0,42
1596169338.052039,183.60222816467285,0,0,42
1596169338.062039,185.40050983428955,0,0,42
1596169338.072039,187.19995021820068,0,0,42
1596169338.0820389,189.00007724761963,0,0,42
1596169338.0920389,190.80217838287354,0,0,42
1596169338.1020389,192.60320663452148,0,0,42
1596169338.1120389,194.40264701843262,0,0,42
1596169338.1220388,196.20307445526123,0,0,42
1596169338.1320388,198.00182819366455,0,0,42
