Type = Reachback Firefly,Function = Reachback Firefly (ln/e^),Refract = 0.05,Epsilon = 0.002,Start_phase = 107
Timestamp,Phase,Offset,Ping?
1596173749,107,0,0
1596173749.01,108.79866790771484,0.5944444444444444,0,42
1596173749.02,110.59879493713379,0.5944444444444444,0,42
1596173749.03,112.39952278137207,0.5944444444444444,0,42
1596173749.04,114.19831943511963,0.5944444444444444,0,42
1596173749.05,116.00007724761963,0.5944444444444444,0,42
1596173749.06,117.8001184463501,0.5944444444444444,0,42
1596173749.07,119.60007381439209,0.5944444444444444,0,42
1596173749.08,121.39784049987793,0.5944444444444444,0,42
1596173749.09,123.19925498962402,0.5944444444444444,0,42
1596173749.1,124.99766540527344,0.5944444444444444,0,42
1596173749.11,126.79830741882324,0.5944444444444444,0,42
1596173749.12,128.59680366516113,0.5944444444444444,0,42
1596173749.1299999,130.3987331390381,0.5944444444444444,0,42
1596173749.1399999,132.1980447769165,0.5944444444444444,0,42
1596173749.1499999,133.99920177459717,0.5944444444444444,0,42
1596173749.1599998,135.80001544952393,0.5944444444444444,0,42
1596173749.1699998,137.60001373291016,0.5944444444444444,0,42
1596173749.1799998,139.39739418029785,0.5944444444444444,0,42
1596173749.1899998,141.19962406158447,0.5944444444444444,0,42
1596173749.1999998,143.00000858306885,0.5944444444444444,0,42
1596173749.2099998,144.79816150665283,0.5944444444444444,0,42
1596173749.2199998,146.59970474243164,0.5944444444444444,0,42
1596173749.2299998,148.39901638031006,0.5944444444444444,0,42
1596173749.2399998,150.1997013092041,0.5944444444444444,0,42
1596173749.2499998,151.9994421005249,0.5944444444444444,0,42
1596173749.2599998,153.79982662200928,0.5944444444444444,0,42
1596173749.2699997,155.59789371490479,0.5944444444444444,0,42
1596173749.2799997,157.39836406707764,0.5944444444444444,0,42
1596173749.2899997,159.19677448272705,0.5944444444444444,0,42
1596173749.2999997,160.99823188781738,0.5944444444444444,0,42
1596173749.3099997,162.79728603363037,0.5944444444444444,0,42
1596173749.3199997,164.5998592376709,0.5944444444444444,0,42
1596173749.3299997,166.39676761627197,0.5944444444444444,0,42
1596173749.3399997,168.19818210601807,0.5944444444444444,0,42
1596173749.3499997,169.99770832061768,0.5944444444444444,0,42
1596173749.3599997,171.7977066040039,0.5944444444444444,0,42
